Temporada,Jugador,Equipo,Tot,Part,Med
2020,"PINA TOLOSA, MARIA",VALENCIA B.C.,4,5,"0,8"
2020,"DIALLO DIENG , UMO DIALLO",PERFUMERIAS AVENIDA,12,3,4
2020,"OCETE CASTILLO, GABRIELA",CIUDAD DE LA LAGUNA TENERIFE,8,2,4
2020,"GINZO ARANTES, PAULA",LOINTEK GERNIKA BIZKAIA,16,4,4
2020,"PALAU ALTES, LAIA",SPAR GIRONA,14,4,"3,5"
2020,"HERRERA BOXO, LAURA",CIUDAD DE LA LAGUNA TENERIFE,6,2,3
2020,"KONE , SIKA",SPAR GRAN CANARIA,6,2,3
2020,"ARIZTIMUÑO LOPEZ , ITZIAR",LOINTEK GERNIKA BIZKAIA,12,4,3
2020,"GOMEZ IGUAL, ANNA",VALENCIA B.C.,20,7,"2,86"
2020,"ABDI, FARHIYA",CIUDAD DE LA LAGUNA TENERIFE,5,2,"2,5"
2020,"MONTENEGRO SANTANA, RITA ESTHER",CIUDAD DE LA LAGUNA TENERIFE,5,2,"2,5"
2020,"KOSTOURKOVA, MARIA IVANOVA",CIUDAD DE LA LAGUNA TENERIFE,4,2,2
2020,"SOLER RAMIÓ, JÚLIA",SPAR GIRONA,4,2,2
2020,"ALONSO DE ARMIÑO RIAÑO, GRACIA",MOVISTAR ESTUDIANTES,4,2,2
2020,"JUSKAITE, LAURA",VALENCIA B.C.,7,7,1
2020,"ALBERDI LARRUCEA, MARTA",LOINTEK GERNIKA BIZKAIA,2,2,1
2020,"SEGURA MORENO, LORENA",VALENCIA B.C.,2,2,1
2020,"FLORES COSTA, LAIA",SPAR GIRONA,2,2,1
2020,"IVANOVIC, MILICA",LOINTEK GERNIKA BIZKAIA,4,4,1
2020,"PINA TOLOSA, MARIA",VALENCIA B.C.,4,5,"0,8"
2019,"VAN DEN ADEL, NATALIE ISABELLE",RPK ARASKI,4,2,2
2019,"SANCHEZ MARRUFO, BEATRIZ",DURÁN MAQUINARIA ENSINO,2,1,2
2019,"DIEZ FERNANDEZ, NAIARA",LOINTEK GERNIKA BIZKAIA,2,1,2
2019,"MARTINEZ PRAT, NURIA",SPAR CITYLIFT GIRONA,4,3,"1,33"
2019,"VITOLA, KRISTINE",PERFUMERIAS AVENIDA,4,3,"1,33"
2019,"ARIZTIMUÑO LOPEZ , ITZIAR",LOINTEK GERNIKA BIZKAIA,1,1,1
2019,"VAN DEN ADEL, NATALIE ISABELLE",RPK ARASKI,4,2,2
2019,"SANCHEZ MARRUFO, BEATRIZ",DURÁN MAQUINARIA ENSINO,2,1,2
2019,"DIEZ FERNANDEZ, NAIARA",LOINTEK GERNIKA BIZKAIA,2,1,2
2019,"MARTINEZ PRAT, NURIA",SPAR CITYLIFT GIRONA,4,3,"1,33"
2019,"VITOLA, KRISTINE",PERFUMERIAS AVENIDA,4,3,"1,33"
2019,"ARIZTIMUÑO LOPEZ , ITZIAR",LOINTEK GERNIKA BIZKAIA,1,1,1
2019,"VAN DEN ADEL, NATALIE ISABELLE",RPK ARASKI,4,2,2
2019,"SANCHEZ MARRUFO, BEATRIZ",DURÁN MAQUINARIA ENSINO,2,1,2
2019,"DIEZ FERNANDEZ, NAIARA",LOINTEK GERNIKA BIZKAIA,2,1,2
2019,"MARTINEZ PRAT, NURIA",SPAR CITYLIFT GIRONA,4,3,"1,33"
2019,"VITOLA, KRISTINE",PERFUMERIAS AVENIDA,4,3,"1,33"
2019,"ARIZTIMUÑO LOPEZ , ITZIAR",LOINTEK GERNIKA BIZKAIA,1,1,1
2018,"OMA GIRALT, HELENA",SPAR CITYLIFT GIRONA,20,6,"3,33"
2018,"ASURMENDI VILLAVERDE, MARIA DEL CARMEN",PERFUMERIAS AVENIDA,17,6,"2,83"
2018,"SANCHEZ MARRUFO, BEATRIZ",SPAR CITYLIFT GIRONA,14,5,"2,8"
2018,"ADURIZ HERNANI, ONINTZA",IDK GIPUZKOA,8,3,"2,67"
2018,"PARDO HERVIAS, LAURA",RPK ARASKI,4,2,2
2018,"BROWN , BRITTANY DANIELLE",MANN-FILTER CASABLANCA,2,1,2
2018,"AIJANEN, MARIA ANNIINA",CADI LA SEU,8,4,2
2018,"ERAUNCETAMURGIL AYESTARAN, MARIA",IDK GIPUZKOA,6,3,2
2018,"MURUA TXINTXURRETA, IRENE",RPK ARASKI,2,1,2
2018,"MAZIONYTE, GINTARE",LOINTEK GERNIKA BIZKAIA,5,3,"1,67"
2018,"ESTEBAS ARMAS, PAULA",RPK ARASKI,3,2,"1,5"
2018,"ARIZTIMUÑO LOPEZ , ITZIAR",LOINTEK GERNIKA BIZKAIA,2,2,1
2018,"ARROJO JIMENEZ, MARIA BELEN",PERFUMERIAS AVENIDA,4,4,1
2018,"OMA GIRALT, HELENA",SPAR CITYLIFT GIRONA,20,6,"3,33"
2018,"ASURMENDI VILLAVERDE, MARIA DEL CARMEN",PERFUMERIAS AVENIDA,17,6,"2,83"
2018,"SANCHEZ MARRUFO, BEATRIZ",SPAR CITYLIFT GIRONA,14,5,"2,8"
2018,"ADURIZ HERNANI, ONINTZA",IDK GIPUZKOA,8,3,"2,67"
2018,"PARDO HERVIAS, LAURA",RPK ARASKI,4,2,2
2018,"BROWN , BRITTANY DANIELLE",MANN-FILTER CASABLANCA,2,1,2
2018,"AIJANEN, MARIA ANNIINA",CADI LA SEU,8,4,2
2018,"ERAUNCETAMURGIL AYESTARAN, MARIA",IDK GIPUZKOA,6,3,2
2018,"MURUA TXINTXURRETA, IRENE",RPK ARASKI,2,1,2
2018,"MAZIONYTE, GINTARE",LOINTEK GERNIKA BIZKAIA,5,3,"1,67"
2018,"ESTEBAS ARMAS, PAULA",RPK ARASKI,3,2,"1,5"
2018,"ARIZTIMUÑO LOPEZ , ITZIAR",LOINTEK GERNIKA BIZKAIA,2,2,1
2018,"ARROJO JIMENEZ, MARIA BELEN",PERFUMERIAS AVENIDA,4,4,1
2018,"OMA GIRALT, HELENA",SPAR CITYLIFT GIRONA,20,6,"3,33"
2018,"ASURMENDI VILLAVERDE, MARIA DEL CARMEN",PERFUMERIAS AVENIDA,17,6,"2,83"
2018,"SANCHEZ MARRUFO, BEATRIZ",SPAR CITYLIFT GIRONA,14,5,"2,8"
2018,"ADURIZ HERNANI, ONINTZA",IDK GIPUZKOA,8,3,"2,67"
2018,"PARDO HERVIAS, LAURA",RPK ARASKI,4,2,2
