Temporada,Jugador,Equipo,Tot,Part,Med
2018,"PIERRE LOUIS, VIONISE ARON'S",SPAR CITYLIFT GIRONA,3,5,"0,6"
2018,"WILLIAMS, GABRIELLE LISA",SPAR CITYLIFT GIRONA,3,6,"0,5"
2018,"ELONU, ADAORA NNENNA",PERFUMERIAS AVENIDA,3,6,"0,5"
2018,"HERNANDEZ ORTIZ, ZOE",MANN-FILTER CASABLANCA,1,2,"0,5"
2018,"VAN DEN ADEL, NATALIE ISABELLE",RPK ARASKI,1,2,"0,5"
2018,"LOYD, JEWELL BLESSING",PERFUMERIAS AVENIDA,2,6,"0,33"
2018,"GIL COLLADO, LAURA",PERFUMERIAS AVENIDA,2,6,"0,33"
2018,"OMA GIRALT, HELENA",SPAR CITYLIFT GIRONA,2,6,"0,33"
2018,"REISINGEROVA , JULIA SUSSANE",SPAR CITYLIFT GIRONA,2,6,"0,33"
2018,"DE SOUZA MACHADO, ERIKA CRISTINA",PERFUMERIAS AVENIDA,2,6,"0,33"
2018,"PASCUA SUAREZ, MARÍA LUCILA",LOINTEK GERNIKA BIZKAIA,1,3,"0,33"
2018,"WILLIAMS, COURTNEY MONAE",LOINTEK GERNIKA BIZKAIA,1,3,"0,33"
2018,"ERAUNCETAMURGIL AYESTARAN, MARIA",IDK GIPUZKOA,1,3,"0,33"
2018,"ARROJO JIMENEZ, MARIA BELEN",PERFUMERIAS AVENIDA,1,4,"0,25"
2018,"HEMPE, MERRIT RAMONA",CADI LA SEU,1,5,"0,2"
2018,"DIAZ CASTELLANO, YURENA",CADI LA SEU,1,5,"0,2"
2018,"TIRERA, MEIYA",VALENCIA B.C.,1,5,"0,2"
2018,"BAHI BLANQUERA, GEORGINA",CADI LA SEU,1,5,"0,2"
2018,"VILARO ARAGONES, ANDREA",CADI LA SEU,1,5,"0,2"
2018,"MARTINEZ PRAT, NURIA",SPAR CITYLIFT GIRONA,1,6,"0,17"
2018,"BUCH ROSELL, ROSO",SPAR CITYLIFT GIRONA,1,6,"0,17"
2018,"DONGUE, LEIA TANIA DO BASTIAO",SPAR CITYLIFT GIRONA,1,6,"0,17"
2017,"GIDDEN, VANESSA NICOLE",CAMPUS PROMETE LF1,24,19,"1,26"
2017,"NDOYE, BINETA",EMBUTIDOS PAJARIEL BEMBIBRE PD,24,22,"1,09"
2017,"ALMINAITE, KRISITINA",SPAR CITYLIFT GIRONA,27,26,"1,04"
2017,"PEREZ ARAUJO, MARIA",STAR CENTER-UNI FERROL,24,26,"0,92"
2017,"GOMES COLHADO, NADIA",SPAR CITYLIFT GIRONA,21,25,"0,84"
2017,"FORSTER, JULIA CHRISTINE",LACTURALE ART ARASKI,20,26,"0,77"
2017,"DE SOUZA MACHADO, ERIKA CRISTINA",PERFUMERIAS AVENIDA,14,22,"0,64"
2017,"LO SYLLA, NOGAYE",CADI LA SEU,16,25,"0,64"
2017,"REISINGEROVA , JULIA SUSSANE",SNATT´S FEMENÍ SANT ADRIÁ,12,19,"0,63"
2017,"ROBINSON, ANGELICA DANIELLE",PERFUMERIAS AVENIDA,12,23,"0,52"
2017,"ELONU, ADAORA NNENNA",PERFUMERIAS AVENIDA,13,26,"0,5"
2017,"NICHOLLS GONZALEZ, LAURA",PERFUMERIAS AVENIDA,12,24,"0,5"
2017,"GINZO ARANTES, PAULA",MOVISTAR ESTUDIANTES,12,25,"0,48"
2017,"GIL COLLADO, LAURA",PERFUMERIAS AVENIDA,9,19,"0,47"
2017,"JOVANOVIC, MILICA",CAMPUS PROMETE LF1,9,19,"0,47"
