Temporada,Jugador,Equipo,Tot,Part,Med
2020,"ARROJO JIMENEZ, MARIA BELEN",LOINTEK GERNIKA BIZKAIA,2,4,"0,5"
2020,"N'DIAYE, DJENEBA",SPAR GRAN CANARIA,1,2,"0,5"
2020,"OMA GIRALT, HELENA",DURÁN MAQUINARIA ENSINO,1,2,"0,5"
2020,"SANTIBAÑEZ HERRERO, INES",PERFUMERIAS AVENIDA,1,2,"0,5"
2020,"HARTMANN, ALINA WAYAN",SPAR GRAN CANARIA,1,2,"0,5"
2020,"ABDI, FARHIYA",CIUDAD DE LA LAGUNA TENERIFE,1,2,"0,5"
2020,"LABUCKIENE, GIEDRE",SPAR GIRONA,2,4,"0,5"
2020,"FLORES COSTA, LAIA",SPAR GIRONA,1,2,"0,5"
2020,"DIALLO DIENG , UMO DIALLO",PERFUMERIAS AVENIDA,1,3,"0,33"
2020,"IVANOVIC, MILICA",LOINTEK GERNIKA BIZKAIA,1,4,"0,25"
2020,"PINA TOLOSA, MARIA",VALENCIA B.C.,1,5,"0,2"
2020,"RODRIGUEZ MANSO, LEONOR DEL PILAR",PERFUMERIAS AVENIDA,6,7,"0,86"
2020,"ROUNDTREE, MARGARET YVETTE",LOINTEK GERNIKA BIZKAIA,3,4,"0,75"
2020,"JUSKAITE, LAURA",VALENCIA B.C.,5,7,"0,71"
2020,"SAMUELSON, KARLIE ANNE",PERFUMERIAS AVENIDA,5,7,"0,71"
2020,"ALARIE, ISABELLA AUGUSTINE",PERFUMERIAS AVENIDA,5,7,"0,71"
2020,"ARROJO JIMENEZ, MARIA BELEN",LOINTEK GERNIKA BIZKAIA,2,4,"0,5"
2020,"N'DIAYE, DJENEBA",SPAR GRAN CANARIA,1,2,"0,5"
2020,"OMA GIRALT, HELENA",DURÁN MAQUINARIA ENSINO,1,2,"0,5"
2020,"SANTIBAÑEZ HERRERO, INES",PERFUMERIAS AVENIDA,1,2,"0,5"
2020,"HARTMANN, ALINA WAYAN",SPAR GRAN CANARIA,1,2,"0,5"
2020,"ABDI, FARHIYA",CIUDAD DE LA LAGUNA TENERIFE,1,2,"0,5"
2020,"LABUCKIENE, GIEDRE",SPAR GIRONA,2,4,"0,5"
2020,"FLORES COSTA, LAIA",SPAR GIRONA,1,2,"0,5"
2020,"DIALLO DIENG , UMO DIALLO",PERFUMERIAS AVENIDA,1,3,"0,33"
2020,"IVANOVIC, MILICA",LOINTEK GERNIKA BIZKAIA,1,4,"0,25"
2020,"PINA TOLOSA, MARIA",VALENCIA B.C.,1,5,"0,2"
2019,"REISINGEROVA , JULIA SUSSANE",VALENCIA B.C.,1,2,"0,5"
2019,"FAGBENLE, TEMITOPE TITILOLA",PERFUMERIAS AVENIDA,1,3,"0,33"
2019,"REISINGEROVA , JULIA SUSSANE",VALENCIA B.C.,1,2,"0,5"
2019,"FAGBENLE, TEMITOPE TITILOLA",PERFUMERIAS AVENIDA,1,3,"0,33"
2019,"REISINGEROVA , JULIA SUSSANE",VALENCIA B.C.,1,2,"0,5"
2019,"FAGBENLE, TEMITOPE TITILOLA",PERFUMERIAS AVENIDA,1,3,"0,33"
2018,"MAZIONYTE, GINTARE",LOINTEK GERNIKA BIZKAIA,2,3,"0,67"
2018,"ERAUNCETAMURGIL AYESTARAN, MARIA",IDK GIPUZKOA,2,3,"0,67"
2018,"NACICKAITE, KAMILE",LOINTEK GERNIKA BIZKAIA,2,3,"0,67"
2018,"PASCUA SUAREZ, MARÍA LUCILA",LOINTEK GERNIKA BIZKAIA,2,3,"0,67"
2018,"KRAKER, MEHRYN DONEGAN",CADI LA SEU,3,5,"0,6"
2018,"OMA GIRALT, HELENA",SPAR CITYLIFT GIRONA,3,6,"0,5"
2018,"FLORES COSTA, LAIA",MANN-FILTER CASABLANCA,1,2,"0,5"
2018,"COTANO DE JUAN, REBECA",VALENCIA B.C.,1,3,"0,33"
2018,"ROUNDTREE, MARGARET YVETTE",LOINTEK GERNIKA BIZKAIA,1,3,"0,33"
2018,"AIJANEN, MARIA ANNIINA",CADI LA SEU,1,4,"0,25"
2018,"SANCHEZ MARRUFO, BEATRIZ",SPAR CITYLIFT GIRONA,1,5,"0,2"
2018,"PUJOL LLUCH, ARIADNA",CADI LA SEU,1,5,"0,2"
2018,"MAZIONYTE, GINTARE",LOINTEK GERNIKA BIZKAIA,2,3,"0,67"
2018,"ERAUNCETAMURGIL AYESTARAN, MARIA",IDK GIPUZKOA,2,3,"0,67"
2018,"NACICKAITE, KAMILE",LOINTEK GERNIKA BIZKAIA,2,3,"0,67"
2018,"PASCUA SUAREZ, MARÍA LUCILA",LOINTEK GERNIKA BIZKAIA,2,3,"0,67"
2018,"KRAKER, MEHRYN DONEGAN",CADI LA SEU,3,5,"0,6"
2018,"OMA GIRALT, HELENA",SPAR CITYLIFT GIRONA,3,6,"0,5"
2018,"FLORES COSTA, LAIA",MANN-FILTER CASABLANCA,1,2,"0,5"
2018,"COTANO DE JUAN, REBECA",VALENCIA B.C.,1,3,"0,33"
2018,"ROUNDTREE, MARGARET YVETTE",LOINTEK GERNIKA BIZKAIA,1,3,"0,33"
2018,"AIJANEN, MARIA ANNIINA",CADI LA SEU,1,4,"0,25"
2018,"SANCHEZ MARRUFO, BEATRIZ",SPAR CITYLIFT GIRONA,1,5,"0,2"
2018,"PUJOL LLUCH, ARIADNA",CADI LA SEU,1,5,"0,2"
2018,"MAZIONYTE, GINTARE",LOINTEK GERNIKA BIZKAIA,2,3,"0,67"
2018,"ERAUNCETAMURGIL AYESTARAN, MARIA",IDK GIPUZKOA,2,3,"0,67"
2018,"NACICKAITE, KAMILE",LOINTEK GERNIKA BIZKAIA,2,3,"0,67"
2018,"PASCUA SUAREZ, MARÍA LUCILA",LOINTEK GERNIKA BIZKAIA,2,3,"0,67"
2018,"KRAKER, MEHRYN DONEGAN",CADI LA SEU,3,5,"0,6"
2018,"OMA GIRALT, HELENA",SPAR CITYLIFT GIRONA,3,6,"0,5"
2018,"FLORES COSTA, LAIA",MANN-FILTER CASABLANCA,1,2,"0,5"
2018,"COTANO DE JUAN, REBECA",VALENCIA B.C.,1,3,"0,33"
2018,"ROUNDTREE, MARGARET YVETTE",LOINTEK GERNIKA BIZKAIA,1,3,"0,33"
2018,"AIJANEN, MARIA ANNIINA",CADI LA SEU,1,4,"0,25"
2018,"SANCHEZ MARRUFO, BEATRIZ",SPAR CITYLIFT GIRONA,1,5,"0,2"
2018,"PUJOL LLUCH, ARIADNA",CADI LA SEU,1,5,"0,2"
2017,"ROBINSON, ANGELICA DANIELLE",PERFUMERIAS AVENIDA,35,23,"1,52"
2017,"GIVENS , KRISI TIJANA",PERFUMERIAS AVENIDA,38,25,"1,52"
2017,"GINZO ARANTES, PAULA",MOVISTAR ESTUDIANTES,38,25,"1,52"
2017,"KNIGHT, LESLIE FAYE",CAMPUS PROMETE LF1,31,21,"1,48"
2017,"CONDE ALCOLADO, MARIA",SPAR CITYLIFT GIRONA,38,26,"1,46"
2017,"BARBEE, SHACOBIA SHAUNTE",MANN-FILTER,38,26,"1,46"
2017,"PASCUA SUAREZ, MARÍA LUCILA",MANN-FILTER,37,26,"1,42"
2017,"MONTOLIU MATIAS, MARTA",CADI LA SEU,37,26,"1,42"
2017,"KRAKER, MEHRYN DONEGAN",CADI LA SEU,37,26,"1,42"
2017,"DIALLO DIENG , UMO DIALLO",LACTURALE ART ARASKI,37,26,"1,42"
2017,"ASURMENDI VILLAVERDE, MARIA DEL CARMEN",PERFUMERIAS AVENIDA,35,25,"1,4"
2017,"LO SYLLA, NOGAYE",CADI LA SEU,35,25,"1,4"
2017,"GOMES DA SILVA, SOFIA CAROLINA",CAMPUS PROMETE LF1,36,26,"1,38"
2017,"GIL COLLADO, LAURA",PERFUMERIAS AVENIDA,26,19,"1,37"
2017,"MOLINA PRADOS MARTIN BURO, JUANA MARIA",LOINTEK GERNIKA BIZKAIA,34,25,"1,36"
2017,"MENDY , MAGALI",SPAR CITYLIFT GIRONA,34,25,"1,36"
2017,"NYSTROM, ELLEN ADINA",IDK GIPUZKOA,35,26,"1,35"
2017,"RAKOVIC , KRISTINA",EMBUTIDOS PAJARIEL BEMBIBRE PD,35,26,"1,35"
2017,"ELONU, ADAORA NNENNA",PERFUMERIAS AVENIDA,34,26,"1,31"
2017,"ASTROM , ELLEN LOVISA",EMBUTIDOS PAJARIEL BEMBIBRE PD,34,26,"1,31"
2017,"VANDERWAL, RACHAEL  ANN",STAR CENTER-UNI FERROL,32,25,"1,28"
2017,"LOPEZ VIVES, HELENA",SNATT´S FEMENÍ SANT ADRIÁ,33,26,"1,27"
2017,"FORASTE GALOBARDES, MIRIAM",NISSAN  AL-QÁZERES EXTREMADURA,33,26,"1,27"
2017,"VILA CABIRÓ, MIREIA",SNATT´S FEMENÍ SANT ADRIÁ,21,17,"1,24"
2017,"MARTIN LLAVERIA, MARIONA",NISSAN  AL-QÁZERES EXTREMADURA,32,26,"1,23"
2017,"NICHOLLS GONZALEZ, LAURA",PERFUMERIAS AVENIDA,27,24,"1,13"
2017,"SAN ROMAN FLORES, IRENE",MOVISTAR ESTUDIANTES,29,26,"1,12"
2017,"PASIC, JOVANA",EMBUTIDOS PAJARIEL BEMBIBRE PD,28,25,"1,12"
2017,"TUDANCA ACEDO, MARTA",LACTURALE ART ARASKI,21,19,"1,11"
2017,"ETXARRI MUNARRIZ, IRATI",LACTURALE ART ARASKI,28,26,"1,08"
2017,"ROBINSON, ANGELICA DANIELLE",PERFUMERIAS AVENIDA,35,23,"1,52"
2017,"GIVENS , KRISI TIJANA",PERFUMERIAS AVENIDA,38,25,"1,52"
2017,"GINZO ARANTES, PAULA",MOVISTAR ESTUDIANTES,38,25,"1,52"
2017,"KNIGHT, LESLIE FAYE",CAMPUS PROMETE LF1,31,21,"1,48"
2017,"CONDE ALCOLADO, MARIA",SPAR CITYLIFT GIRONA,38,26,"1,46"
2017,"BARBEE, SHACOBIA SHAUNTE",MANN-FILTER,38,26,"1,46"
2017,"PASCUA SUAREZ, MARÍA LUCILA",MANN-FILTER,37,26,"1,42"
2017,"MONTOLIU MATIAS, MARTA",CADI LA SEU,37,26,"1,42"
2017,"KRAKER, MEHRYN DONEGAN",CADI LA SEU,37,26,"1,42"
2017,"DIALLO DIENG , UMO DIALLO",LACTURALE ART ARASKI,37,26,"1,42"
2017,"ASURMENDI VILLAVERDE, MARIA DEL CARMEN",PERFUMERIAS AVENIDA,35,25,"1,4"
2017,"LO SYLLA, NOGAYE",CADI LA SEU,35,25,"1,4"
2017,"GOMES DA SILVA, SOFIA CAROLINA",CAMPUS PROMETE LF1,36,26,"1,38"
2017,"GIL COLLADO, LAURA",PERFUMERIAS AVENIDA,26,19,"1,37"
2017,"MOLINA PRADOS MARTIN BURO, JUANA MARIA",LOINTEK GERNIKA BIZKAIA,34,25,"1,36"
2017,"MENDY , MAGALI",SPAR CITYLIFT GIRONA,34,25,"1,36"
2017,"NYSTROM, ELLEN ADINA",IDK GIPUZKOA,35,26,"1,35"
2017,"RAKOVIC , KRISTINA",EMBUTIDOS PAJARIEL BEMBIBRE PD,35,26,"1,35"
2017,"ELONU, ADAORA NNENNA",PERFUMERIAS AVENIDA,34,26,"1,31"
2017,"ASTROM , ELLEN LOVISA",EMBUTIDOS PAJARIEL BEMBIBRE PD,34,26,"1,31"
2017,"VANDERWAL, RACHAEL  ANN",STAR CENTER-UNI FERROL,32,25,"1,28"
2017,"LOPEZ VIVES, HELENA",SNATT´S FEMENÍ SANT ADRIÁ,33,26,"1,27"
2017,"FORASTE GALOBARDES, MIRIAM",NISSAN  AL-QÁZERES EXTREMADURA,33,26,"1,27"
2017,"VILA CABIRÓ, MIREIA",SNATT´S FEMENÍ SANT ADRIÁ,21,17,"1,24"
2017,"MARTIN LLAVERIA, MARIONA",NISSAN  AL-QÁZERES EXTREMADURA,32,26,"1,23"
2017,"NICHOLLS GONZALEZ, LAURA",PERFUMERIAS AVENIDA,27,24,"1,13"
2017,"SAN ROMAN FLORES, IRENE",MOVISTAR ESTUDIANTES,29,26,"1,12"
2017,"PASIC, JOVANA",EMBUTIDOS PAJARIEL BEMBIBRE PD,28,25,"1,12"
2017,"TUDANCA ACEDO, MARTA",LACTURALE ART ARASKI,21,19,"1,11"
2017,"ETXARRI MUNARRIZ, IRATI",LACTURALE ART ARASKI,28,26,"1,08"
