Minutos (jugador);Minutos (valor);Puntos (jugador);Puntos (valor);T2 Anotados (jugador);T2 Anotados (valor);T2 Lanzados (jugador);T2 Lanzados (valor);% T2 (jugador);% T2 (valor);T3 Anotados (jugador);T3 Anotados (valor);T3 Lanzados (jugador);T3 Lanzados (valor);% T3 (jugador);% T3 (valor);T1 Anotados (jugador);T1 Anotados (valor);T1 Lanzados (jugador);T1 Lanzados (valor);% T1 (jugador);% T1 (valor);Reb. Ofensivos (jugador);Reb. Ofensivos (valor);Reb. Defensivos (jugador);Reb. Defensivos (valor);Rebotes (jugador);Rebotes (valor);Asistencias (jugador);Asistencias (valor);Robos (jugador);Robos (valor);Perdidas (jugador);Perdidas (valor);Tapones (jugador);Tapones (valor);Tapones Recibidos (jugador);Tapones Recibidos (valor);Mates (jugador);Mates (valor);Faltas Cometidas (jugador);Faltas Cometidas (valor);Faltas Recibidas (jugador);Faltas Recibidas (valor);Valoracion (jugador);Valoracion (valor);% Asist (jugador);% Asist (valor);% Tiro Efectivo (jugador);% Tiro Efectivo (valor);% Tiro Verdadero (jugador);% True Shooting (valor);GScore (jugador);GScore (valor);TLR% (jugador);TLR% (valor);Posesiones Anotadas (jugador);Posesiones Anotadas (valor);Posesiones No Anotadas (jugador);Posesiones No Anotadas (valor);Floor Percentage (jugador);Floor Percentage (valor);Puntos por Tiro (jugador);Puntos por Tiro (valor);% Rebotes (jugador);% Rebotes (valor);% Rebotes Def (jugador);% Rebotes Def (valor);% Rebotes Of (jugador);% Rebotes Of (valor);% Robos (jugador);% Robos (valor);Toques (jugador);Toques (valor);Uso (jugador);Uso (valor);Versatilidad (jugador);Versatilidad (valor);Win Scores (jugador);Win Scores (valor);Eficiencia Ofensiva (jugador);Eficiencia Ofensiva (valor);Eficiencia Defensiva (jugador);Eficiencia Defensiva (valor);Diferencia Eficiencia (jugador);Diferencia Eficiencia (valor)
CASAS CARRERAS, QUERALT;26.37;MILLER, CHERIN BRITANY;8.16;PASCUA SUAREZ, MARA LUCILA;2.33;CARBO COLOMA, ANNA;5.06;BOU LLOVERAS, EVA;0.47;BRRING, TANYA;0.67;FERNANDEZ FARRES, MARTA;2.06;CHUMILLAS PERIS, BERTA;0.32;SULCIUTE, EGLE;1.3;KURASOVA, OLEKSANDRA;1.74;BRAVARD, CIERRA  NICHOLE;0.76;SOTIRIOU, AIKATERINA;1.05;CRUZ LEBRATO, ANNA;2.8;FEASTER, ALISON;3.8;COVINGTON, ARHONDA;1.33;MONROE, JACINTA LISETTE;0.95;MONROE, JACINTA LISETTE;1.95;KURASOVA, OLEKSANDRA;0.16;GARCIA TORRES, CRISTINA;0.2;BALART MELICH, MARLES;0.0;STEVENSON, MANDISA ARAMINTA SANURA;2.1;GOMEZ IGUAL, ANNA;2.05;MONTENEGRO SANTANA, RITA ESTHER;8.1;BALART MELICH, MARLES;0.0;BALART MELICH, MARLES;0.0;BALART MELICH, MARLES;0.0;BALART MELICH, MARLES;0.0;BALART MELICH, MARLES;0.0;BALART MELICH, MARLES;0.0;BALART MELICH, MARLES;0.0;BALART MELICH, MARLES;0.0;BALART MELICH, MARLES;0.0;BALART MELICH, MARLES;0.0;BALART MELICH, MARLES;0.0;BALART MELICH, MARLES;0.0;BALART MELICH, MARLES;0.0;BALART MELICH, MARLES;0.0;BALART MELICH, MARLES;0.0;BALART MELICH, MARLES;0.0;BALART MELICH, MARLES;0.0;BALART MELICH, MARLES;0.0;BALART MELICH, MARLES;0.0;BALART MELICH, MARLES;0.0
HONTI, KATALIN;25.96;HONTI, KATALIN;8.15;MARCOS BENITO, BLANCA;2.26;SARR, OUMOUL KHAIRY;4.8;NIEDOLA, SABINE;0.47;WILLINGHAM, LE`COE LOUISE;0.64;ALONSO SANCHEZ, VERONICA;2.0;DIAZ CASTELLANO, YURENA;0.32;CHUMILLAS PERIS, BERTA;1.25;BELD, MYRTHE BRIGIT MARIA;1.68;PEREZ TORRES, TANIA;0.76;GOMEZ KEHSLER, TATIANA WALESKA;1.05;BRRING, TANYA;2.72;XARGAY CASADEMONT, MARTA;3.6;ORAVCOVA, ANDREA;1.26;SULCIUTE, EGLE;0.9;BRRING, TANYA;1.94;PINA TOLOSA, MARIA;0.15;PARHAM, AJA DANIELLE;0.2;HENRY, ANEIKA ANNA-KAY;0.0;MESTDAGH, KIM;2.05;CUEVAS MEDIAVILLA, AITANA;2.0;BRAVARD, CIERRA  NICHOLE;7.9;HENRY, ANEIKA ANNA-KAY;0.0;HENRY, ANEIKA ANNA-KAY;0.0;HENRY, ANEIKA ANNA-KAY;0.0;HENRY, ANEIKA ANNA-KAY;0.0;HENRY, ANEIKA ANNA-KAY;0.0;HENRY, ANEIKA ANNA-KAY;0.0;HENRY, ANEIKA ANNA-KAY;0.0;HENRY, ANEIKA ANNA-KAY;0.0;HENRY, ANEIKA ANNA-KAY;0.0;HENRY, ANEIKA ANNA-KAY;0.0;HENRY, ANEIKA ANNA-KAY;0.0;HENRY, ANEIKA ANNA-KAY;0.0;HENRY, ANEIKA ANNA-KAY;0.0;HENRY, ANEIKA ANNA-KAY;0.0;HENRY, ANEIKA ANNA-KAY;0.0;HENRY, ANEIKA ANNA-KAY;0.0;HENRY, ANEIKA ANNA-KAY;0.0;HENRY, ANEIKA ANNA-KAY;0.0;HENRY, ANEIKA ANNA-KAY;0.0;HENRY, ANEIKA ANNA-KAY;0.0
GOMEZ IGUAL, ANNA;25.94;CHUMILLAS PERIS, BERTA;8.15;CUEVAS MEDIAVILLA, AITANA;2.2;NDOYE, BINETA;4.79;PINA TOLOSA, MARIA;0.46;TRAORE, ASTOU;0.6;TRAORE, ASTOU;2.0;VIVAS SACRAMENTO, ELISABET;0.31;ORTIZ VIVES, MARIONA;1.25;FEASTER, ALISON;1.65;HENRY, ANEIKA ANNA-KAY;0.76;BRAVARD, CIERRA  NICHOLE;1.05;ASURMENDI VILLAVERDE, MARIA DEL CARMEN;2.6;ROMERO GONZALEZ, LETICIA;3.6;GIL COLLADO, LAURA;1.25;PASCUA SUAREZ, MARA LUCILA;0.89;WILLINGHAM, LE`COE LOUISE;1.93;SANCHEZ MARRUFO, BEATRIZ;0.15;DE KLEIJN, MARLOU;0.2;HODGES, RONEEKA RAYSHELL;0.0;FREIXANET VIEJO, JAEL;2.05;KARCIC, LISA ANN;1.95;GARCIA TORRES, CRISTINA;7.85;HODGES, RONEEKA RAYSHELL;0.0;HODGES, RONEEKA RAYSHELL;0.0;HODGES, RONEEKA RAYSHELL;0.0;HODGES, RONEEKA RAYSHELL;0.0;HODGES, RONEEKA RAYSHELL;0.0;HODGES, RONEEKA RAYSHELL;0.0;HODGES, RONEEKA RAYSHELL;0.0;HODGES, RONEEKA RAYSHELL;0.0;HODGES, RONEEKA RAYSHELL;0.0;HODGES, RONEEKA RAYSHELL;0.0;HODGES, RONEEKA RAYSHELL;0.0;HODGES, RONEEKA RAYSHELL;0.0;HODGES, RONEEKA RAYSHELL;0.0;HODGES, RONEEKA RAYSHELL;0.0;HODGES, RONEEKA RAYSHELL;0.0;HODGES, RONEEKA RAYSHELL;0.0;HODGES, RONEEKA RAYSHELL;0.0;HODGES, RONEEKA RAYSHELL;0.0;HODGES, RONEEKA RAYSHELL;0.0;HODGES, RONEEKA RAYSHELL;0.0
WILLINGHAM, LE`COE LOUISE;25.9;MONTENEGRO SANTANA, RITA ESTHER;8.1;XARGAY CASADEMONT, MARTA;2.0;CUEVAS MEDIAVILLA, AITANA;4.7;ALONSO SINGER, ANA;0.45;ALONSO SINGER, ANA;0.6;MONTENEGRO SANTANA, RITA ESTHER;1.9;GERMAN VELASCO, ICIAR;0.3;HONTI, KATALIN;1.25;PABLOS VILLARROEL, LUCIA;1.61;SOTIRIOU, AIKATERINA;0.75;XARGAY CASADEMONT, MARTA;1.0;XARGAY CASADEMONT, MARTA;2.6;ALONSO SANCHEZ, VERONICA;3.6;WILLINGHAM, LE`COE LOUISE;1.21;HENRY, ANEIKA ANNA-KAY;0.89;CRUZ LEBRATO, ANNA;1.9;CASAS CARRERAS, QUERALT;0.15;BOU LLOVERAS, EVA;0.2;SULCIUTE, EGLE;0.0;BARTONOVA, KATERINA;2.05;COVINGTON, ARHONDA;1.94;SARR, OUMOUL KHAIRY;7.75;SULCIUTE, EGLE;0.0;SULCIUTE, EGLE;0.0;SULCIUTE, EGLE;0.0;SULCIUTE, EGLE;0.0;SULCIUTE, EGLE;0.0;SULCIUTE, EGLE;0.0;SULCIUTE, EGLE;0.0;SULCIUTE, EGLE;0.0;SULCIUTE, EGLE;0.0;SULCIUTE, EGLE;0.0;SULCIUTE, EGLE;0.0;SULCIUTE, EGLE;0.0;SULCIUTE, EGLE;0.0;SULCIUTE, EGLE;0.0;SULCIUTE, EGLE;0.0;SULCIUTE, EGLE;0.0;SULCIUTE, EGLE;0.0;SULCIUTE, EGLE;0.0;SULCIUTE, EGLE;0.0;SULCIUTE, EGLE;0.0
NICHOLLS GONZALEZ, LAURA;25.37;MIRCHANDANI VILLAR, LIDIA;7.88;NIEDOLA, SABINE;2.0;PASCUA SUAREZ, MARA LUCILA;4.67;CHATZINIKOLAU, OLGA;0.45;DIEZ FERNANDEZ, NAIARA;0.58;ROMERO GONZALEZ, LETICIA;1.9;STEVENSON, MANDISA ARAMINTA SANURA;0.3;GOMEZ IGUAL, ANNA;1.2;ASURMENDI VILLAVERDE, MARIA DEL CARMEN;1.55;GARCIA TORRES, CRISTINA;0.75;REVUELTO SNCHEZ-AGUILERA, MARIA;0.95;CARBO COLOMA, ANNA;2.56;CRUZ LEBRATO, ANNA;3.55;HENRY, ANEIKA ANNA-KAY;1.21;NICHOLLS GONZALEZ, LAURA;0.89;FERNANDEZ FARRES, MARTA;1.89;CRUZ LEBRATO, ANNA;0.15;ORTIZ VIVES, MARIONA;0.2;POWELL, NICOLE KRISTEN;0.0;SUAREZ UTRERO, ANA MARIA;2.05;MIRCHANDANI VILLAR, LIDIA;1.94;JORDANA BOFILL, NOEMI;7.65;POWELL, NICOLE KRISTEN;0.0;POWELL, NICOLE KRISTEN;0.0;POWELL, NICOLE KRISTEN;0.0;POWELL, NICOLE KRISTEN;0.0;POWELL, NICOLE KRISTEN;0.0;POWELL, NICOLE KRISTEN;0.0;POWELL, NICOLE KRISTEN;0.0;POWELL, NICOLE KRISTEN;0.0;POWELL, NICOLE KRISTEN;0.0;POWELL, NICOLE KRISTEN;0.0;POWELL, NICOLE KRISTEN;0.0;POWELL, NICOLE KRISTEN;0.0;POWELL, NICOLE KRISTEN;0.0;POWELL, NICOLE KRISTEN;0.0;POWELL, NICOLE KRISTEN;0.0;POWELL, NICOLE KRISTEN;0.0;POWELL, NICOLE KRISTEN;0.0;POWELL, NICOLE KRISTEN;0.0;POWELL, NICOLE KRISTEN;0.0;POWELL, NICOLE KRISTEN;0.0
MONROE, JACINTA LISETTE;25.34;ASURMENDI VILLAVERDE, MARIA DEL CARMEN;7.85;NDOYE, BINETA;1.95;ALONSO SANCHEZ, VERONICA;4.6;TUUKKANEN, TARU TELLERVO;0.45;MONTENEGRO SANTANA, RITA ESTHER;0.55;BUCH ROSELL, ROSO;1.9;BARTONOVA, KATERINA;0.3;SARR, OUMOUL KHAIRY;1.15;SULCIUTE, EGLE;1.55;BERMEJO MORENO, CLARA SUSANA;0.75;SARR, OUMOUL KHAIRY;0.9;LOPEZ MARQUES, CRISTINA;2.5;BRRING, TANYA;3.5;GOMEZ FERREIROS, SARA;1.2;PUTNINA, AIJA;0.88;BUCH ROSELL, ROSO;1.7;MONTENEGRO SANTANA, RITA ESTHER;0.15;TUUKKANEN, TARU TELLERVO;0.2;PASCUA SUAREZ, MARA LUCILA;0.0;MONROE, JACINTA LISETTE;2.05;PABLOS VILLARROEL, LUCIA;1.94;DIAZ CASTELLANO, YURENA;7.56;PASCUA SUAREZ, MARA LUCILA;0.0;PASCUA SUAREZ, MARA LUCILA;0.0;PASCUA SUAREZ, MARA LUCILA;0.0;PASCUA SUAREZ, MARA LUCILA;0.0;PASCUA SUAREZ, MARA LUCILA;0.0;PASCUA SUAREZ, MARA LUCILA;0.0;PASCUA SUAREZ, MARA LUCILA;0.0;PASCUA SUAREZ, MARA LUCILA;0.0;PASCUA SUAREZ, MARA LUCILA;0.0;PASCUA SUAREZ, MARA LUCILA;0.0;PASCUA SUAREZ, MARA LUCILA;0.0;PASCUA SUAREZ, MARA LUCILA;0.0;PASCUA SUAREZ, MARA LUCILA;0.0;PASCUA SUAREZ, MARA LUCILA;0.0;PASCUA SUAREZ, MARA LUCILA;0.0;PASCUA SUAREZ, MARA LUCILA;0.0;PASCUA SUAREZ, MARA LUCILA;0.0;PASCUA SUAREZ, MARA LUCILA;0.0;PASCUA SUAREZ, MARA LUCILA;0.0;PASCUA SUAREZ, MARA LUCILA;0.0
SOTIRIOU, AIKATERINA;25.14;REZAN, MARIJA;7.83;SUAREZ UTRERO, ANA MARIA;1.9;MARCOS BENITO, BLANCA;4.47;HONTI, KATALIN;0.45;BUCH ROSELL, ROSO;0.55;ALONSO SINGER, ANA;1.85;SOTIRIOU, AIKATERINA;0.3;JORDANA BOFILL, NOEMI;1.1;ARGELLO CUENCA, PATRICIA;1.5;NAVARRO ALVAREZ, REBECA;0.75;SUAREZ UTRERO, ANA MARIA;0.9;FEASTER, ALISON;2.5;NIEDOLA, SABINE;3.4;ARGELLO CUENCA, PATRICIA;1.2;SARR, OUMOUL KHAIRY;0.85;SOTIRIOU, AIKATERINA;1.68;BOU LLOVERAS, EVA;0.15;BLE, DOUKOLE VANESSA;0.2;PINA TOLOSA, MARIA;0.0;DENSON, AMY RAE;2.05;REZAN, MARIJA;1.92;BERMEJO MORENO, CLARA SUSANA;7.56;PINA TOLOSA, MARIA;0.0;PINA TOLOSA, MARIA;0.0;PINA TOLOSA, MARIA;0.0;PINA TOLOSA, MARIA;0.0;PINA TOLOSA, MARIA;0.0;PINA TOLOSA, MARIA;0.0;PINA TOLOSA, MARIA;0.0;PINA TOLOSA, MARIA;0.0;PINA TOLOSA, MARIA;0.0;PINA TOLOSA, MARIA;0.0;PINA TOLOSA, MARIA;0.0;PINA TOLOSA, MARIA;0.0;PINA TOLOSA, MARIA;0.0;PINA TOLOSA, MARIA;0.0;PINA TOLOSA, MARIA;0.0;PINA TOLOSA, MARIA;0.0;PINA TOLOSA, MARIA;0.0;PINA TOLOSA, MARIA;0.0;PINA TOLOSA, MARIA;0.0;PINA TOLOSA, MARIA;0.0
GOMEZ FERREIROS, SARA;24.98;BRRING, TANYA;7.67;CHUMILLAS PERIS, BERTA;1.8;KARCIC, LISA ANN;4.4;ALLISON, RACHEL LINDSAY;0.45;ALONSO SANCHEZ, VERONICA;0.55;GIL COLLADO, LAURA;1.8;MORRISON JARA, ZIOMARA ESKET;0.3;SUAREZ UTRERO, ANA MARIA;1.05;GOMEZ IGUAL, ANNA;1.45;BORGES DOS REIS, SONIA;0.75;BORGES DOS REIS, SONIA;0.84;GERMAN VELASCO, ICIAR;2.45;ASURMENDI VILLAVERDE, MARIA DEL CARMEN;3.35;NICHOLLS GONZALEZ, LAURA;1.17;ORAVCOVA, ANDREA;0.84;NICHOLLS GONZALEZ, LAURA;1.67;SOLER SUAREZ, PATRICIA;0.12;SUAREZ UTRERO, ANA MARIA;0.2;XARGAY CASADEMONT, MARTA;0.0;HERRERA BOXO, LAURA;2.05;SOTIRIOU, AIKATERINA;1.89;SUAREZ UTRERO, ANA MARIA;7.4;XARGAY CASADEMONT, MARTA;0.0;XARGAY CASADEMONT, MARTA;0.0;XARGAY CASADEMONT, MARTA;0.0;XARGAY CASADEMONT, MARTA;0.0;XARGAY CASADEMONT, MARTA;0.0;XARGAY CASADEMONT, MARTA;0.0;XARGAY CASADEMONT, MARTA;0.0;XARGAY CASADEMONT, MARTA;0.0;XARGAY CASADEMONT, MARTA;0.0;XARGAY CASADEMONT, MARTA;0.0;XARGAY CASADEMONT, MARTA;0.0;XARGAY CASADEMONT, MARTA;0.0;XARGAY CASADEMONT, MARTA;0.0;XARGAY CASADEMONT, MARTA;0.0;XARGAY CASADEMONT, MARTA;0.0;XARGAY CASADEMONT, MARTA;0.0;XARGAY CASADEMONT, MARTA;0.0;XARGAY CASADEMONT, MARTA;0.0;XARGAY CASADEMONT, MARTA;0.0;XARGAY CASADEMONT, MARTA;0.0
SULCIUTE, EGLE;24.81;LOPEZ MARQUES, CRISTINA;7.67;SOTIRIOU, AIKATERINA;1.79;NIEDOLA, SABINE;4.27;CRUZ LEBRATO, ANNA;0.44;GIL COLLADO, LAURA;0.5;FREIXANET VIEJO, JAEL;1.68;MARCOS BENITO, BLANCA;0.3;ASURMENDI VILLAVERDE, MARIA DEL CARMEN;1.05;SARR, OUMOUL KHAIRY;1.4;MESTDAGH, KIM;0.75;BAHI BLANQUERA, GEORGINA;0.8;GARCIA TORRES, CRISTINA;2.45;TUDANCA ACEDO, MARTA;3.35;SOTIRIOU, AIKATERINA;1.16;FREIXANET VIEJO, JAEL;0.84;GOMEZ KEHSLER, TATIANA WALESKA;1.65;CHATZINIKOLAU, OLGA;0.11;DIEZ FERNANDEZ, NAIARA;0.17;SANCHEZ FERNANDEZ, ISABEL;0.0;FEASTER, ALISON;1.95;CARBO COLOMA, ANNA;1.89;KURASOVA, OLEKSANDRA;7.26;SANCHEZ FERNANDEZ, ISABEL;0.0;SANCHEZ FERNANDEZ, ISABEL;0.0;SANCHEZ FERNANDEZ, ISABEL;0.0;SANCHEZ FERNANDEZ, ISABEL;0.0;SANCHEZ FERNANDEZ, ISABEL;0.0;SANCHEZ FERNANDEZ, ISABEL;0.0;SANCHEZ FERNANDEZ, ISABEL;0.0;SANCHEZ FERNANDEZ, ISABEL;0.0;SANCHEZ FERNANDEZ, ISABEL;0.0;SANCHEZ FERNANDEZ, ISABEL;0.0;SANCHEZ FERNANDEZ, ISABEL;0.0;SANCHEZ FERNANDEZ, ISABEL;0.0;SANCHEZ FERNANDEZ, ISABEL;0.0;SANCHEZ FERNANDEZ, ISABEL;0.0;SANCHEZ FERNANDEZ, ISABEL;0.0;SANCHEZ FERNANDEZ, ISABEL;0.0;SANCHEZ FERNANDEZ, ISABEL;0.0;SANCHEZ FERNANDEZ, ISABEL;0.0;SANCHEZ FERNANDEZ, ISABEL;0.0;SANCHEZ FERNANDEZ, ISABEL;0.0
HENRY, ANEIKA ANNA-KAY;23.79;GARCIA TORRES, CRISTINA;7.6;BARTONOVA, KATERINA;1.7;BARTONOVA, KATERINA;4.25;KURASOVA, OLEKSANDRA;0.44;WALICH, JOANNA JADWIGA;0.5;BELD, MYRTHE BRIGIT MARIA;1.58;TRAORE, ASTOU;0.3;NIEDOLA, SABINE;1.0;HONTI, KATALIN;1.4;MOSBY, TYRONE BERNICE;0.75;SANCHEZ MARRUFO, BEATRIZ;0.8;BARTONOVA, KATERINA;2.4;SUAREZ UTRERO, ANA MARIA;3.25;ALLISON, RACHEL LINDSAY;1.15;POUNDS, DIONNE MAI CHRISTINA;0.84;CASAS CARRERAS, QUERALT;1.65;QUINTERO CASTELLANO, THANIA;0.11;CHATZINIKOLAU, OLGA;0.17;ANTOJA ROVIRA, LAURA;0.0;MONGOMO CARVALLO, MARIA CONCEPCIN;1.95;POUNDS, DIONNE MAI CHRISTINA;1.84;GERMAN VELASCO, ICIAR;7.0;ANTOJA ROVIRA, LAURA;0.0;ANTOJA ROVIRA, LAURA;0.0;ANTOJA ROVIRA, LAURA;0.0;ANTOJA ROVIRA, LAURA;0.0;ANTOJA ROVIRA, LAURA;0.0;ANTOJA ROVIRA, LAURA;0.0;ANTOJA ROVIRA, LAURA;0.0;ANTOJA ROVIRA, LAURA;0.0;ANTOJA ROVIRA, LAURA;0.0;ANTOJA ROVIRA, LAURA;0.0;ANTOJA ROVIRA, LAURA;0.0;ANTOJA ROVIRA, LAURA;0.0;ANTOJA ROVIRA, LAURA;0.0;ANTOJA ROVIRA, LAURA;0.0;ANTOJA ROVIRA, LAURA;0.0;ANTOJA ROVIRA, LAURA;0.0;ANTOJA ROVIRA, LAURA;0.0;ANTOJA ROVIRA, LAURA;0.0;ANTOJA ROVIRA, LAURA;0.0;ANTOJA ROVIRA, LAURA;0.0
POUNDS, DIONNE MAI CHRISTINA;23.45;NICHOLLS GONZALEZ, LAURA;7.5;SULCIUTE, EGLE;1.7;GIMENO MELENDO, LAURA;4.15;GARCIA TORRES, CRISTINA;0.44;BELD, MYRTHE BRIGIT MARIA;0.47;DIEZ FERNANDEZ, NAIARA;1.58;BELD, MYRTHE BRIGIT MARIA;0.3;PABLOS VILLARROEL, LUCIA;1.0;KARCIC, LISA ANN;1.3;SANCHEZ MARRUFO, BEATRIZ;0.75;BRRING, TANYA;0.78;JORDANA BOFILL, NOEMI;2.4;CASAS CARRERAS, QUERALT;3.25;TRAORE, ASTOU;1.0;ARGELLO CUENCA, PATRICIA;0.8;HONTI, KATALIN;1.6;HERRERA BOXO, LAURA;0.11;POUNDS, DIONNE MAI CHRISTINA;0.16;FERNANDEZ FARRES, MARTA;0.0;SULCIUTE, EGLE;1.9;HONTI, KATALIN;1.8;ORTIZ VIVES, MARIONA;6.95;FERNANDEZ FARRES, MARTA;0.0;FERNANDEZ FARRES, MARTA;0.0;FERNANDEZ FARRES, MARTA;0.0;FERNANDEZ FARRES, MARTA;0.0;FERNANDEZ FARRES, MARTA;0.0;FERNANDEZ FARRES, MARTA;0.0;FERNANDEZ FARRES, MARTA;0.0;FERNANDEZ FARRES, MARTA;0.0;FERNANDEZ FARRES, MARTA;0.0;FERNANDEZ FARRES, MARTA;0.0;FERNANDEZ FARRES, MARTA;0.0;FERNANDEZ FARRES, MARTA;0.0;FERNANDEZ FARRES, MARTA;0.0;FERNANDEZ FARRES, MARTA;0.0;FERNANDEZ FARRES, MARTA;0.0;FERNANDEZ FARRES, MARTA;0.0;FERNANDEZ FARRES, MARTA;0.0;FERNANDEZ FARRES, MARTA;0.0;FERNANDEZ FARRES, MARTA;0.0;FERNANDEZ FARRES, MARTA;0.0
PABLOS VILLARROEL, LUCIA;23.39;MORRISON JARA, ZIOMARA ESKET;7.44;FEASTER, ALISON;1.65;XARGAY CASADEMONT, MARTA;4.1;MESTDAGH, KIM;0.44;MOSBY, TYRONE BERNICE;0.47;MOLINA PRADOS MARTIN BURO, JUANA MARIA;1.55;BUCH ROSELL, ROSO;0.29;KARCIC, LISA ANN;0.95;NIEDOLA, SABINE;1.27;TUDANCA ACEDO, MARTA;0.75;VIVAS SACRAMENTO, ELISABET;0.75;BERMEJO MORENO, CLARA SUSANA;2.38;LOPEZ MARQUES, CRISTINA;3.17;QUINTERO CASTELLANO, THANIA;1.0;BROWN, LA NEDRA JE'TAIME;0.8;STEVENSON, MANDISA ARAMINTA SANURA;1.6;SOTIRIOU, AIKATERINA;0.11;KURASOVA, OLEKSANDRA;0.16;ARROYO ZUBELDIA, LAURA;0.0;GIMENO MELENDO, LAURA;1.9;MORRISON JARA, ZIOMARA ESKET;1.75;MILLER, CHERIN BRITANY;6.63;ARROYO ZUBELDIA, LAURA;0.0;ARROYO ZUBELDIA, LAURA;0.0;ARROYO ZUBELDIA, LAURA;0.0;ARROYO ZUBELDIA, LAURA;0.0;ARROYO ZUBELDIA, LAURA;0.0;ARROYO ZUBELDIA, LAURA;0.0;ARROYO ZUBELDIA, LAURA;0.0;ARROYO ZUBELDIA, LAURA;0.0;ARROYO ZUBELDIA, LAURA;0.0;ARROYO ZUBELDIA, LAURA;0.0;ARROYO ZUBELDIA, LAURA;0.0;ARROYO ZUBELDIA, LAURA;0.0;ARROYO ZUBELDIA, LAURA;0.0;ARROYO ZUBELDIA, LAURA;0.0;ARROYO ZUBELDIA, LAURA;0.0;ARROYO ZUBELDIA, LAURA;0.0;ARROYO ZUBELDIA, LAURA;0.0;ARROYO ZUBELDIA, LAURA;0.0;ARROYO ZUBELDIA, LAURA;0.0;ARROYO ZUBELDIA, LAURA;0.0
ARGELLO CUENCA, PATRICIA;23.12;GERMAN VELASCO, ICIAR;7.15;HONTI, KATALIN;1.65;REVUELTO SNCHEZ-AGUILERA, MARIA;4.0;MONTENEGRO SANTANA, RITA ESTHER;0.43;PEREZ TORRES, TANIA;0.47;LLOBET CODERCH, ITZIAR;1.5;LOPEZ MARQUES, CRISTINA;0.29;GARCIA TORRES, CRISTINA;0.9;SUAREZ UTRERO, ANA MARIA;1.25;LLOBET CODERCH, ITZIAR;0.75;ASURMENDI VILLAVERDE, MARIA DEL CARMEN;0.75;MESTDAGH, KIM;2.35;BORGES DOS REIS, SONIA;3.11;MOSBY, TYRONE BERNICE;1.0;MONTENEGRO SANTANA, RITA ESTHER;0.75;POUNDS, DIONNE MAI CHRISTINA;1.53;GIL COLLADO, LAURA;0.1;SARR, OUMOUL KHAIRY;0.15;NZEUKOU  D' ATOUO, SANDRINE;0.0;BAHI BLANQUERA, GEORGINA;1.85;FEASTER, ALISON;1.75;MESTDAGH, KIM;6.0;NZEUKOU  D' ATOUO, SANDRINE;0.0;NZEUKOU  D' ATOUO, SANDRINE;0.0;NZEUKOU  D' ATOUO, SANDRINE;0.0;NZEUKOU  D' ATOUO, SANDRINE;0.0;NZEUKOU  D' ATOUO, SANDRINE;0.0;NZEUKOU  D' ATOUO, SANDRINE;0.0;NZEUKOU  D' ATOUO, SANDRINE;0.0;NZEUKOU  D' ATOUO, SANDRINE;0.0;NZEUKOU  D' ATOUO, SANDRINE;0.0;NZEUKOU  D' ATOUO, SANDRINE;0.0;NZEUKOU  D' ATOUO, SANDRINE;0.0;NZEUKOU  D' ATOUO, SANDRINE;0.0;NZEUKOU  D' ATOUO, SANDRINE;0.0;NZEUKOU  D' ATOUO, SANDRINE;0.0;NZEUKOU  D' ATOUO, SANDRINE;0.0;NZEUKOU  D' ATOUO, SANDRINE;0.0;NZEUKOU  D' ATOUO, SANDRINE;0.0;NZEUKOU  D' ATOUO, SANDRINE;0.0;NZEUKOU  D' ATOUO, SANDRINE;0.0;NZEUKOU  D' ATOUO, SANDRINE;0.0
