Minutos (jugador);Minutos (valor);Puntos (jugador);Puntos (valor);T2 Anotados (jugador);T2 Anotados (valor);T2 Lanzados (jugador);T2 Lanzados (valor);% T2 (jugador);% T2 (valor);T3 Anotados (jugador);T3 Anotados (valor);T3 Lanzados (jugador);T3 Lanzados (valor);% T3 (jugador);% T3 (valor);T1 Anotados (jugador);T1 Anotados (valor);T1 Lanzados (jugador);T1 Lanzados (valor);% T1 (jugador);% T1 (valor);Reb. Ofensivos (jugador);Reb. Ofensivos (valor);Reb. Defensivos (jugador);Reb. Defensivos (valor);Rebotes (jugador);Rebotes (valor);Asistencias (jugador);Asistencias (valor);Robos (jugador);Robos (valor);Perdidas (jugador);Perdidas (valor);Tapones (jugador);Tapones (valor);Tapones Recibidos (jugador);Tapones Recibidos (valor);Mates (jugador);Mates (valor);Faltas Cometidas (jugador);Faltas Cometidas (valor);Faltas Recibidas (jugador);Faltas Recibidas (valor);Valoracion (jugador);Valoracion (valor);% Asist (jugador);% Asist (valor);% Tiro Efectivo (jugador);% Tiro Efectivo (valor);% Tiro Verdadero (jugador);% True Shooting (valor);GScore (jugador);GScore (valor);TLR% (jugador);TLR% (valor);Posesiones Anotadas (jugador);Posesiones Anotadas (valor);Posesiones No Anotadas (jugador);Posesiones No Anotadas (valor);Floor Percentage (jugador);Floor Percentage (valor);Puntos por Tiro (jugador);Puntos por Tiro (valor);% Rebotes (jugador);% Rebotes (valor);% Rebotes Def (jugador);% Rebotes Def (valor);% Rebotes Of (jugador);% Rebotes Of (valor);% Robos (jugador);% Robos (valor);Toques (jugador);Toques (valor);Uso (jugador);Uso (valor);Versatilidad (jugador);Versatilidad (valor);Win Scores (jugador);Win Scores (valor);Eficiencia Ofensiva (jugador);Eficiencia Ofensiva (valor);Eficiencia Defensiva (jugador);Eficiencia Defensiva (valor);Diferencia Eficiencia (jugador);Diferencia Eficiencia (valor)
PEREZ GUILLEN, MARIA ISABEL;0.0;PEREZ GUILLEN, MARIA ISABEL;0.0;PEREZ GUILLEN, MARIA ISABEL;0.0;PEREZ GUILLEN, MARIA ISABEL;0.0;PEREZ GUILLEN, MARIA ISABEL;0.0;PEREZ GUILLEN, MARIA ISABEL;0.0;PEREZ GUILLEN, MARIA ISABEL;0.0;PEREZ GUILLEN, MARIA ISABEL;0.0;PEREZ GUILLEN, MARIA ISABEL;0.0;PEREZ GUILLEN, MARIA ISABEL;0.0;PEREZ GUILLEN, MARIA ISABEL;0.0;PEREZ GUILLEN, MARIA ISABEL;0.0;PEREZ GUILLEN, MARIA ISABEL;0.0;PEREZ GUILLEN, MARIA ISABEL;0.0;PEREZ GUILLEN, MARIA ISABEL;0.0;PEREZ GUILLEN, MARIA ISABEL;0.0;PEREZ GUILLEN, MARIA ISABEL;0.0;PEREZ GUILLEN, MARIA ISABEL;0.0;PEREZ GUILLEN, MARIA ISABEL;0.0;SULCIUTE, EGLE;0.0;PEREZ GUILLEN, MARIA ISABEL;0.0;PEREZ GUILLEN, MARIA ISABEL;0.0;PEREZ GUILLEN, MARIA ISABEL;-0.0;SULCIUTE, EGLE;0.0;SULCIUTE, EGLE;0.0;SULCIUTE, EGLE;0.0;SULCIUTE, EGLE;0.0;SULCIUTE, EGLE;0.0;SULCIUTE, EGLE;0.0;SULCIUTE, EGLE;0.0;SULCIUTE, EGLE;0.0;SULCIUTE, EGLE;0.0;SULCIUTE, EGLE;0.0;SULCIUTE, EGLE;0.0;SULCIUTE, EGLE;0.0;SULCIUTE, EGLE;0.0;SULCIUTE, EGLE;0.0;SULCIUTE, EGLE;0.0;SULCIUTE, EGLE;0.0;SULCIUTE, EGLE;0.0;SULCIUTE, EGLE;0.0;SULCIUTE, EGLE;0.0;SULCIUTE, EGLE;0.0
BELLIDO PEREZ, MERITXELL;0.0;BELLIDO PEREZ, MERITXELL;0.0;BELLIDO PEREZ, MERITXELL;0.0;BELLIDO PEREZ, MERITXELL;0.0;BELLIDO PEREZ, MERITXELL;0.0;GARCIA SEGURA, SALOME;0.0;GARCIA SEGURA, SALOME;0.0;GARCIA SEGURA, SALOME;0.0;MCKAY, SARAH FRANCES;0.0;MCKAY, SARAH FRANCES;0.0;MCKAY, SARAH FRANCES;0.0;MCKAY, SARAH FRANCES;0.0;BELLIDO PEREZ, MERITXELL;0.0;BELLIDO PEREZ, MERITXELL;0.0;BELLIDO PEREZ, MERITXELL;0.0;BELLIDO PEREZ, MERITXELL;0.0;BELLIDO PEREZ, MERITXELL;0.0;BRANTLOVA, TEREZA;0.0;LLAMAS PERNAS, CARMEN;0.0;GOMEZ FERREIROS, SARA;0.0;BELLIDO PEREZ, MERITXELL;0.0;BELLIDO PEREZ, MERITXELL;0.0;BELLIDO PEREZ, MERITXELL;0.0;GOMEZ FERREIROS, SARA;0.0;GOMEZ FERREIROS, SARA;0.0;GOMEZ FERREIROS, SARA;0.0;GOMEZ FERREIROS, SARA;0.0;GOMEZ FERREIROS, SARA;0.0;GOMEZ FERREIROS, SARA;0.0;GOMEZ FERREIROS, SARA;0.0;GOMEZ FERREIROS, SARA;0.0;GOMEZ FERREIROS, SARA;0.0;GOMEZ FERREIROS, SARA;0.0;GOMEZ FERREIROS, SARA;0.0;GOMEZ FERREIROS, SARA;0.0;GOMEZ FERREIROS, SARA;0.0;GOMEZ FERREIROS, SARA;0.0;GOMEZ FERREIROS, SARA;0.0;GOMEZ FERREIROS, SARA;0.0;GOMEZ FERREIROS, SARA;0.0;GOMEZ FERREIROS, SARA;0.0;GOMEZ FERREIROS, SARA;0.0;GOMEZ FERREIROS, SARA;0.0
JORGE LUJAN, CLAUDIA;0.0;JORGE LUJAN, CLAUDIA;0.0;JORGE LUJAN, CLAUDIA;0.0;JORGE LUJAN, CLAUDIA;0.0;JORGE LUJAN, CLAUDIA;0.0;MCKAY, SARAH FRANCES;0.0;MCKAY, SARAH FRANCES;0.0;MCKAY, SARAH FRANCES;0.0;JORGE LUJAN, CLAUDIA;0.0;JORGE LUJAN, CLAUDIA;0.0;JORGE LUJAN, CLAUDIA;0.0;JORGE LUJAN, CLAUDIA;0.0;JORGE LUJAN, CLAUDIA;0.0;JORGE LUJAN, CLAUDIA;0.0;JORGE LUJAN, CLAUDIA;0.0;JORGE LUJAN, CLAUDIA;0.0;JORGE LUJAN, CLAUDIA;0.0;MCKAY, SARAH FRANCES;0.0;MCKAY, SARAH FRANCES;0.0;DELGADO PONTES, MARINA;0.0;JORGE LUJAN, CLAUDIA;0.0;JORGE LUJAN, CLAUDIA;0.0;JORGE LUJAN, CLAUDIA;-0.0;DELGADO PONTES, MARINA;0.0;DELGADO PONTES, MARINA;0.0;DELGADO PONTES, MARINA;0.0;DELGADO PONTES, MARINA;0.0;DELGADO PONTES, MARINA;0.0;DELGADO PONTES, MARINA;0.0;DELGADO PONTES, MARINA;0.0;DELGADO PONTES, MARINA;0.0;DELGADO PONTES, MARINA;0.0;DELGADO PONTES, MARINA;0.0;DELGADO PONTES, MARINA;0.0;DELGADO PONTES, MARINA;0.0;DELGADO PONTES, MARINA;0.0;DELGADO PONTES, MARINA;0.0;DELGADO PONTES, MARINA;0.0;DELGADO PONTES, MARINA;0.0;DELGADO PONTES, MARINA;0.0;DELGADO PONTES, MARINA;0.0;DELGADO PONTES, MARINA;0.0;DELGADO PONTES, MARINA;0.0
VILA SUE, MARIA EULALIA;0.0;VILA SUE, MARIA EULALIA;0.0;VILA SUE, MARIA EULALIA;0.0;VILA SUE, MARIA EULALIA;0.0;VILA SUE, MARIA EULALIA;0.0;SANFORD, NAKIA SHEROME;0.0;LLAMAS PERNAS, CARMEN;0.0;SANFORD, NAKIA SHEROME;0.0;VILA SUE, MARIA EULALIA;0.0;VILA SUE, MARIA EULALIA;0.0;VILA SUE, MARIA EULALIA;0.0;VILA SUE, MARIA EULALIA;0.0;VILA SUE, MARIA EULALIA;0.0;VILA SUE, MARIA EULALIA;0.0;VILA SUE, MARIA EULALIA;0.0;VILA SUE, MARIA EULALIA;0.0;VILA SUE, MARIA EULALIA;0.0; DEFORGE, ANNA LOUISE;0.0;VILA SUE, MARIA EULALIA;0.0;JOHNSON, SHANNON REGINA;0.0;VILA SUE, MARIA EULALIA;0.0;VILA SUE, MARIA EULALIA;0.0;VILA SUE, MARIA EULALIA;0.0;JOHNSON, SHANNON REGINA;0.0;JOHNSON, SHANNON REGINA;0.0;JOHNSON, SHANNON REGINA;0.0;JOHNSON, SHANNON REGINA;0.0;JOHNSON, SHANNON REGINA;0.0;JOHNSON, SHANNON REGINA;0.0;JOHNSON, SHANNON REGINA;0.0;JOHNSON, SHANNON REGINA;0.0;JOHNSON, SHANNON REGINA;0.0;JOHNSON, SHANNON REGINA;0.0;JOHNSON, SHANNON REGINA;0.0;JOHNSON, SHANNON REGINA;0.0;JOHNSON, SHANNON REGINA;0.0;JOHNSON, SHANNON REGINA;0.0;JOHNSON, SHANNON REGINA;0.0;JOHNSON, SHANNON REGINA;0.0;JOHNSON, SHANNON REGINA;0.0;JOHNSON, SHANNON REGINA;0.0;JOHNSON, SHANNON REGINA;0.0;JOHNSON, SHANNON REGINA;0.0
RIBAS NIETO, LAURA;0.0;RIBAS NIETO, LAURA;0.0;RIBAS NIETO, LAURA;0.0;RIBAS NIETO, LAURA;0.0;RIBAS NIETO, LAURA;0.0;LLAMAS PERNAS, CARMEN;0.0;RIBAS NIETO, LAURA;0.0;LLAMAS PERNAS, CARMEN;0.0;RIBAS NIETO, LAURA;0.0;RIBAS NIETO, LAURA;0.0;RIBAS NIETO, LAURA;0.0;RIBAS NIETO, LAURA;0.0;RIBAS NIETO, LAURA;0.0;RIBAS NIETO, LAURA;0.0;RIBAS NIETO, LAURA;0.0;RIBAS NIETO, LAURA;0.0;RIBAS NIETO, LAURA;0.0;REVUELTO SNCHEZ-AGUILERA, MARIA;0.0;RIBAS NIETO, LAURA;0.0;MAZIC, MARINA;0.0;RIBAS NIETO, LAURA;0.0;RIBAS NIETO, LAURA;0.0;RIBAS NIETO, LAURA;0.0;MAZIC, MARINA;0.0;MAZIC, MARINA;0.0;MAZIC, MARINA;0.0;MAZIC, MARINA;0.0;MAZIC, MARINA;0.0;MAZIC, MARINA;0.0;MAZIC, MARINA;0.0;MAZIC, MARINA;0.0;MAZIC, MARINA;0.0;MAZIC, MARINA;0.0;MAZIC, MARINA;0.0;MAZIC, MARINA;0.0;MAZIC, MARINA;0.0;MAZIC, MARINA;0.0;MAZIC, MARINA;0.0;MAZIC, MARINA;0.0;MAZIC, MARINA;0.0;MAZIC, MARINA;0.0;MAZIC, MARINA;0.0;MAZIC, MARINA;0.0
REVES, BROOKE CELESTE;0.0;REVES, BROOKE CELESTE;0.0;REVES, BROOKE CELESTE;0.0;REVES, BROOKE CELESTE;0.0;REVES, BROOKE CELESTE;0.0;BLE, DOUKOLE VANESSA;0.0;REVES, BROOKE CELESTE;0.0;BLE, DOUKOLE VANESSA;0.0;REVES, BROOKE CELESTE;0.0;REVES, BROOKE CELESTE;0.0;REVES, BROOKE CELESTE;0.0;REVES, BROOKE CELESTE;0.0;REVES, BROOKE CELESTE;0.0;REVES, BROOKE CELESTE;0.0;REVES, BROOKE CELESTE;0.0;REVES, BROOKE CELESTE;0.0;REVES, BROOKE CELESTE;0.0;VALDEMORO MADARIAGA, AMAYA;0.0;REVES, BROOKE CELESTE;0.0;BADE, KRISSY;0.0;REVES, BROOKE CELESTE;0.0;REVES, BROOKE CELESTE;0.0;REVES, BROOKE CELESTE;0.0;BADE, KRISSY;0.0;BADE, KRISSY;0.0;BADE, KRISSY;0.0;BADE, KRISSY;0.0;BADE, KRISSY;0.0;BADE, KRISSY;0.0;BADE, KRISSY;0.0;BADE, KRISSY;0.0;BADE, KRISSY;0.0;BADE, KRISSY;0.0;BADE, KRISSY;0.0;BADE, KRISSY;0.0;BADE, KRISSY;0.0;BADE, KRISSY;0.0;BADE, KRISSY;0.0;BADE, KRISSY;0.0;BADE, KRISSY;0.0;BADE, KRISSY;0.0;BADE, KRISSY;0.0;BADE, KRISSY;0.0
SANCHEZ VENTURA, CARMEN;0.0;SANCHEZ VENTURA, CARMEN;0.0;SANCHEZ VENTURA, CARMEN;0.0;SANCHEZ VENTURA, CARMEN;0.0;SANCHEZ VENTURA, CARMEN;0.0;HAMMON, REBECCA LYNN;0.0;SANCHEZ VENTURA, CARMEN;0.0;HAMMON, REBECCA LYNN;0.0;SANCHEZ VENTURA, CARMEN;0.0;SANCHEZ VENTURA, CARMEN;0.0;SANCHEZ VENTURA, CARMEN;0.0;SANCHEZ VENTURA, CARMEN;0.0;SANCHEZ VENTURA, CARMEN;0.0;SANCHEZ VENTURA, CARMEN;0.0;SANCHEZ VENTURA, CARMEN;0.0;SANCHEZ VENTURA, CARMEN;0.0;SANCHEZ VENTURA, CARMEN;0.0;GONZALEZ PROPIN, MARIANA;0.0;SANCHEZ VENTURA, CARMEN;0.0;WABARA, NNENA;0.0;SANCHEZ VENTURA, CARMEN;0.0;SANCHEZ VENTURA, CARMEN;0.0;SANCHEZ VENTURA, CARMEN;0.0;WABARA, NNENA;0.0;WABARA, NNENA;0.0;WABARA, NNENA;0.0;WABARA, NNENA;0.0;WABARA, NNENA;0.0;WABARA, NNENA;0.0;WABARA, NNENA;0.0;WABARA, NNENA;0.0;WABARA, NNENA;0.0;WABARA, NNENA;0.0;WABARA, NNENA;0.0;WABARA, NNENA;0.0;WABARA, NNENA;0.0;WABARA, NNENA;0.0;WABARA, NNENA;0.0;WABARA, NNENA;0.0;WABARA, NNENA;0.0;WABARA, NNENA;0.0;WABARA, NNENA;0.0;WABARA, NNENA;0.0
PODRUG, EMILIJA;0.0;PODRUG, EMILIJA;0.0;PODRUG, EMILIJA;0.0;PODRUG, EMILIJA;0.0;PODRUG, EMILIJA;0.0;PODRUG, EMILIJA;0.0;PODRUG, EMILIJA;0.0;PODRUG, EMILIJA;0.0;PODRUG, EMILIJA;0.0;PODRUG, EMILIJA;0.0;PODRUG, EMILIJA;0.0;PODRUG, EMILIJA;0.0;PODRUG, EMILIJA;0.0;PODRUG, EMILIJA;0.0;PODRUG, EMILIJA;0.0;PODRUG, EMILIJA;0.0;PODRUG, EMILIJA;0.0;CAMPS COLLELL, LAURA;0.0;PODRUG, EMILIJA;0.0;JACKSON, AMANDA MICHELLE;0.0;PODRUG, EMILIJA;0.0;PODRUG, EMILIJA;0.0;PODRUG, EMILIJA;0.0;JACKSON, AMANDA MICHELLE;0.0;JACKSON, AMANDA MICHELLE;0.0;JACKSON, AMANDA MICHELLE;0.0;JACKSON, AMANDA MICHELLE;0.0;JACKSON, AMANDA MICHELLE;0.0;JACKSON, AMANDA MICHELLE;0.0;JACKSON, AMANDA MICHELLE;0.0;JACKSON, AMANDA MICHELLE;0.0;JACKSON, AMANDA MICHELLE;0.0;JACKSON, AMANDA MICHELLE;0.0;JACKSON, AMANDA MICHELLE;0.0;JACKSON, AMANDA MICHELLE;0.0;JACKSON, AMANDA MICHELLE;0.0;JACKSON, AMANDA MICHELLE;0.0;JACKSON, AMANDA MICHELLE;0.0;JACKSON, AMANDA MICHELLE;0.0;JACKSON, AMANDA MICHELLE;0.0;JACKSON, AMANDA MICHELLE;0.0;JACKSON, AMANDA MICHELLE;0.0;JACKSON, AMANDA MICHELLE;0.0
RAD, JOVANA;0.0;RAD, JOVANA;0.0;RAD, JOVANA;0.0;RAD, JOVANA;0.0;RAD, JOVANA;0.0;RAD, JOVANA;0.0;RAD, JOVANA;0.0;RAD, JOVANA;0.0;RAD, JOVANA;0.0;RAD, JOVANA;0.0;RAD, JOVANA;0.0;RAD, JOVANA;0.0;RAD, JOVANA;0.0;RAD, JOVANA;0.0;RAD, JOVANA;0.0;RAD, JOVANA;0.0;RAD, JOVANA;0.0;ALAA SEGURA, SHEILA;0.0;RAD, JOVANA;0.0;INFANTE NUEZ, LORENA;0.0;RAD, JOVANA;0.0;RAD, JOVANA;0.0;RAD, JOVANA;0.0;INFANTE NUEZ, LORENA;0.0;INFANTE NUEZ, LORENA;0.0;INFANTE NUEZ, LORENA;0.0;INFANTE NUEZ, LORENA;0.0;INFANTE NUEZ, LORENA;0.0;INFANTE NUEZ, LORENA;0.0;INFANTE NUEZ, LORENA;0.0;INFANTE NUEZ, LORENA;0.0;INFANTE NUEZ, LORENA;0.0;INFANTE NUEZ, LORENA;0.0;INFANTE NUEZ, LORENA;0.0;INFANTE NUEZ, LORENA;0.0;INFANTE NUEZ, LORENA;0.0;INFANTE NUEZ, LORENA;0.0;INFANTE NUEZ, LORENA;0.0;INFANTE NUEZ, LORENA;0.0;INFANTE NUEZ, LORENA;0.0;INFANTE NUEZ, LORENA;0.0;INFANTE NUEZ, LORENA;0.0;INFANTE NUEZ, LORENA;0.0
BATTLE, ASHLEY MICHELLE;0.0;BATTLE, ASHLEY MICHELLE;0.0;BATTLE, ASHLEY MICHELLE;0.0;BATTLE, ASHLEY MICHELLE;0.0;BATTLE, ASHLEY MICHELLE;0.0;BATTLE, ASHLEY MICHELLE;0.0;BATTLE, ASHLEY MICHELLE;0.0;BATTLE, ASHLEY MICHELLE;0.0;BATTLE, ASHLEY MICHELLE;0.0;BATTLE, ASHLEY MICHELLE;0.0;BATTLE, ASHLEY MICHELLE;0.0;BATTLE, ASHLEY MICHELLE;0.0;BATTLE, ASHLEY MICHELLE;0.0;BATTLE, ASHLEY MICHELLE;0.0;BATTLE, ASHLEY MICHELLE;0.0;BATTLE, ASHLEY MICHELLE;0.0;BATTLE, ASHLEY MICHELLE;0.0;SIOL GISPERT, BERTA;0.0;BATTLE, ASHLEY MICHELLE;0.0;NERO, LORI VANESSA;0.0;BATTLE, ASHLEY MICHELLE;0.0;BATTLE, ASHLEY MICHELLE;0.0;BATTLE, ASHLEY MICHELLE;0.0;NERO, LORI VANESSA;0.0;NERO, LORI VANESSA;0.0;NERO, LORI VANESSA;0.0;NERO, LORI VANESSA;0.0;NERO, LORI VANESSA;0.0;NERO, LORI VANESSA;0.0;NERO, LORI VANESSA;0.0;NERO, LORI VANESSA;0.0;NERO, LORI VANESSA;0.0;NERO, LORI VANESSA;0.0;NERO, LORI VANESSA;0.0;NERO, LORI VANESSA;0.0;NERO, LORI VANESSA;0.0;NERO, LORI VANESSA;0.0;NERO, LORI VANESSA;0.0;NERO, LORI VANESSA;0.0;NERO, LORI VANESSA;0.0;NERO, LORI VANESSA;0.0;NERO, LORI VANESSA;0.0;NERO, LORI VANESSA;0.0
CENTENO, MARIA;0.0;CENTENO, MARIA;0.0;CENTENO, MARIA;0.0;CENTENO, MARIA;0.0;CENTENO, MARIA;0.0;DE SOUZA MACHADO, ERIKA CRISTINA;0.0;CENTENO, MARIA;0.0;DE SOUZA MACHADO, ERIKA CRISTINA;0.0;CENTENO, MARIA;0.0;CENTENO, MARIA;0.0;CENTENO, MARIA;0.0;CENTENO, MARIA;0.0;CENTENO, MARIA;0.0;CENTENO, MARIA;0.0;CENTENO, MARIA;0.0;CENTENO, MARIA;0.0;CENTENO, MARIA;0.0;GARCIA MATA, GEMA;0.0;CENTENO, MARIA;0.0;LOPEZ VERDU, ALICIA;0.0;CENTENO, MARIA;0.0;CENTENO, MARIA;0.0;CENTENO, MARIA;0.0;LOPEZ VERDU, ALICIA;0.0;LOPEZ VERDU, ALICIA;0.0;LOPEZ VERDU, ALICIA;0.0;LOPEZ VERDU, ALICIA;0.0;LOPEZ VERDU, ALICIA;0.0;LOPEZ VERDU, ALICIA;0.0;LOPEZ VERDU, ALICIA;0.0;LOPEZ VERDU, ALICIA;0.0;LOPEZ VERDU, ALICIA;0.0;LOPEZ VERDU, ALICIA;0.0;LOPEZ VERDU, ALICIA;0.0;LOPEZ VERDU, ALICIA;0.0;LOPEZ VERDU, ALICIA;0.0;LOPEZ VERDU, ALICIA;0.0;LOPEZ VERDU, ALICIA;0.0;LOPEZ VERDU, ALICIA;0.0;LOPEZ VERDU, ALICIA;0.0;LOPEZ VERDU, ALICIA;0.0;LOPEZ VERDU, ALICIA;0.0;LOPEZ VERDU, ALICIA;0.0
GUTIERREZ GARCIA-CUEVAS, SARA;0.0;GUTIERREZ GARCIA-CUEVAS, SARA;0.0;GUTIERREZ GARCIA-CUEVAS, SARA;0.0;GUTIERREZ GARCIA-CUEVAS, SARA;0.0;GUTIERREZ GARCIA-CUEVAS, SARA;0.0;GONZALEZ PROPIN, MARIANA;0.0;GUTIERREZ GARCIA-CUEVAS, SARA;0.0;GONZALEZ PROPIN, MARIANA;0.0;GUTIERREZ GARCIA-CUEVAS, SARA;0.0;GUTIERREZ GARCIA-CUEVAS, SARA;0.0;GUTIERREZ GARCIA-CUEVAS, SARA;0.0;GUTIERREZ GARCIA-CUEVAS, SARA;0.0;GUTIERREZ GARCIA-CUEVAS, SARA;0.0;GUTIERREZ GARCIA-CUEVAS, SARA;0.0;GUTIERREZ GARCIA-CUEVAS, SARA;0.0;GUTIERREZ GARCIA-CUEVAS, SARA;0.0;GUTIERREZ GARCIA-CUEVAS, SARA;0.0;ARGENTE GARRIDO, GLORIA MARA;0.0;GUTIERREZ GARCIA-CUEVAS, SARA;0.0;BOLONIO ABAD, MARIA JOSE;0.0;GUTIERREZ GARCIA-CUEVAS, SARA;0.0;GUTIERREZ GARCIA-CUEVAS, SARA;0.0;GUTIERREZ GARCIA-CUEVAS, SARA;0.0;BOLONIO ABAD, MARIA JOSE;0.0;BOLONIO ABAD, MARIA JOSE;0.0;BOLONIO ABAD, MARIA JOSE;0.0;BOLONIO ABAD, MARIA JOSE;0.0;BOLONIO ABAD, MARIA JOSE;0.0;BOLONIO ABAD, MARIA JOSE;0.0;BOLONIO ABAD, MARIA JOSE;0.0;BOLONIO ABAD, MARIA JOSE;0.0;BOLONIO ABAD, MARIA JOSE;0.0;BOLONIO ABAD, MARIA JOSE;0.0;BOLONIO ABAD, MARIA JOSE;0.0;BOLONIO ABAD, MARIA JOSE;0.0;BOLONIO ABAD, MARIA JOSE;0.0;BOLONIO ABAD, MARIA JOSE;0.0;BOLONIO ABAD, MARIA JOSE;0.0;BOLONIO ABAD, MARIA JOSE;0.0;BOLONIO ABAD, MARIA JOSE;0.0;BOLONIO ABAD, MARIA JOSE;0.0;BOLONIO ABAD, MARIA JOSE;0.0;BOLONIO ABAD, MARIA JOSE;0.0
JUSTEL ALDEHUELA, PAULA;0.0;JUSTEL ALDEHUELA, PAULA;0.0;JUSTEL ALDEHUELA, PAULA;0.0;JUSTEL ALDEHUELA, PAULA;0.0;JUSTEL ALDEHUELA, PAULA;0.0;BAVENDAM, KATJA;0.0;JUSTEL ALDEHUELA, PAULA;0.0;BAVENDAM, KATJA;0.0;JUSTEL ALDEHUELA, PAULA;0.0;JUSTEL ALDEHUELA, PAULA;0.0;JUSTEL ALDEHUELA, PAULA;0.0;JUSTEL ALDEHUELA, PAULA;0.0;JUSTEL ALDEHUELA, PAULA;0.0;JUSTEL ALDEHUELA, PAULA;0.0;JUSTEL ALDEHUELA, PAULA;0.0;JUSTEL ALDEHUELA, PAULA;0.0;JUSTEL ALDEHUELA, PAULA;0.0;BOLIVAR RIGO, MIRIAM;0.0;JUSTEL ALDEHUELA, PAULA;0.0;COVINGTON, ARHONDA;0.0;JUSTEL ALDEHUELA, PAULA;0.0;JUSTEL ALDEHUELA, PAULA;0.0;JUSTEL ALDEHUELA, PAULA;-0.0;COVINGTON, ARHONDA;0.0;COVINGTON, ARHONDA;0.0;COVINGTON, ARHONDA;0.0;COVINGTON, ARHONDA;0.0;COVINGTON, ARHONDA;0.0;COVINGTON, ARHONDA;0.0;COVINGTON, ARHONDA;0.0;COVINGTON, ARHONDA;0.0;COVINGTON, ARHONDA;0.0;COVINGTON, ARHONDA;0.0;COVINGTON, ARHONDA;0.0;COVINGTON, ARHONDA;0.0;COVINGTON, ARHONDA;0.0;COVINGTON, ARHONDA;0.0;COVINGTON, ARHONDA;0.0;COVINGTON, ARHONDA;0.0;COVINGTON, ARHONDA;0.0;COVINGTON, ARHONDA;0.0;COVINGTON, ARHONDA;0.0;COVINGTON, ARHONDA;0.0
SNCHEZ LUJN, ROSAURA DEL CARMEN;0.0;SNCHEZ LUJN, ROSAURA DEL CARMEN;0.0;SNCHEZ LUJN, ROSAURA DEL CARMEN;0.0;SNCHEZ LUJN, ROSAURA DEL CARMEN;0.0;SNCHEZ LUJN, ROSAURA DEL CARMEN;0.0;REVUELTO SNCHEZ-AGUILERA, MARIA;0.0;SNCHEZ LUJN, ROSAURA DEL CARMEN;0.0;REVUELTO SNCHEZ-AGUILERA, MARIA;0.0;SNCHEZ LUJN, ROSAURA DEL CARMEN;0.0;SNCHEZ LUJN, ROSAURA DEL CARMEN;0.0;SNCHEZ LUJN, ROSAURA DEL CARMEN;0.0;SNCHEZ LUJN, ROSAURA DEL CARMEN;0.0;SNCHEZ LUJN, ROSAURA DEL CARMEN;0.0;SNCHEZ LUJN, ROSAURA DEL CARMEN;0.0;SNCHEZ LUJN, ROSAURA DEL CARMEN;0.0;SNCHEZ LUJN, ROSAURA DEL CARMEN;0.0;SNCHEZ LUJN, ROSAURA DEL CARMEN;0.0;PICORNELL NOGUERA, MARINA;0.0;SNCHEZ LUJN, ROSAURA DEL CARMEN;0.0;GARDIN, KERRI ANN LOVELY;0.0;SNCHEZ LUJN, ROSAURA DEL CARMEN;0.0;SNCHEZ LUJN, ROSAURA DEL CARMEN;0.0;SNCHEZ LUJN, ROSAURA DEL CARMEN;0.0;GARDIN, KERRI ANN LOVELY;0.0;GARDIN, KERRI ANN LOVELY;0.0;GARDIN, KERRI ANN LOVELY;0.0;GARDIN, KERRI ANN LOVELY;0.0;GARDIN, KERRI ANN LOVELY;0.0;GARDIN, KERRI ANN LOVELY;0.0;GARDIN, KERRI ANN LOVELY;0.0;GARDIN, KERRI ANN LOVELY;0.0;GARDIN, KERRI ANN LOVELY;0.0;GARDIN, KERRI ANN LOVELY;0.0;GARDIN, KERRI ANN LOVELY;0.0;GARDIN, KERRI ANN LOVELY;0.0;GARDIN, KERRI ANN LOVELY;0.0;GARDIN, KERRI ANN LOVELY;0.0;GARDIN, KERRI ANN LOVELY;0.0;GARDIN, KERRI ANN LOVELY;0.0;GARDIN, KERRI ANN LOVELY;0.0;GARDIN, KERRI ANN LOVELY;0.0;GARDIN, KERRI ANN LOVELY;0.0;GARDIN, KERRI ANN LOVELY;0.0
