Temporada,Grupo,Jugador,Equipo,Tot,Part,Med
2024,Liga Regular Único,"BETTENCOURT CORREIA, MARIA JOAO",DURÁN MAQUINARIA ENSINO,21,17,"1,24"
2024,Liga Regular Único,"TUNSTULL, JEWEL JOYCE DIAMNOD",OSES CONSTRUCCION,29,24,"1,21"
2024,Liga Regular Único,"DAVIS, JORI N.",BAXI FERROL,35,29,"1,21"
2024,Liga Regular Único,"HOLESINSKA, PETRA",HOZONO GLOBAL JAIRIS,35,29,"1,21"
2024,Liga Regular Único,"GRANDE PARDO, CARMEN",HOZONO GLOBAL JAIRIS,31,26,"1,19"
2024,Liga Regular Único,"BECKER, NIYAH CG",IDK EUSKOTREN,21,18,"1,17"
2024,Liga Regular Único,"MUHATE PEÑA, CECILIA",DURÁN MAQUINARIA ENSINO,33,29,"1,14"
2024,Liga Regular Único,"FEQUIERE, JESSICA",DURÁN MAQUINARIA ENSINO,34,30,"1,13"
2024,Liga Regular Único,"JESPERSEN , MARIA STEEN",PERFUMERIAS AVENIDA,17,15,"1,13"
2024,Liga Regular Único,"BURANI, AGOSTINA PAOLA",SPAR GRAN CANARIA,32,29,"1,1"
2024,Liga Regular Único,"LATORRE ALCANTARA, ISABEL",MOVISTAR ESTUDIANTES,33,30,"1,1"
2024,Liga Regular Único,"GINZO ARANTES, PAULA",HOZONO GLOBAL JAIRIS,33,30,"1,1"
2024,Liga Regular Único,"VITOLA, KRISTINE",VALENCIA B.C.,29,27,"1,07"
2024,Liga Regular Único,"MAXWELL, BRYNNA MARIE",CELTA  FEMXA ZORKA,20,19,"1,05"
2024,Liga Regular Único,"MILLAN MODIA, BLANCA",BAXI FERROL,28,27,"1,04"
2024,Liga Regular Único,"MATA GALINDO, MARINA",CADI LA SEU,25,24,"1,04"
2024,Liga Regular Único,"TORRENS SALOM, ALBA",VALENCIA B.C.,29,29,1
2024,Liga Regular Único,"FLOREZ GETINO, ALICIA",VALENCIA B.C.,26,26,1
2024,Liga Regular Único,"MENENDEZ TORRES, CARLOTA",BAXI FERROL,27,27,1
2024,Liga Regular Único,"VILARO ARAGONES, ANDREA",PERFUMERIAS AVENIDA,29,30,"0,97"
2024,Liga Regular Único,"PUEYO MELCHOR, HELENA",CASADEMONT ZARAGOZA,29,30,"0,97"
2024,Liga Regular Único,"MANDIC, ANA",CADI LA SEU,20,21,"0,95"
2024,Liga Regular Único,"WONE ARANAZ, AIXA",OSES CONSTRUCCION,28,30,"0,93"
2024,Liga Regular Único,"PALMA JORGE, ANA MARIA",CADI LA SEU,27,29,"0,93"
2024,Liga Regular Único,"GARFELLA BEJAR, ELBA",DURÁN MAQUINARIA ENSINO,28,30,"0,93"
2024,Liga Regular Único,"GUTIERREZ LANCHO, LUCIA",CELTA  FEMXA ZORKA,27,30,"0,9"
2024,Liga Regular Único,"CALDWELL, MAYA DENISE",SPAR GIRONA,17,19,"0,89"
2024,Liga Regular Único,"VAN DEN ADEL, NATALIE ISABELLE",KUTXABANK ARASKI,25,28,"0,89"
2024,Liga Regular Único,"MOLLENHAUER, ALEXANDRA JOY",DURÁN MAQUINARIA ENSINO,24,28,"0,86"
2024,Liga Regular Único,"NYSTROM, ELLEN ADINA",CASADEMONT ZARAGOZA,24,28,"0,86"
2024,Liga Regular Único,"GELDOF, SERENA LYNN PETRA",CLUB JOVENTUT BADALONA,24,28,"0,86"
2024,Liga Regular Único,"VENNEMA, IRIS",CLUB JOVENTUT BADALONA,22,26,"0,85"
2024,Liga Regular Único,"TOPUZOVIC, KRISTINA",MOVISTAR ESTUDIANTES,24,30,"0,8"
2024,Liga Regular Único,"CANELLA RODRIGUEZ, MARTA",SPAR GIRONA,24,30,"0,8"
2024,Liga Regular Único,"RODRIGUEZ DOMINGUEZ, NATALIA",KUTXABANK ARASKI,24,30,"0,8"
2024,Liga Regular Único,"FINGALL, NADIA ANGELIQUE",VALENCIA B.C.,23,29,"0,79"
2024,Liga Regular Único,"COTANO DE JUAN, REBECA",CLUB JOVENTUT BADALONA,22,28,"0,79"
2024,Liga Regular Único,"BURA, PATRICIA",MOVISTAR ESTUDIANTES,13,17,"0,76"
2024,Liga Regular Único,"CLAESSENS, NASTJA",IDK EUSKOTREN,20,27,"0,74"
2024,Liga Regular Único,"MOYA BLANCH, LAIA",CELTA  FEMXA ZORKA,18,25,"0,72"
2024,Liga Regular Único,"BROTONS PASCUAL, MONTSERRAT",KUTXABANK ARASKI,20,30,"0,67"
2024,Liga Regular Único,"SVETLIKOVA, SONA",CADI LA SEU,10,15,"0,67"
2024,Liga Regular Único,"SANCHEZ RAMOS PEREDA, ALBA",BAXI FERROL,18,28,"0,64"
2024,Liga Regular Único,"ALARCON OTERO, TXELL",HOZONO GLOBAL JAIRIS,18,29,"0,62"
2024,Liga Regular Único,"PUJOL LLUCH, ARIADNA",CELTA  FEMXA ZORKA,11,18,"0,61"
2024,Liga Regular Único,"BERMEJO ESCRIBANO, DEVA",CLUB JOVENTUT BADALONA,9,15,"0,6"
2024,Liga Regular Único,"JANKOVIC, MASA",PERFUMERIAS AVENIDA,15,25,"0,6"
2024,Liga Regular Único,"BRCANINOVIC, MELISA",CASADEMONT ZARAGOZA,16,28,"0,57"
2024,Liga Regular Único,"DIEZ PASTOR, AMAIA",OSES CONSTRUCCION,14,27,"0,52"
2024,Liga Regular Único,"GUERRERO ALCANTARA, CAROLINA",SPAR GIRONA,14,27,"0,52"
