Temporada,Grupo,Jugador,Equipo,Tot,Part,Med
2024,Play-Offs 1/4 Final,"MANÉ, MARIE",CASADEMONT ZARAGOZA,2,2,1
2024,Play-Offs 1/4 Final,"ALARCON OTERO, TXELL",HOZONO GLOBAL JAIRIS,2,2,1
2024,Play-Offs 1/4 Final,"PIERA FLO, LAURA",CLUB JOVENTUT BADALONA,2,2,1
2024,Play-Offs 1/4 Final,"NYSTROM, ELLEN ADINA",CASADEMONT ZARAGOZA,1,1,1
2024,Play-Offs 1/4 Final,"MENENDEZ TORRES, CARLOTA",BAXI FERROL,2,2,1
2024,Play-Offs 1/4 Final,"OMA GIRALT, HELENA",CASADEMONT ZARAGOZA,2,2,1
2024,Play-Offs 1/4 Final,"JESPERSEN , MARIA STEEN",PERFUMERIAS AVENIDA,2,2,1
2024,Play-Offs 1/4 Final,"SANTIBAÑEZ HERRERO, INES",CLUB JOVENTUT BADALONA,2,2,1
2024,Play-Offs 1/4 Final,"DEMBELE TRAORE, MAMA",VALENCIA B.C.,1,2,"0,5"
2024,Play-Offs 1/4 Final,"JANKOVIC, MASA",PERFUMERIAS AVENIDA,1,2,"0,5"
2024,Play-Offs 1/4 Final,"DOMINGUEZ FERNANDEZ, SILVIA",PERFUMERIAS AVENIDA,1,2,"0,5"
2024,Play-Offs 1/4 Final,"SARAVIA LOGROÑO, PAULA",MOVISTAR ESTUDIANTES,1,2,"0,5"
2024,Play-Offs 1/4 Final,"COTANO DE JUAN, REBECA",CLUB JOVENTUT BADALONA,1,2,"0,5"
2024,Liga Regular Único,"COULIBALY, MARIAM ALOU",CLUB JOVENTUT BADALONA,225,28,"8,04"
2024,Liga Regular Único,"MUNUNGA, BETHY",KUTXABANK ARASKI,168,26,"6,46"
2024,Liga Regular Único,"EZEIGBO, NNEKA CHIZOBA",SPAR GRAN CANARIA,165,30,"5,5"
2024,Liga Regular Único,"HAIDARA, MAIMOUNA",CELTA  FEMXA ZORKA,153,30,"5,1"
2024,Liga Regular Único,"NELSON, CHELSEA KEIANA",HOZONO GLOBAL JAIRIS,73,15,"4,87"
2024,Liga Regular Único,"FAM THIAM, AWA",LOINTEK GERNIKA BIZKAIA,138,30,"4,6"
2024,Liga Regular Único,"KONE , SIKA",PERFUMERIAS AVENIDA,136,30,"4,53"
2024,Liga Regular Único,"AYUSO BAGUR, AINA",HOZONO GLOBAL JAIRIS,129,29,"4,45"
2024,Liga Regular Único,"LUNDQUIST, KLARA MARIA SUSSANE",SPAR GIRONA,131,30,"4,37"
2024,Liga Regular Único,"MASSEY, BILLIE KIM",HOZONO GLOBAL JAIRIS,129,30,"4,3"
2024,Liga Regular Único,"DEMBELE, GNERE ALIMA",CLUB JOVENTUT BADALONA,127,30,"4,23"
2024,Liga Regular Único,"GIOMI, LYDIA MORA",DURÁN MAQUINARIA ENSINO,125,30,"4,17"
2024,Liga Regular Único,"HERMOSA MONREAL, NEREA",CASADEMONT ZARAGOZA,103,25,"4,12"
2024,Liga Regular Único,"ETXARRI MUNARRIZ, IRATI",LOINTEK GERNIKA BIZKAIA,121,30,"4,03"
2024,Liga Regular Único,"ORTIZ VIVES, MARIONA",CASADEMONT ZARAGOZA,116,29,4
2024,Liga Regular Único,"JAMES, KAI AFI GNOZI NONI",SPAR GRAN CANARIA,75,19,"3,95"
2024,Liga Regular Único,"PALMA JORGE, ANA MARIA",CADI LA SEU,113,29,"3,9"
2024,Liga Regular Único,"MESTRES RICART, GALA",BAXI FERROL,113,29,"3,9"
2024,Liga Regular Único,"GRETTER, MELISA PAOLA",SPAR GRAN CANARIA,116,30,"3,87"
2024,Liga Regular Único,"BIBBY, CHLOE LOUISE",SPAR GIRONA,115,30,"3,83"
2024,Liga Regular Único,"MAVUNGA, TAFADZWA STEPHANIE PAULA",VALENCIA B.C.,111,30,"3,7"
2024,Liga Regular Único,"WHITTLE, MARENA JOSEPHINE",MOVISTAR ESTUDIANTES,70,19,"3,68"
2024,Liga Regular Único,"ATKINSON, TANAYA MECHELLE",CASADEMONT ZARAGOZA,103,28,"3,68"
2024,Liga Regular Único,"BURANI, AGOSTINA PAOLA",SPAR GRAN CANARIA,106,29,"3,66"
2024,Liga Regular Único,"PENDANDE MENDES, MARIA DOLORES",IDK EUSKOTREN,109,30,"3,63"
2024,Liga Regular Único,"GIL COLLADO, LAURA",PERFUMERIAS AVENIDA,108,30,"3,6"
2024,Liga Regular Único,"ALEXANDER, KAYLA JANINE",VALENCIA B.C.,79,22,"3,59"
2024,Liga Regular Único,"GATLING, MARKEISHA CHERTE",CASADEMONT ZARAGOZA,57,17,"3,35"
2024,Liga Regular Único,"DJIU MORRO, NOA MARIA",BAXI FERROL,93,28,"3,32"
2024,Liga Regular Único,"MELIA, CLAIRE",BAXI FERROL,99,30,"3,3"
2024,Liga Regular Único,"LISOWA MBAKA, MAXUELLA MARIE D.",KUTXABANK ARASKI,76,29,"2,62"
2024,Liga Regular Único,"CORNELIUS, LAURA",IDK EUSKOTREN,47,18,"2,61"
2024,Liga Regular Único,"SORIANO PEREZ, CLAUDIA",DURÁN MAQUINARIA ENSINO,78,30,"2,6"
2024,Liga Regular Único,"JUNIO MBULITO, IRIS",IDK EUSKOTREN,44,17,"2,59"
2024,Liga Regular Único,"COOPER, SAMANTHA EMMA",CELTA  FEMXA ZORKA,75,29,"2,59"
2024,Liga Regular Único,"LAHTINEN, LOTTA-MAJ WILHELMIINA",OSES CONSTRUCCION,59,23,"2,57"
2024,Liga Regular Único,"FASOULA, MARIA EMMANOUELA",PERFUMERIAS AVENIDA,66,26,"2,54"
2024,Liga Regular Único,"VITOLA, KRISTINE",VALENCIA B.C.,68,27,"2,52"
2024,Liga Regular Único,"SALVADORES ALVAREZ, ANGELA",MOVISTAR ESTUDIANTES,74,30,"2,47"
2024,Liga Regular Único,"HOWARD, LAURA RACHEL",DURÁN MAQUINARIA ENSINO,66,27,"2,44"
2024,Liga Regular Único,"ASURMENDI VILLAVERDE, MARIA DEL CARMEN",OSES CONSTRUCCION,71,30,"2,37"
2024,Liga Regular Único,"GERVASINI LACORZANA , AINHOA",CADI LA SEU,68,29,"2,34"
2024,Liga Regular Único,"TOPUZOVIC, KRISTINA",MOVISTAR ESTUDIANTES,70,30,"2,33"
2024,Liga Regular Único,"IAGUPOVA, ALINA",VALENCIA B.C.,62,27,"2,3"
2024,Liga Regular Único,"ERJAVEC, KARLA",SPAR GRAN CANARIA,69,30,"2,3"
2024,Liga Regular Único,"MANDIC, ANA",CADI LA SEU,48,21,"2,29"
2024,Liga Regular Único,"TORRENS SALOM, ALBA",VALENCIA B.C.,66,29,"2,28"
2024,Liga Regular Único,"HALVARSSON, LOUICE SOFIE LINNÉA",IDK EUSKOTREN,59,26,"2,27"
2024,Liga Regular Único,"NYSTROM, ELLEN ADINA",CASADEMONT ZARAGOZA,63,28,"2,25"
2024,Liga Regular Único,"TOUSSAINT, DOMINIQUE",SPAR GRAN CANARIA,65,29,"2,24"
2024,Liga Regular Único,"MATAIX GUILL, ANGELA",BAXI FERROL,67,30,"2,23"
