Temporada,Grupo,Jugador,Equipo,Tot,Part,Med
2019,Liga Regular Único,"SYKES, BRITTNEY CHRISANTI",SPAR CITYLIFT GIRONA,131,14,"9,36"
2019,Liga Regular Único,"JESPERSEN, MARIA STEEN",QUESOS EL PASTOR,206,22,"9,36"
2019,Liga Regular Único,"WIESE, SYDNEY ROSE",CADI LA SEU,187,20,"9,35"
2019,Liga Regular Único,"BROWN , JOY ALEXIS",VALENCIA B.C.,154,22,7
2019,Liga Regular Único,"SILVA SERRANO , ROSELIS CAROLINA",CAMPUS PROMETE,150,22,"6,82"
2019,Liga Regular Único,"DOMINGUEZ FERNANDEZ, SILVIA",PERFUMERIAS AVENIDA,149,22,"6,77"
2019,Liga Regular Único,"KRAKER, MEHRYN DONEGAN",IDK EUSKOTREN,148,22,"6,73"
2019,Liga Regular Único,"SANCHEZ MARRUFO, BEATRIZ",DURÁN MAQUINARIA ENSINO,147,22,"6,68"
2019,Liga Regular Único,"ARROJO JIMENEZ, MARIA BELEN",LOINTEK GERNIKA BIZKAIA,145,22,"6,59"
2019,Liga Regular Único,"OLIVEIRA FERREIRA, LAURA",NISSAN  AL-QÁZERES EXTREMADURA,144,22,"6,55"
2019,Liga Regular Único,"RICHARDS, SHEREESHA NATHESHA",DURÁN MAQUINARIA ENSINO,141,22,"6,41"
2019,Liga Regular Único,"SIMON, ZSOFIA",MANN-FILTER CASABLANCA,132,21,"6,29"
2019,Liga Regular Único,"DIALLO DIENG , UMO DIALLO",MANN-FILTER CASABLANCA,131,21,"6,24"
2019,Liga Regular Único,"ABALDE DIAZ, TAMARA",VALENCIA B.C.,136,22,"6,18"
2019,Liga Regular Único,"GARCIA URLEZAGA, IZASKUN",RPK ARASKI,135,22,"6,14"
2019,Liga Regular Único,"PUJOL LLUCH, ARIADNA",CADI LA SEU,134,22,"6,09"
2019,Liga Regular Único,"CARRERA QUINTANA, RAQUEL",RPK ARASKI,132,22,6
2019,Liga Regular Único,"NAUWELAERS, HELEEN KARIN J",EMBUTIDOS PAJARIEL BEMBIBRE PD,131,22,"5,95"
2019,Liga Regular Único,"COUSSEINS SMITH, JOYCE MEGANE",IDK EUSKOTREN,83,14,"5,93"
2019,Liga Regular Único,"BETTENCOURT CORREIA, MARIA JOAO",CIUDAD DE LA LAGUNA TENERIFE,118,20,"5,9"
2019,Liga Regular Único,"AYUSO BAGUR, AINA",MANN-FILTER CASABLANCA,129,22,"5,86"
2019,Liga Regular Único,"VILARO ARAGONES, ANDREA",PERFUMERIAS AVENIDA,122,21,"5,81"
2019,Liga Regular Único,"VAN DEN ADEL, NATALIE ISABELLE",RPK ARASKI,122,21,"5,81"
2019,Liga Regular Único,"CAZORLA MEDINA, MARIA TERESA",PERFUMERIAS AVENIDA,125,22,"5,68"
2019,Liga Regular Único,"BUCH ROSELL, ROSO",SPAR CITYLIFT GIRONA,90,16,"5,63"
2019,Liga Regular Único,"PEREZ ARAUJO, MARIA",SPAR CITYLIFT GIRONA,122,22,"5,55"
2019,Liga Regular Único,"MESTRES RICART, GALA",QUESOS EL PASTOR,121,22,"5,5"
2019,Liga Regular Único,"ETXARRI MUNARRIZ, IRATI",CADI LA SEU,107,20,"5,35"
2019,Liga Regular Único,"GOMEZ IGUAL, ANNA",VALENCIA B.C.,117,22,"5,32"
2019,Liga Regular Único,"OCETE CASTILLO, GABRIELA",LOINTEK GERNIKA BIZKAIA,105,21,5
2019,Liga Regular Único,"ODWYER, FIONA EILISH",DURÁN MAQUINARIA ENSINO,108,22,"4,91"
2019,Liga Regular Único,"BRKIC, IVA",CIUDAD DE LA LAGUNA TENERIFE,54,11,"4,91"
2019,Liga Regular Único,"MONTOLIU MATIAS, MARTA",QUESOS EL PASTOR,105,22,"4,77"
2019,Liga Regular Único,"GUSTAVSSON , ELIN JELENA",CADI LA SEU,98,22,"4,45"
2019,Liga Regular Único,"HERRERA BOXO, LAURA",CIUDAD DE LA LAGUNA TENERIFE,93,21,"4,43"
2019,Liga Regular Único,"RAMAN, JANA GEORGES R",VALENCIA B.C.,87,20,"4,35"
2019,Liga Regular Único,"PALAU ALTES, LAIA",SPAR CITYLIFT GIRONA,94,22,"4,27"
2019,Liga Regular Único,"ANDUSIC, TIJANA",SPAR CITYLIFT GIRONA,84,20,"4,2"
2019,Liga Regular Único,"PEÑA JUBANY, LAURA",CADI LA SEU,88,21,"4,19"
2019,Liga Regular Único,"STAMENKOVIC, MAJA",CAMPUS PROMETE,78,19,"4,11"
2019,Liga Regular Único,"MONTENEGRO SANTANA, RITA ESTHER",CIUDAD DE LA LAGUNA TENERIFE,78,19,"4,11"
2019,Liga Regular Único,"FORASTE GALOBARDES, MIRIAM",NISSAN  AL-QÁZERES EXTREMADURA,86,22,"3,91"
2019,Liga Regular Único,"BUTINA, INJA",EMBUTIDOS PAJARIEL BEMBIBRE PD,82,22,"3,73"
2019,Liga Regular Único,"NYSTROM, ELLEN ADINA",IDK EUSKOTREN,80,22,"3,64"
2019,Liga Regular Único,"GONZALEZ DUARTE , LARA",IDK EUSKOTREN,79,22,"3,59"
2019,Liga Regular Único,"ESTEBAS ARMAS, PAULA",CAMPUS PROMETE,79,22,"3,59"
2019,Liga Regular Único,"CONDE DURAN, ITSASO",EMBUTIDOS PAJARIEL BEMBIBRE PD,67,21,"3,19"
2019,Liga Regular Único,"FELIXOVA, MARIA",QUESOS EL PASTOR,44,14,"3,14"
2019,Liga Regular Único,"MOLINA PRADOS MARTIN BURO, JUANA MARIA",LOINTEK GERNIKA BIZKAIA,65,21,"3,1"
2019,Liga Regular Único,"GARI GILABERT, IRENE DEL REBOLLET",VALENCIA B.C.,56,20,"2,8"
2019,Liga Regular Único,"HERNANDEZ ORTIZ, ZOE",MANN-FILTER CASABLANCA,53,19,"2,79"
2019,Liga Regular Único,"LOPEZ RODRIGUEZ, AINHOA",DURÁN MAQUINARIA ENSINO,58,22,"2,64"
2019,Liga Regular Único,"OMA GIRALT, HELENA",SPAR CITYLIFT GIRONA,34,14,"2,43"
2019,Liga Regular Único,"LAHUERTA MENDOZA, IRENE",MANN-FILTER CASABLANCA,53,22,"2,41"
2019,Liga Regular Único,"DIOUF, KHADIDIATOU",NISSAN  AL-QÁZERES EXTREMADURA,30,13,"2,31"
2019,Liga Regular Único,"ARIZTIMUÑO LOPEZ , ITZIAR",LOINTEK GERNIKA BIZKAIA,48,21,"2,29"
2019,Liga Regular Único,"PARDO HERVIAS, LAURA",RPK ARASKI,50,22,"2,27"
2019,Liga Regular Único,"ERAUNCETAMURGIL AYESTARAN, MARIA",IDK EUSKOTREN,36,16,"2,25"
2019,Liga Regular Único,"LIZARAZU HERRERA, MARINA",VALENCIA B.C.,31,14,"2,21"
2019,Liga Regular Único,"CHARLES, CHANTEL ZENA",CIUDAD DE LA LAGUNA TENERIFE,41,20,"2,05"
2019,Liga Regular Único,"DOMUZIN, DRAGANA",NISSAN  AL-QÁZERES EXTREMADURA,41,20,"2,05"
2019,Liga Regular Único,"CACERES AYALA, CLARA MARIA",EMBUTIDOS PAJARIEL BEMBIBRE PD,22,11,2
2019,Liga Regular Único,"PEDRALS BARRIOS, CRISTINA",CIUDAD DE LA LAGUNA TENERIFE,41,21,"1,95"
2019,Liga Regular Único,"SEILUND, ANNA GYLLING",QUESOS EL PASTOR,22,12,"1,83"
2019,Liga Regular Único,"MAZIONYTE, GINTARE",LOINTEK GERNIKA BIZKAIA,33,20,"1,65"
2019,Liga Regular Único,"DIEZ FERNANDEZ, NAIARA",LOINTEK GERNIKA BIZKAIA,33,22,"1,5"
2019,Liga Regular Único,"MARKOVIC, NEVENA",MANN-FILTER CASABLANCA,18,12,"1,5"
2019,Liga Regular Único,"PASCUA SUAREZ, MARÍA LUCILA",CADI LA SEU,31,22,"1,41"
2019,Liga Regular Único,"MOLINUEVO GARCIA, CRISTINA",RPK ARASKI,26,20,"1,3"
2019,Liga Regular Único,"MILOGLAV, CARMEN",CAMPUS PROMETE,20,16,"1,25"
2019,Liga Regular Único,"COTANO DE JUAN, REBECA",VALENCIA B.C.,12,15,"0,8"
2019,Liga Regular Único,"MELINA RUIZ, JULIA LEONOR",NISSAN  AL-QÁZERES EXTREMADURA,6,14,"0,43"
2019,Liga Regular Único,"PALMA JORGE, ANA MARIA",CADI LA SEU,1,14,"0,07"
2019,Liga Regular Único,"SEILUND, ANNA GYLLING",QUESOS EL PASTOR,22,12,"1,83"
2019,Liga Regular Único,"MAZIONYTE, GINTARE",LOINTEK GERNIKA BIZKAIA,33,20,"1,65"
2019,Liga Regular Único,"DIEZ FERNANDEZ, NAIARA",LOINTEK GERNIKA BIZKAIA,33,22,"1,5"
2019,Liga Regular Único,"MARKOVIC, NEVENA",MANN-FILTER CASABLANCA,18,12,"1,5"
2019,Liga Regular Único,"PASCUA SUAREZ, MARÍA LUCILA",CADI LA SEU,31,22,"1,41"
2019,Liga Regular Único,"MOLINUEVO GARCIA, CRISTINA",RPK ARASKI,26,20,"1,3"
2019,Liga Regular Único,"MILOGLAV, CARMEN",CAMPUS PROMETE,20,16,"1,25"
2019,Liga Regular Único,"COTANO DE JUAN, REBECA",VALENCIA B.C.,12,15,"0,8"
2019,Liga Regular Único,"MELINA RUIZ, JULIA LEONOR",NISSAN  AL-QÁZERES EXTREMADURA,6,14,"0,43"
2019,Liga Regular Único,"PALMA JORGE, ANA MARIA",CADI LA SEU,1,14,"0,07"
2019,Supercopa Supercopa,"ELONU, ADAORA NNENNA",SPAR CITYLIFT GIRONA,23,1,23
2019,Supercopa Supercopa,"HAYES, RENARA TIFFANY",PERFUMERIAS AVENIDA,20,1,20
2019,Supercopa Supercopa,"COULIBALY, NAIGNOUMA",SPAR CITYLIFT GIRONA,16,1,16
2019,Supercopa Supercopa,"VITOLA, KRISTINE",PERFUMERIAS AVENIDA,12,1,12
2019,Supercopa Supercopa,"MENDY , MAGALI",SPAR CITYLIFT GIRONA,12,1,12
2019,Supercopa Supercopa,"CAZORLA MEDINA, MARIA TERESA",PERFUMERIAS AVENIDA,11,1,11
2019,Supercopa Supercopa,"DOMINGUEZ FERNANDEZ, SILVIA",PERFUMERIAS AVENIDA,11,1,11
2019,Supercopa Supercopa,"GIL COLLADO, LAURA",PERFUMERIAS AVENIDA,10,1,10
2019,Supercopa Supercopa,"PEREZ ARAUJO, MARIA",SPAR CITYLIFT GIRONA,10,1,10
2019,Supercopa Supercopa,"BUCH ROSELL, ROSO",SPAR CITYLIFT GIRONA,9,1,9
2019,Supercopa Supercopa,"VILARO ARAGONES, ANDREA",PERFUMERIAS AVENIDA,7,1,7
2019,Supercopa Supercopa,"ANDUSIC, TIJANA",SPAR CITYLIFT GIRONA,5,1,5
2019,Supercopa Supercopa,"HOF, EMESE EVA",PERFUMERIAS AVENIDA,4,1,4
2019,Supercopa Supercopa,"OMA GIRALT, HELENA",SPAR CITYLIFT GIRONA,4,1,4
2019,Supercopa Supercopa,"SAMUELSON, KARLIE ANNE",PERFUMERIAS AVENIDA,3,1,3
2019,Supercopa Supercopa,"PALAU ALTES, LAIA",SPAR CITYLIFT GIRONA,3,1,3
2019,Supercopa Supercopa,"AKHATOR, OSARETIN EVELYN",PERFUMERIAS AVENIDA,2,1,2
2018,Play-Offs Final,"WEAVER, LYNDRA SHAJUAN",IDK GIPUZKOA,65,3,"21,67"
2018,Play-Offs Final,"LOYD, JEWELL BLESSING",PERFUMERIAS AVENIDA,113,6,"18,83"
2018,Play-Offs Final,"HAMPTON, KEISHA LAVON",SPAR CITYLIFT GIRONA,95,6,"15,83"
2018,Play-Offs Final,"GIMENO MARTINEZ, VEGA",MANN-FILTER CASABLANCA,31,2,"15,5"
2018,Play-Offs Final,"EDWARDS, ARIEL JOY",RPK ARASKI,28,2,14
2018,Play-Offs Final,"VILARO ARAGONES, ANDREA",CADI LA SEU,67,5,"13,4"
2018,Play-Offs Final,"DIAZ CASTELLANO, YURENA",CADI LA SEU,64,5,"12,8"
2018,Play-Offs Final,"URBANIAK -DORNSTAUDER, QUINN  ASIA",MANN-FILTER CASABLANCA,25,2,"12,5"
2018,Play-Offs Final,"WILLIAMS, COURTNEY MONAE",LOINTEK GERNIKA BIZKAIA,36,3,12
2018,Play-Offs Final,"BRKIC, IVA",IDK GIPUZKOA,35,3,"11,67"
2018,Play-Offs Final,"WILLIAMS, GABRIELLE LISA",SPAR CITYLIFT GIRONA,68,6,"11,33"
2018,Play-Offs Final,"ABALDE DIAZ, TAMARA",VALENCIA B.C.,54,5,"10,8"
2018,Play-Offs Final,"REISINGEROVA , JULIA SUSSANE",SPAR CITYLIFT GIRONA,63,6,"10,5"
2018,Play-Offs Final,"TIRERA, MEIYA",VALENCIA B.C.,52,5,"10,4"
2018,Play-Offs Final,"GIL COLLADO, LAURA",PERFUMERIAS AVENIDA,61,6,"10,17"
2018,Play-Offs Final,"PINA TOLOSA, MARIA",VALENCIA B.C.,49,5,"9,8"
2018,Play-Offs Final,"BEREZHYNSKA, VALERIYA",LOINTEK GERNIKA BIZKAIA,27,3,9
2018,Play-Offs Final,"SARR, OUMOUL KHAIRY",IDK GIPUZKOA,27,3,9
2018,Play-Offs Final,"GONZALEZ DUARTE , LARA",IDK GIPUZKOA,27,3,9
2018,Play-Offs Final,"KNIGHT, LESLIE FAYE",MANN-FILTER CASABLANCA,18,2,9
2018,Play-Offs Final,"VANDERWAL, RACHAEL  ANN",LOINTEK GERNIKA BIZKAIA,26,3,"8,67"
2018,Play-Offs Final,"HEMPE, MERRIT RAMONA",CADI LA SEU,43,5,"8,6"
2018,Play-Offs Final,"BROWN , JOY ALEXIS",VALENCIA B.C.,43,5,"8,6"
2018,Play-Offs Final,"RICHARDS, SHEREESHA NATHESHA",CADI LA SEU,42,5,"8,4"
2018,Play-Offs Final,"NACICKAITE, KAMILE",LOINTEK GERNIKA BIZKAIA,25,3,"8,33"
2018,Play-Offs Final,"NYSTROM, ELLEN ADINA",IDK GIPUZKOA,25,3,"8,33"
2018,Play-Offs Final,"GOMEZ IGUAL, ANNA",VALENCIA B.C.,41,5,"8,2"
2018,Play-Offs Final,"DOMINGUEZ FERNANDEZ, SILVIA",PERFUMERIAS AVENIDA,48,6,8
2018,Play-Offs Final,"BAHI BLANQUERA, GEORGINA",CADI LA SEU,39,5,"7,8"
2018,Play-Offs Final,"ELONU, ADAORA NNENNA",PERFUMERIAS AVENIDA,45,6,"7,5"
2018,Play-Offs Final,"OMA GIRALT, HELENA",SPAR CITYLIFT GIRONA,20,6,"3,33"
2018,Play-Offs Final,"ASURMENDI VILLAVERDE, MARIA DEL CARMEN",PERFUMERIAS AVENIDA,17,6,"2,83"
2018,Play-Offs Final,"SANCHEZ MARRUFO, BEATRIZ",SPAR CITYLIFT GIRONA,14,5,"2,8"
2018,Play-Offs Final,"ADURIZ HERNANI, ONINTZA",IDK GIPUZKOA,8,3,"2,67"
2018,Play-Offs Final,"PARDO HERVIAS, LAURA",RPK ARASKI,4,2,2
2018,Play-Offs Final,"BROWN , BRITTANY DANIELLE",MANN-FILTER CASABLANCA,2,1,2
2018,Play-Offs Final,"AIJANEN, MARIA ANNIINA",CADI LA SEU,8,4,2
2018,Play-Offs Final,"ERAUNCETAMURGIL AYESTARAN, MARIA",IDK GIPUZKOA,6,3,2
2018,Play-Offs Final,"MURUA TXINTXURRETA, IRENE",RPK ARASKI,2,1,2
2018,Play-Offs Final,"MAZIONYTE, GINTARE",LOINTEK GERNIKA BIZKAIA,5,3,"1,67"
2018,Play-Offs Final,"ESTEBAS ARMAS, PAULA",RPK ARASKI,3,2,"1,5"
2018,Play-Offs Final,"ARIZTIMUÑO LOPEZ , ITZIAR",LOINTEK GERNIKA BIZKAIA,2,2,1
2018,Play-Offs Final,"ARROJO JIMENEZ, MARIA BELEN",PERFUMERIAS AVENIDA,4,4,1
2018,Play-Offs Final,"OMA GIRALT, HELENA",SPAR CITYLIFT GIRONA,20,6,"3,33"
2018,Play-Offs Final,"ASURMENDI VILLAVERDE, MARIA DEL CARMEN",PERFUMERIAS AVENIDA,17,6,"2,83"
2018,Play-Offs Final,"SANCHEZ MARRUFO, BEATRIZ",SPAR CITYLIFT GIRONA,14,5,"2,8"
2018,Play-Offs Final,"ADURIZ HERNANI, ONINTZA",IDK GIPUZKOA,8,3,"2,67"
2018,Play-Offs Final,"PARDO HERVIAS, LAURA",RPK ARASKI,4,2,2
2018,Play-Offs Final,"BROWN , BRITTANY DANIELLE",MANN-FILTER CASABLANCA,2,1,2
2018,Play-Offs Final,"AIJANEN, MARIA ANNIINA",CADI LA SEU,8,4,2
2018,Play-Offs Final,"ERAUNCETAMURGIL AYESTARAN, MARIA",IDK GIPUZKOA,6,3,2
2018,Play-Offs Final,"MURUA TXINTXURRETA, IRENE",RPK ARASKI,2,1,2
2018,Play-Offs Final,"MAZIONYTE, GINTARE",LOINTEK GERNIKA BIZKAIA,5,3,"1,67"
2018,Play-Offs Final,"ESTEBAS ARMAS, PAULA",RPK ARASKI,3,2,"1,5"
2018,Play-Offs Final,"ARIZTIMUÑO LOPEZ , ITZIAR",LOINTEK GERNIKA BIZKAIA,2,2,1
2018,Play-Offs Final,"ARROJO JIMENEZ, MARIA BELEN",PERFUMERIAS AVENIDA,4,4,1
2018,Play-Offs 1/2 Final,"WEAVER, LYNDRA SHAJUAN",IDK GIPUZKOA,65,3,"21,67"
2018,Play-Offs 1/2 Final,"LOYD, JEWELL BLESSING",PERFUMERIAS AVENIDA,73,4,"18,25"
2018,Play-Offs 1/2 Final,"GIMENO MARTINEZ, VEGA",MANN-FILTER CASABLANCA,31,2,"15,5"
2018,Play-Offs 1/2 Final,"HAMPTON, KEISHA LAVON",SPAR CITYLIFT GIRONA,58,4,"14,5"
2018,Play-Offs 1/2 Final,"EDWARDS, ARIEL JOY",RPK ARASKI,28,2,14
2018,Play-Offs 1/2 Final,"VILARO ARAGONES, ANDREA",CADI LA SEU,67,5,"13,4"
2018,Play-Offs 1/2 Final,"DIAZ CASTELLANO, YURENA",CADI LA SEU,64,5,"12,8"
2018,Play-Offs 1/2 Final,"URBANIAK -DORNSTAUDER, QUINN  ASIA",MANN-FILTER CASABLANCA,25,2,"12,5"
2018,Play-Offs 1/2 Final,"WILLIAMS, COURTNEY MONAE",LOINTEK GERNIKA BIZKAIA,36,3,12
2018,Play-Offs 1/2 Final,"BRKIC, IVA",IDK GIPUZKOA,35,3,"11,67"
2018,Play-Offs 1/2 Final,"GIL COLLADO, LAURA",PERFUMERIAS AVENIDA,44,4,11
2018,Play-Offs 1/2 Final,"ABALDE DIAZ, TAMARA",VALENCIA B.C.,54,5,"10,8"
2018,Play-Offs 1/2 Final,"WILLIAMS, GABRIELLE LISA",SPAR CITYLIFT GIRONA,42,4,"10,5"
2018,Play-Offs 1/2 Final,"TIRERA, MEIYA",VALENCIA B.C.,52,5,"10,4"
2018,Play-Offs 1/2 Final,"PINA TOLOSA, MARIA",VALENCIA B.C.,49,5,"9,8"
2018,Play-Offs 1/2 Final,"BEREZHYNSKA, VALERIYA",LOINTEK GERNIKA BIZKAIA,27,3,9
2018,Play-Offs 1/2 Final,"SARR, OUMOUL KHAIRY",IDK GIPUZKOA,27,3,9
2018,Play-Offs 1/2 Final,"GONZALEZ DUARTE , LARA",IDK GIPUZKOA,27,3,9
2018,Play-Offs 1/2 Final,"KNIGHT, LESLIE FAYE",MANN-FILTER CASABLANCA,18,2,9
2018,Play-Offs 1/2 Final,"VANDERWAL, RACHAEL  ANN",LOINTEK GERNIKA BIZKAIA,26,3,"8,67"
2018,Play-Offs 1/2 Final,"HEMPE, MERRIT RAMONA",CADI LA SEU,43,5,"8,6"
2018,Play-Offs 1/2 Final,"BROWN , JOY ALEXIS",VALENCIA B.C.,43,5,"8,6"
2018,Play-Offs 1/2 Final,"REISINGEROVA , JULIA SUSSANE",SPAR CITYLIFT GIRONA,34,4,"8,5"
2018,Play-Offs 1/2 Final,"RICHARDS, SHEREESHA NATHESHA",CADI LA SEU,42,5,"8,4"
2018,Play-Offs 1/2 Final,"NACICKAITE, KAMILE",LOINTEK GERNIKA BIZKAIA,25,3,"8,33"
2018,Play-Offs 1/2 Final,"NYSTROM, ELLEN ADINA",IDK GIPUZKOA,25,3,"8,33"
2018,Play-Offs 1/2 Final,"GOMEZ IGUAL, ANNA",VALENCIA B.C.,41,5,"8,2"
2018,Play-Offs 1/2 Final,"BAHI BLANQUERA, GEORGINA",CADI LA SEU,39,5,"7,8"
2018,Play-Offs 1/2 Final,"ELONU, ADAORA NNENNA",PERFUMERIAS AVENIDA,30,4,"7,5"
2018,Play-Offs 1/2 Final,"DE SOUZA MACHADO, ERIKA CRISTINA",PERFUMERIAS AVENIDA,30,4,"7,5"
2018,Play-Offs 1/2 Final,"VAN DEN ADEL, NATALIE ISABELLE",RPK ARASKI,8,2,4
2018,Play-Offs 1/2 Final,"MOORE, TINARA NICOLE",VALENCIA B.C.,20,5,4
2018,Play-Offs 1/2 Final,"SANCHEZ MARRUFO, BEATRIZ",SPAR CITYLIFT GIRONA,14,4,"3,5"
2018,Play-Offs 1/2 Final,"ADURIZ HERNANI, ONINTZA",IDK GIPUZKOA,8,3,"2,67"
2018,Play-Offs 1/2 Final,"PARDO HERVIAS, LAURA",RPK ARASKI,4,2,2
2018,Play-Offs 1/2 Final,"BROWN , BRITTANY DANIELLE",MANN-FILTER CASABLANCA,2,1,2
2018,Play-Offs 1/2 Final,"AIJANEN, MARIA ANNIINA",CADI LA SEU,8,4,2
2018,Play-Offs 1/2 Final,"MURUA TXINTXURRETA, IRENE",RPK ARASKI,2,1,2
2018,Play-Offs 1/2 Final,"ERAUNCETAMURGIL AYESTARAN, MARIA",IDK GIPUZKOA,6,3,2
2018,Play-Offs 1/2 Final,"MAZIONYTE, GINTARE",LOINTEK GERNIKA BIZKAIA,5,3,"1,67"
2018,Play-Offs 1/2 Final,"ESTEBAS ARMAS, PAULA",RPK ARASKI,3,2,"1,5"
2018,Play-Offs 1/2 Final,"ARIZTIMUÑO LOPEZ , ITZIAR",LOINTEK GERNIKA BIZKAIA,2,2,1
2018,Play-Offs 1/2 Final,"ARROJO JIMENEZ, MARIA BELEN",PERFUMERIAS AVENIDA,4,4,1
2018,Play-Offs 1/2 Final,"VAN DEN ADEL, NATALIE ISABELLE",RPK ARASKI,8,2,4
2018,Play-Offs 1/2 Final,"MOORE, TINARA NICOLE",VALENCIA B.C.,20,5,4
2018,Play-Offs 1/2 Final,"SANCHEZ MARRUFO, BEATRIZ",SPAR CITYLIFT GIRONA,14,4,"3,5"
2018,Play-Offs 1/2 Final,"ADURIZ HERNANI, ONINTZA",IDK GIPUZKOA,8,3,"2,67"
2018,Play-Offs 1/2 Final,"PARDO HERVIAS, LAURA",RPK ARASKI,4,2,2
2018,Play-Offs 1/2 Final,"BROWN , BRITTANY DANIELLE",MANN-FILTER CASABLANCA,2,1,2
2018,Play-Offs 1/2 Final,"AIJANEN, MARIA ANNIINA",CADI LA SEU,8,4,2
2018,Play-Offs 1/2 Final,"MURUA TXINTXURRETA, IRENE",RPK ARASKI,2,1,2
2018,Play-Offs 1/2 Final,"ERAUNCETAMURGIL AYESTARAN, MARIA",IDK GIPUZKOA,6,3,2
2018,Play-Offs 1/2 Final,"MAZIONYTE, GINTARE",LOINTEK GERNIKA BIZKAIA,5,3,"1,67"
2018,Play-Offs 1/2 Final,"ESTEBAS ARMAS, PAULA",RPK ARASKI,3,2,"1,5"
2018,Play-Offs 1/2 Final,"ARIZTIMUÑO LOPEZ , ITZIAR",LOINTEK GERNIKA BIZKAIA,2,2,1
2018,Play-Offs 1/2 Final,"ARROJO JIMENEZ, MARIA BELEN",PERFUMERIAS AVENIDA,4,4,1
2018,Play-Offs 1/4 Final,"WEAVER, LYNDRA SHAJUAN",IDK GIPUZKOA,65,3,"21,67"
2018,Play-Offs 1/4 Final,"LOYD, JEWELL BLESSING",PERFUMERIAS AVENIDA,37,2,"18,5"
2018,Play-Offs 1/4 Final,"VILARO ARAGONES, ANDREA",CADI LA SEU,51,3,17
2018,Play-Offs 1/4 Final,"GIMENO MARTINEZ, VEGA",MANN-FILTER CASABLANCA,31,2,"15,5"
2018,Play-Offs 1/4 Final,"EDWARDS, ARIEL JOY",RPK ARASKI,28,2,14
2018,Play-Offs 1/4 Final,"URBANIAK -DORNSTAUDER, QUINN  ASIA",MANN-FILTER CASABLANCA,25,2,"12,5"
2018,Play-Offs 1/4 Final,"GOREE, CYESHA DAMIAN",PERFUMERIAS AVENIDA,12,1,12
2018,Play-Offs 1/4 Final,"WILLIAMS, COURTNEY MONAE",LOINTEK GERNIKA BIZKAIA,36,3,12
2018,Play-Offs 1/4 Final,"BRKIC, IVA",IDK GIPUZKOA,35,3,"11,67"
2018,Play-Offs 1/4 Final,"HAMPTON, KEISHA LAVON",SPAR CITYLIFT GIRONA,23,2,"11,5"
2018,Play-Offs 1/4 Final,"DIAZ CASTELLANO, YURENA",CADI LA SEU,34,3,"11,33"
2018,Play-Offs 1/4 Final,"PINA TOLOSA, MARIA",VALENCIA B.C.,34,3,"11,33"
2018,Play-Offs 1/4 Final,"ABALDE DIAZ, TAMARA",VALENCIA B.C.,34,3,"11,33"
2018,Play-Offs 1/4 Final,"WILLIAMS, GABRIELLE LISA",SPAR CITYLIFT GIRONA,21,2,"10,5"
2018,Play-Offs 1/4 Final,"RICHARDS, SHEREESHA NATHESHA",CADI LA SEU,31,3,"10,33"
2018,Play-Offs 1/4 Final,"GOMEZ IGUAL, ANNA",VALENCIA B.C.,31,3,"10,33"
2018,Play-Offs 1/4 Final,"BROWN , JOY ALEXIS",VALENCIA B.C.,30,3,10
2018,Play-Offs 1/4 Final,"GIL COLLADO, LAURA",PERFUMERIAS AVENIDA,20,2,10
2018,Play-Offs 1/4 Final,"DAVIS, JORI N.",VALENCIA B.C.,29,3,"9,67"
2018,Play-Offs 1/4 Final,"GONZALEZ DUARTE , LARA",IDK GIPUZKOA,27,3,9
2018,Play-Offs 1/4 Final,"ELONU, ADAORA NNENNA",PERFUMERIAS AVENIDA,18,2,9
2018,Play-Offs 1/4 Final,"KNIGHT, LESLIE FAYE",MANN-FILTER CASABLANCA,18,2,9
2018,Play-Offs 1/4 Final,"PALAU ALTES, LAIA",SPAR CITYLIFT GIRONA,18,2,9
2018,Play-Offs 1/4 Final,"BEREZHYNSKA, VALERIYA",LOINTEK GERNIKA BIZKAIA,27,3,9
2018,Play-Offs 1/4 Final,"SARR, OUMOUL KHAIRY",IDK GIPUZKOA,27,3,9
2018,Play-Offs 1/4 Final,"ELDEBRINK, ELIN",PERFUMERIAS AVENIDA,18,2,9
2018,Play-Offs 1/4 Final,"VANDERWAL, RACHAEL  ANN",LOINTEK GERNIKA BIZKAIA,26,3,"8,67"
2018,Play-Offs 1/4 Final,"NACICKAITE, KAMILE",LOINTEK GERNIKA BIZKAIA,25,3,"8,33"
2018,Play-Offs 1/4 Final,"NYSTROM, ELLEN ADINA",IDK GIPUZKOA,25,3,"8,33"
2018,Play-Offs 1/4 Final,"HEMPE, MERRIT RAMONA",CADI LA SEU,24,3,8
2018,Play-Offs 1/4 Final,"ADURIZ HERNANI, ONINTZA",IDK GIPUZKOA,8,3,"2,67"
2018,Play-Offs 1/4 Final,"BETTENCOURT CORREIA, MARIA JOAO",VALENCIA B.C.,8,3,"2,67"
2018,Play-Offs 1/4 Final,"BROWN , BRITTANY DANIELLE",MANN-FILTER CASABLANCA,2,1,2
2018,Play-Offs 1/4 Final,"ARROJO JIMENEZ, MARIA BELEN",PERFUMERIAS AVENIDA,4,2,2
2018,Play-Offs 1/4 Final,"PARDO HERVIAS, LAURA",RPK ARASKI,4,2,2
2018,Play-Offs 1/4 Final,"AIJANEN, MARIA ANNIINA",CADI LA SEU,4,2,2
