Temporada,Grupo,Jugador,Equipo,Tot,Part,Med
2024,C.SM Reina 1/2 Final,"SALVADORES ALVAREZ, ANGELA",MOVISTAR ESTUDIANTES,10,1,10
2024,C.SM Reina 1/2 Final,"BERTSCH, MORGAN QUINN",HOZONO GLOBAL JAIRIS,19,2,"9,5"
2024,C.SM Reina 1/2 Final,"CHERY, KENDRA MARIE-CHRISTIANE",LOINTEK GERNIKA BIZKAIA,9,1,9
2024,C.SM Reina 1/2 Final,"GRETTER, MELISA PAOLA",SPAR GRAN CANARIA,9,1,9
2024,C.SM Reina 1/2 Final,"HOLESINSKA, PETRA",HOZONO GLOBAL JAIRIS,16,2,8
2024,C.SM Reina 1/2 Final,"HERMOSA MONREAL, NEREA",CASADEMONT ZARAGOZA,16,2,8
2024,C.SM Reina 1/2 Final,"CARTER, ARICA DERRIS",PERFUMERIAS AVENIDA,15,2,"7,5"
2024,C.SM Reina 1/2 Final,"MAVUNGA, TAFADZWA STEPHANIE PAULA",VALENCIA B.C.,7,1,7
2024,C.SM Reina 1/2 Final,"FRASER, BRIANNA ASHAKI",CASADEMONT ZARAGOZA,1,2,"0,5"
2024,C.SM Reina 1/2 Final,"FLORES COSTA, LAIA",CASADEMONT ZARAGOZA,1,2,"0,5"
2024,C.SM Reina 1/2 Final,"VILARO ARAGONES, ANDREA",PERFUMERIAS AVENIDA,1,2,"0,5"
2024,C.SM Reina 1/2 Final,"LOPEZ RODRIGUEZ, AINHOA",SPAR GIRONA,1,2,"0,5"
2024,C.SM Reina 1/2 Final,"HRISTOVA, BORISLAVA",SPAR GIRONA,-1,2,"-0,5"
2024,C.SM Reina 1/2 Final,"TORRENS SALOM, ALBA",VALENCIA B.C.,-1,1,-1
2024,C.SM Reina 1/2 Final,"OLAETA LARRAURI, ANE",LOINTEK GERNIKA BIZKAIA,-2,1,-2
2024,C.SM Reina 1/2 Final,"LATORRE ALCANTARA, ISABEL",MOVISTAR ESTUDIANTES,-2,1,-2
2024,C.SM Reina 1/2 Final,"BECKER, NIYAH CG",SPAR GRAN CANARIA,-2,1,-2
2024,C.SM Reina 1/2 Final,"ALEXANDER, KAYLA JANINE",VALENCIA B.C.,-2,1,-2
2024,C.SM Reina 1/2 Final,"GRANDE PARDO, CARMEN",HOZONO GLOBAL JAIRIS,-4,2,-2
2024,C.SM Reina 1/2 Final,"NYSTROM, ELLEN ADINA",CASADEMONT ZARAGOZA,-7,2,"-3,5"
2024,C.SM Reina 1/2 Final,"FRASER, BRIANNA ASHAKI",CASADEMONT ZARAGOZA,1,2,"0,5"
2024,C.SM Reina 1/2 Final,"FLORES COSTA, LAIA",CASADEMONT ZARAGOZA,1,2,"0,5"
2024,C.SM Reina 1/2 Final,"VILARO ARAGONES, ANDREA",PERFUMERIAS AVENIDA,1,2,"0,5"
2024,C.SM Reina 1/2 Final,"LOPEZ RODRIGUEZ, AINHOA",SPAR GIRONA,1,2,"0,5"
2024,C.SM Reina 1/2 Final,"HRISTOVA, BORISLAVA",SPAR GIRONA,-1,2,"-0,5"
2024,C.SM Reina 1/2 Final,"TORRENS SALOM, ALBA",VALENCIA B.C.,-1,1,-1
2024,C.SM Reina 1/2 Final,"OLAETA LARRAURI, ANE",LOINTEK GERNIKA BIZKAIA,-2,1,-2
2024,C.SM Reina 1/2 Final,"LATORRE ALCANTARA, ISABEL",MOVISTAR ESTUDIANTES,-2,1,-2
2024,C.SM Reina 1/2 Final,"BECKER, NIYAH CG",SPAR GRAN CANARIA,-2,1,-2
2024,C.SM Reina 1/2 Final,"ALEXANDER, KAYLA JANINE",VALENCIA B.C.,-2,1,-2
2024,C.SM Reina 1/2 Final,"GRANDE PARDO, CARMEN",HOZONO GLOBAL JAIRIS,-4,2,-2
2024,C.SM Reina 1/2 Final,"NYSTROM, ELLEN ADINA",CASADEMONT ZARAGOZA,-7,2,"-3,5"
2024,C.SM Reina 1/4 Final,"MACK, NATASHA NICOLE",SPAR GIRONA,20,1,20
2024,C.SM Reina 1/4 Final,"LUNDQUIST, KLARA MARIA SUSSANE",SPAR GIRONA,20,1,20
2024,C.SM Reina 1/4 Final,"MARTIN CARRION, IYANA",PERFUMERIAS AVENIDA,19,1,19
2024,C.SM Reina 1/4 Final,"CAMILION CUCCARO, JUANA",MOVISTAR ESTUDIANTES,19,1,19
2024,C.SM Reina 1/4 Final,"BIBBY, CHLOE LOUISE",SPAR GIRONA,18,1,18
2024,C.SM Reina 1/4 Final,"ATKINSON, TANAYA MECHELLE",CASADEMONT ZARAGOZA,17,1,17
2024,C.SM Reina 1/4 Final,"ORTIZ VIVES, MARIONA",CASADEMONT ZARAGOZA,16,1,16
2024,C.SM Reina 1/4 Final,"EZEIGBO, NNEKA CHIZOBA",SPAR GRAN CANARIA,16,1,16
2024,C.SM Reina 1/4 Final,"ROMERO GONZALEZ, LETICIA",VALENCIA B.C.,15,1,15
2024,C.SM Reina 1/4 Final,"WHITTLE, MARENA JOSEPHINE",MOVISTAR ESTUDIANTES,15,1,15
2024,C.SM Reina 1/4 Final,"FAM THIAM, AWA",LOINTEK GERNIKA BIZKAIA,15,1,15
2024,C.SM Reina 1/4 Final,"AYUSO BAGUR, AINA",HOZONO GLOBAL JAIRIS,14,1,14
2024,C.SM Reina 1/4 Final,"BANASZAK, LILIANA ALEKSANDRA",MOVISTAR ESTUDIANTES,13,1,13
2024,C.SM Reina 1/4 Final,"JESPERSEN , MARIA STEEN",PERFUMERIAS AVENIDA,13,1,13
2024,C.SM Reina 1/4 Final,"MAWULI, STEPHANIE",CASADEMONT ZARAGOZA,13,1,13
2024,C.SM Reina 1/4 Final,"ETXARRI MUNARRIZ, IRATI",LOINTEK GERNIKA BIZKAIA,13,1,13
2024,C.SM Reina 1/4 Final,"LÓPEZ-SÉNÉCHAL, LOU",HOZONO GLOBAL JAIRIS,13,1,13
2024,C.SM Reina 1/4 Final,"EVANS, SHANTE MARIE",CASADEMONT ZARAGOZA,13,1,13
2024,C.SM Reina 1/4 Final,"WESTERIK, LAURA",LOINTEK GERNIKA BIZKAIA,12,1,12
2024,C.SM Reina 1/4 Final,"PUEYO MELCHOR, HELENA",CASADEMONT ZARAGOZA,12,1,12
2024,C.SM Reina 1/4 Final,"HOLESINSKA, PETRA",HOZONO GLOBAL JAIRIS,12,1,12
2024,C.SM Reina 1/4 Final,"MASSEY, BILLIE KIM",HOZONO GLOBAL JAIRIS,11,1,11
2024,C.SM Reina 1/4 Final,"ALONSO DE ARMIÑO RIAÑO, GRACIA",MOVISTAR ESTUDIANTES,10,1,10
2024,C.SM Reina 1/4 Final,"FASOULA, MARIA EMMANOUELA",PERFUMERIAS AVENIDA,10,1,10
2024,C.SM Reina 1/4 Final,"SALVADORES ALVAREZ, ANGELA",MOVISTAR ESTUDIANTES,10,1,10
2024,C.SM Reina 1/4 Final,"HERMOSA MONREAL, NEREA",CASADEMONT ZARAGOZA,9,1,9
2024,C.SM Reina 1/4 Final,"GRETTER, MELISA PAOLA",SPAR GRAN CANARIA,9,1,9
2024,C.SM Reina 1/4 Final,"GIL COLLADO, LAURA",PERFUMERIAS AVENIDA,9,1,9
2024,C.SM Reina 1/4 Final,"CHERY, KENDRA MARIE-CHRISTIANE",LOINTEK GERNIKA BIZKAIA,9,1,9
2024,C.SM Reina 1/4 Final,"TOURÉ, MAMIGNAN",SPAR GIRONA,8,1,8
2024,C.SM Reina 1/4 Final,"BUHNER, FRIEDA MIZZI",MOVISTAR ESTUDIANTES,1,1,1
2024,C.SM Reina 1/4 Final,"TOPUZOVIC, KRISTINA",MOVISTAR ESTUDIANTES,1,1,1
2024,C.SM Reina 1/4 Final,"FRASER, BRIANNA ASHAKI",CASADEMONT ZARAGOZA,-1,1,-1
2024,C.SM Reina 1/4 Final,"TORRENS SALOM, ALBA",VALENCIA B.C.,-1,1,-1
2024,C.SM Reina 1/4 Final,"CARTER, ARICA DERRIS",PERFUMERIAS AVENIDA,-1,1,-1
2024,C.SM Reina 1/4 Final,"BECKER, NIYAH CG",SPAR GRAN CANARIA,-2,1,-2
2024,C.SM Reina 1/4 Final,"OLAETA LARRAURI, ANE",LOINTEK GERNIKA BIZKAIA,-2,1,-2
2024,C.SM Reina 1/4 Final,"LATORRE ALCANTARA, ISABEL",MOVISTAR ESTUDIANTES,-2,1,-2
2024,C.SM Reina 1/4 Final,"ALEXANDER, KAYLA JANINE",VALENCIA B.C.,-2,1,-2
2024,C.SM Reina 1/4 Final,"GRANDE PARDO, CARMEN",HOZONO GLOBAL JAIRIS,-3,1,-3
2024,C.SM Reina 1/4 Final,"TATE, IMANI TY LEAH",SPAR GIRONA,-3,1,-3
2024,C.SM Reina 1/4 Final,"MANÉ, MARIE",CASADEMONT ZARAGOZA,-5,1,-5
2024,C.SM Reina 1/4 Final,"NYSTROM, ELLEN ADINA",CASADEMONT ZARAGOZA,-5,1,-5
