Temporada,Grupo,Jugador,Equipo,Tot,Part,Med
2024,Liga Regular Único,"TADIC, MATEA",CELTA  FEMXA ZORKA,101,30,"3,37"
2024,Liga Regular Único,"NELSON, CHELSEA KEIANA",HOZONO GLOBAL JAIRIS,49,15,"3,27"
2024,Liga Regular Único,"LISOWA MBAKA, MAXUELLA MARIE D.",KUTXABANK ARASKI,92,29,"3,17"
2024,Liga Regular Único,"SORIANO PEREZ, CLAUDIA",DURÁN MAQUINARIA ENSINO,92,30,"3,07"
2024,Liga Regular Único,"TATE, IMANI TY LEAH",OSES CONSTRUCCION,49,16,"3,06"
2024,Liga Regular Único,"MUNGO LANZETTI, JULIETA",OSES CONSTRUCCION,75,25,3
2024,Liga Regular Único,"AYUSO BAGUR, AINA",HOZONO GLOBAL JAIRIS,84,29,"2,9"
2024,Liga Regular Único,"GIOMI, LYDIA MORA",DURÁN MAQUINARIA ENSINO,87,30,"2,9"
2024,Liga Regular Único,"BREWER, BRITTANY AUTUMN",KUTXABANK ARASKI,80,28,"2,86"
2024,Liga Regular Único,"GATLING, MARKEISHA CHERTE",CASADEMONT ZARAGOZA,48,17,"2,82"
2024,Liga Regular Único,"MARTIN CARRION, IYANA",PERFUMERIAS AVENIDA,81,29,"2,79"
2024,Liga Regular Único,"COOPER, SAMANTHA EMMA",CELTA  FEMXA ZORKA,78,29,"2,69"
2024,Liga Regular Único,"SOLER RAMIÓ, JÚLIA",CADI LA SEU,80,30,"2,67"
2024,Liga Regular Único,"ERJAVEC, KARLA",SPAR GRAN CANARIA,80,30,"2,67"
2024,Liga Regular Único,"CAMILION CUCCARO, JUANA",MOVISTAR ESTUDIANTES,79,30,"2,63"
2024,Liga Regular Único,"WESTERIK, LAURA",LOINTEK GERNIKA BIZKAIA,79,30,"2,63"
2024,Liga Regular Único,"HAIDARA, MAIMOUNA",CELTA  FEMXA ZORKA,79,30,"2,63"
2024,Liga Regular Único,"PENDANDE MENDES, MARIA DOLORES",IDK EUSKOTREN,79,30,"2,63"
2024,Liga Regular Único,"MUNUNGA, BETHY",KUTXABANK ARASKI,68,26,"2,62"
2024,Liga Regular Único,"TOUSSAINT, DOMINIQUE",SPAR GRAN CANARIA,75,29,"2,59"
2024,Liga Regular Único,"MELIA, CLAIRE",BAXI FERROL,77,30,"2,57"
2024,Liga Regular Único,"LAHTINEN, LOTTA-MAJ WILHELMIINA",OSES CONSTRUCCION,59,23,"2,57"
2024,Liga Regular Único,"CONTELL SANCHIS, CLAUDIA",SPAR GRAN CANARIA,76,30,"2,53"
2024,Liga Regular Único,"GONZALEZ DUARTE , LARA",IDK EUSKOTREN,68,27,"2,52"
2024,Liga Regular Único,"DEMBELE, GNERE ALIMA",CLUB JOVENTUT BADALONA,75,30,"2,5"
2024,Liga Regular Único,"JAMES, KAI AFI GNOZI NONI",SPAR GRAN CANARIA,47,19,"2,47"
2024,Liga Regular Único,"WHITTLE, MARENA JOSEPHINE",MOVISTAR ESTUDIANTES,46,19,"2,42"
2024,Liga Regular Único,"MATA GALINDO, MARINA",CADI LA SEU,58,24,"2,42"
2024,Liga Regular Único,"MILLAN MODIA, BLANCA",BAXI FERROL,56,27,"2,07"
2024,Liga Regular Único,"NYSTROM, ELLEN ADINA",CASADEMONT ZARAGOZA,58,28,"2,07"
2024,Liga Regular Único,"CHERY, KENDRA MARIE-CHRISTIANE",LOINTEK GERNIKA BIZKAIA,62,30,"2,07"
