Temporada,Grupo,Jugador,Equipo,Tot,Part,Med
2024,Liga Regular Único,"MESTRES RICART, GALA",BAXI FERROL,22,29,"0,76"
2024,Liga Regular Único,"JUNIO MBULITO, IRIS",IDK EUSKOTREN,13,17,"0,76"
2024,Liga Regular Único,"HERMIDA HERRAEZ, MARTA",KUTXABANK ARASKI,22,29,"0,76"
2024,Liga Regular Único,"GINZO ARANTES, PAULA",HOZONO GLOBAL JAIRIS,22,30,"0,73"
2024,Liga Regular Único,"BAINES, AZANA NAHIMANA",CADI LA SEU,12,17,"0,71"
2024,Liga Regular Único,"VAN DEN ADEL, NATALIE ISABELLE",KUTXABANK ARASKI,20,28,"0,71"
2024,Liga Regular Único,"ALARCON OTERO, TXELL",HOZONO GLOBAL JAIRIS,20,29,"0,69"
2024,Liga Regular Único,"PUJOL LLUCH, ARIADNA",CELTA  FEMXA ZORKA,12,18,"0,67"
2024,Liga Regular Único,"GARFELLA BEJAR, ELBA",DURÁN MAQUINARIA ENSINO,20,30,"0,67"
2024,Liga Regular Único,"GONZALEZ DUARTE , LARA",IDK EUSKOTREN,18,27,"0,67"
2024,Liga Regular Único,"FIEBICH, LEONIE",VALENCIA B.C.,10,15,"0,67"
2024,Liga Regular Único,"ORTIZ VIVES, MARIONA",CASADEMONT ZARAGOZA,19,29,"0,66"
2024,Liga Regular Único,"MANÉ, MARIE",CASADEMONT ZARAGOZA,13,20,"0,65"
2024,Liga Regular Único,"WONE ARANAZ, AIXA",OSES CONSTRUCCION,19,30,"0,63"
2024,Liga Regular Único,"CARTER, ARICA DERRIS",PERFUMERIAS AVENIDA,17,27,"0,63"
2024,Liga Regular Único,"RODRIGUEZ DOMINGUEZ, NATALIA",KUTXABANK ARASKI,19,30,"0,63"
2024,Liga Regular Único,"AGUILAR MOTTA, REGINA",CADI LA SEU,19,30,"0,63"
2024,Liga Regular Único,"RAMETTE, ELISE CLAUDINE",CLUB JOVENTUT BADALONA,18,30,"0,6"
2024,Liga Regular Único,"TOURÉ, MAMIGNAN",SPAR GIRONA,18,30,"0,6"
2024,Liga Regular Único,"RIDARD, SEEHIA FELICITE ALEXANDRINE",CADI LA SEU,9,15,"0,6"
2024,Liga Regular Único,"ROMERO GONZALEZ, LETICIA",VALENCIA B.C.,11,19,"0,58"
2024,Liga Regular Único,"HALVARSSON, LOUICE SOFIE LINNÉA",IDK EUSKOTREN,15,26,"0,58"
2024,Liga Regular Único,"SALVADORES ALVAREZ, ANGELA",MOVISTAR ESTUDIANTES,17,30,"0,57"
2024,Liga Regular Único,"PUEYO MELCHOR, HELENA",CASADEMONT ZARAGOZA,17,30,"0,57"
2024,Liga Regular Único,"HOWARD, LAURA RACHEL",DURÁN MAQUINARIA ENSINO,15,27,"0,56"
2024,Liga Regular Único,"CLAESSENS, NASTJA",IDK EUSKOTREN,15,27,"0,56"
2024,Liga Regular Único,"LOPEZ VIVES, HELENA",CLUB JOVENTUT BADALONA,11,20,"0,55"
2024,Liga Regular Único,"HRISTOVA, BORISLAVA",SPAR GIRONA,16,30,"0,53"
2024,Liga Regular Único,"MAXWELL, BRYNNA MARIE",CELTA  FEMXA ZORKA,10,19,"0,53"
2024,Liga Regular Único,"SVETLIKOVA, SONA",CADI LA SEU,8,15,"0,53"
2024,Liga Regular Único,"GUERRERO ALCANTARA, CAROLINA",SPAR GIRONA,14,27,"0,52"
2024,Liga Regular Único,"SANTIBAÑEZ HERRERO, INES",CLUB JOVENTUT BADALONA,15,29,"0,52"
2024,Liga Regular Único,"VILARO ARAGONES, ANDREA",PERFUMERIAS AVENIDA,15,30,"0,5"
2024,Liga Regular Único,"RODRIGUEZ ARRIBAS, LUCIA",OSES CONSTRUCCION,14,28,"0,5"
2024,Liga Regular Único,"COTANO DE JUAN, REBECA",CLUB JOVENTUT BADALONA,14,28,"0,5"
2024,Liga Regular Único,"HOLESINSKA, PETRA",HOZONO GLOBAL JAIRIS,14,29,"0,48"
2024,Liga Regular Único,"DAVIS, JORI N.",BAXI FERROL,13,29,"0,45"
2024,Liga Regular Único,"RAVENTOS ROIG, LAIA",CADI LA SEU,11,25,"0,44"
2024,Liga Regular Único,"SANCHEZ RAMOS PEREDA, ALBA",BAXI FERROL,12,28,"0,43"
2024,Liga Regular Único,"ERJAVEC, KARLA",SPAR GRAN CANARIA,13,30,"0,43"
2024,Liga Regular Único,"TADIC, MATEA",CELTA  FEMXA ZORKA,13,30,"0,43"
2024,Liga Regular Único,"BROTONS PASCUAL, MONTSERRAT",KUTXABANK ARASKI,13,30,"0,43"
2024,Liga Regular Único,"FLORES COSTA, LAIA",CASADEMONT ZARAGOZA,10,24,"0,42"
2024,Liga Regular Único,"ARIZTIMUÑO LOPEZ , ITZIAR",LOINTEK GERNIKA BIZKAIA,11,27,"0,41"
2024,Liga Regular Único,"CRUZ LEBRATO, ANNA",CLUB JOVENTUT BADALONA,12,30,"0,4"
2024,Liga Regular Único,"SENOSIAIN VERGARACHEA, ANNE",OSES CONSTRUCCION,12,30,"0,4"
