Minutos (jugador);Minutos (valor);Puntos (jugador);Puntos (valor);T2 Anotados (jugador);T2 Anotados (valor);T2 Lanzados (jugador);T2 Lanzados (valor);% T2 (jugador);% T2 (valor);T3 Anotados (jugador);T3 Anotados (valor);T3 Lanzados (jugador);T3 Lanzados (valor);% T3 (jugador);% T3 (valor);T1 Anotados (jugador);T1 Anotados (valor);T1 Lanzados (jugador);T1 Lanzados (valor);% T1 (jugador);% T1 (valor);Reb. Ofensivos (jugador);Reb. Ofensivos (valor);Reb. Defensivos (jugador);Reb. Defensivos (valor);Rebotes (jugador);Rebotes (valor);Asistencias (jugador);Asistencias (valor);Robos (jugador);Robos (valor);Perdidas (jugador);Perdidas (valor);Tapones (jugador);Tapones (valor);Tapones Recibidos (jugador);Tapones Recibidos (valor);Mates (jugador);Mates (valor);Faltas Cometidas (jugador);Faltas Cometidas (valor);Faltas Recibidas (jugador);Faltas Recibidas (valor);Valoracion (jugador);Valoracion (valor);% Asist (jugador);% Asist (valor);% Tiro Efectivo (jugador);% Tiro Efectivo (valor);% Tiro Verdadero (jugador);% True Shooting (valor);GScore (jugador);GScore (valor);TLR% (jugador);TLR% (valor);Posesiones Anotadas (jugador);Posesiones Anotadas (valor);Posesiones No Anotadas (jugador);Posesiones No Anotadas (valor);Floor Percentage (jugador);Floor Percentage (valor);Puntos por Tiro (jugador);Puntos por Tiro (valor);% Rebotes (jugador);% Rebotes (valor);% Rebotes Def (jugador);% Rebotes Def (valor);% Rebotes Of (jugador);% Rebotes Of (valor);% Robos (jugador);% Robos (valor);Toques (jugador);Toques (valor);Uso (jugador);Uso (valor);Versatilidad (jugador);Versatilidad (valor);Win Scores (jugador);Win Scores (valor);Eficiencia Ofensiva (jugador);Eficiencia Ofensiva (valor);Eficiencia Defensiva (jugador);Eficiencia Defensiva (valor);Diferencia Eficiencia (jugador);Diferencia Eficiencia (valor)
KNEZEVIC, ADRIJANA;0.0;KNEZEVIC, ADRIJANA;0.0;KNEZEVIC, ADRIJANA;0.0;KNEZEVIC, ADRIJANA;0.0;KNEZEVIC, ADRIJANA;0.0;SOLER SUAREZ, PATRICIA;0.0;SOLER SUAREZ, PATRICIA;0.0;SOLER SUAREZ, PATRICIA;0.0;KNEZEVIC, ADRIJANA;0.0;KNEZEVIC, ADRIJANA;0.0;KNEZEVIC, ADRIJANA;0.0;KNEZEVIC, ADRIJANA;0.0;KNEZEVIC, ADRIJANA;0.0;KNEZEVIC, ADRIJANA;0.0;KNEZEVIC, ADRIJANA;0.0;KNEZEVIC, ADRIJANA;0.0;KNEZEVIC, ADRIJANA;0.0;KNEZEVIC, ADRIJANA;0.0;KNEZEVIC, ADRIJANA;0.0;LAHUERTA MENDOZA, IRENE;0.0;KNEZEVIC, ADRIJANA;0.0;KNEZEVIC, ADRIJANA;0.0;KNEZEVIC, ADRIJANA;0.0;LAHUERTA MENDOZA, IRENE;0.0;LAHUERTA MENDOZA, IRENE;0.0;LAHUERTA MENDOZA, IRENE;0.0;LAHUERTA MENDOZA, IRENE;0.0;LAHUERTA MENDOZA, IRENE;0.0;LAHUERTA MENDOZA, IRENE;0.0;LAHUERTA MENDOZA, IRENE;0.0;LAHUERTA MENDOZA, IRENE;0.0;LAHUERTA MENDOZA, IRENE;0.0;LAHUERTA MENDOZA, IRENE;0.0;LAHUERTA MENDOZA, IRENE;0.0;LAHUERTA MENDOZA, IRENE;0.0;LAHUERTA MENDOZA, IRENE;0.0;LAHUERTA MENDOZA, IRENE;0.0;LAHUERTA MENDOZA, IRENE;0.0;LAHUERTA MENDOZA, IRENE;0.0;LAHUERTA MENDOZA, IRENE;0.0;LAHUERTA MENDOZA, IRENE;0.0;LAHUERTA MENDOZA, IRENE;0.0;LAHUERTA MENDOZA, IRENE;0.0
FLORES GARCIA, CARLA;0.0;FLORES GARCIA, CARLA;0.0;FLORES GARCIA, CARLA;0.0;FLORES GARCIA, CARLA;0.0;FLORES GARCIA, CARLA;0.0;ALLEYNE, JILLIAN CHANTEL;0.0;FLORES GARCIA, CARLA;0.0;ALLEYNE, JILLIAN CHANTEL;0.0;FLORES GARCIA, CARLA;0.0;FLORES GARCIA, CARLA;0.0;FLORES GARCIA, CARLA;0.0;FLORES GARCIA, CARLA;0.0;FLORES GARCIA, CARLA;0.0;FLORES GARCIA, CARLA;0.0;FLORES GARCIA, CARLA;0.0;FLORES GARCIA, CARLA;0.0;FLORES GARCIA, CARLA;0.0;FLORES GARCIA, CARLA;0.0;FLORES GARCIA, CARLA;0.0;FERRARI CALABRO, PAOLA ANDREA;0.0;FLORES GARCIA, CARLA;0.0;FLORES GARCIA, CARLA;0.0;FLORES GARCIA, CARLA;-0.0;FERRARI CALABRO, PAOLA ANDREA;0.0;FERRARI CALABRO, PAOLA ANDREA;0.0;FERRARI CALABRO, PAOLA ANDREA;0.0;FERRARI CALABRO, PAOLA ANDREA;0.0;FERRARI CALABRO, PAOLA ANDREA;0.0;FERRARI CALABRO, PAOLA ANDREA;0.0;FERRARI CALABRO, PAOLA ANDREA;0.0;FERRARI CALABRO, PAOLA ANDREA;0.0;FERRARI CALABRO, PAOLA ANDREA;0.0;FERRARI CALABRO, PAOLA ANDREA;0.0;FERRARI CALABRO, PAOLA ANDREA;0.0;FERRARI CALABRO, PAOLA ANDREA;0.0;FERRARI CALABRO, PAOLA ANDREA;0.0;FERRARI CALABRO, PAOLA ANDREA;0.0;FERRARI CALABRO, PAOLA ANDREA;0.0;FERRARI CALABRO, PAOLA ANDREA;0.0;FERRARI CALABRO, PAOLA ANDREA;0.0;FERRARI CALABRO, PAOLA ANDREA;0.0;FERRARI CALABRO, PAOLA ANDREA;0.0;FERRARI CALABRO, PAOLA ANDREA;0.0
BAS, MARINA;0.0;BAS, MARINA;0.0;BAS, MARINA;0.0;BAS, MARINA;0.0;BAS, MARINA;0.0;BAS, MARINA;0.0;BAS, MARINA;0.0;BAS, MARINA;0.0;BAS, MARINA;0.0;BAS, MARINA;0.0;BAS, MARINA;0.0;BAS, MARINA;0.0;BAS, MARINA;0.0;BAS, MARINA;0.0;BAS, MARINA;0.0;BAS, MARINA;0.0;BAS, MARINA;0.0;BAS, MARINA;0.0;BAS, MARINA;0.0;ABALDE DIAZ, TAMARA;0.0;BAS, MARINA;0.0;BAS, MARINA;0.0;BAS, MARINA;0.0;ABALDE DIAZ, TAMARA;0.0;ABALDE DIAZ, TAMARA;0.0;ABALDE DIAZ, TAMARA;0.0;ABALDE DIAZ, TAMARA;0.0;ABALDE DIAZ, TAMARA;0.0;ABALDE DIAZ, TAMARA;0.0;ABALDE DIAZ, TAMARA;0.0;ABALDE DIAZ, TAMARA;0.0;ABALDE DIAZ, TAMARA;0.0;ABALDE DIAZ, TAMARA;0.0;ABALDE DIAZ, TAMARA;0.0;ABALDE DIAZ, TAMARA;0.0;ABALDE DIAZ, TAMARA;0.0;ABALDE DIAZ, TAMARA;0.0;ABALDE DIAZ, TAMARA;0.0;ABALDE DIAZ, TAMARA;0.0;ABALDE DIAZ, TAMARA;0.0;ABALDE DIAZ, TAMARA;0.0;ABALDE DIAZ, TAMARA;0.0;ABALDE DIAZ, TAMARA;0.0
BAGARIA ROVIRA, NURIA;0.0;BAGARIA ROVIRA, NURIA;0.0;BAGARIA ROVIRA, NURIA;0.0;BAGARIA ROVIRA, NURIA;0.0;BAGARIA ROVIRA, NURIA;0.0;BAGARIA ROVIRA, NURIA;0.0;BAGARIA ROVIRA, NURIA;0.0;BAGARIA ROVIRA, NURIA;0.0;BAGARIA ROVIRA, NURIA;0.0;BAGARIA ROVIRA, NURIA;0.0;BAGARIA ROVIRA, NURIA;0.0;BAGARIA ROVIRA, NURIA;0.0;BAGARIA ROVIRA, NURIA;0.0;BAGARIA ROVIRA, NURIA;0.0;BAGARIA ROVIRA, NURIA;0.0;BAGARIA ROVIRA, NURIA;0.0;BAGARIA ROVIRA, NURIA;0.0;BAGARIA ROVIRA, NURIA;0.0;BAGARIA ROVIRA, NURIA;0.0;OCETE CASTILLO, GABRIELA;0.0;BAGARIA ROVIRA, NURIA;0.0;BAGARIA ROVIRA, NURIA;0.0;BAGARIA ROVIRA, NURIA;-0.0;OCETE CASTILLO, GABRIELA;0.0;OCETE CASTILLO, GABRIELA;0.0;OCETE CASTILLO, GABRIELA;0.0;OCETE CASTILLO, GABRIELA;0.0;OCETE CASTILLO, GABRIELA;0.0;OCETE CASTILLO, GABRIELA;0.0;OCETE CASTILLO, GABRIELA;0.0;OCETE CASTILLO, GABRIELA;0.0;OCETE CASTILLO, GABRIELA;0.0;OCETE CASTILLO, GABRIELA;0.0;OCETE CASTILLO, GABRIELA;0.0;OCETE CASTILLO, GABRIELA;0.0;OCETE CASTILLO, GABRIELA;0.0;OCETE CASTILLO, GABRIELA;0.0;OCETE CASTILLO, GABRIELA;0.0;OCETE CASTILLO, GABRIELA;0.0;OCETE CASTILLO, GABRIELA;0.0;OCETE CASTILLO, GABRIELA;0.0;OCETE CASTILLO, GABRIELA;0.0;OCETE CASTILLO, GABRIELA;0.0
MARTIN RODRIGUEZ, ESTER;0.0;MARTIN RODRIGUEZ, ESTER;0.0;MARTIN RODRIGUEZ, ESTER;0.0;MARTIN RODRIGUEZ, ESTER;0.0;MARTIN RODRIGUEZ, ESTER;0.0;CALDWELL, TALIA ADAIAH;0.0;MARTIN RODRIGUEZ, ESTER;0.0;CALDWELL, TALIA ADAIAH;0.0;MARTIN RODRIGUEZ, ESTER;0.0;MARTIN RODRIGUEZ, ESTER;0.0;MARTIN RODRIGUEZ, ESTER;0.0;MARTIN RODRIGUEZ, ESTER;0.0;MARTIN RODRIGUEZ, ESTER;0.0;MARTIN RODRIGUEZ, ESTER;0.0;MARTIN RODRIGUEZ, ESTER;0.0;MARTIN RODRIGUEZ, ESTER;0.0;MARTIN RODRIGUEZ, ESTER;0.0;TUDANCA ACEDO, MARTA;0.0;MARTIN RODRIGUEZ, ESTER;0.0;RODRIGUEZ DOMINGUEZ, NATALIA;0.0;MARTIN RODRIGUEZ, ESTER;0.0;MARTIN RODRIGUEZ, ESTER;0.0;MARTIN RODRIGUEZ, ESTER;-0.0;RODRIGUEZ DOMINGUEZ, NATALIA;0.0;RODRIGUEZ DOMINGUEZ, NATALIA;0.0;RODRIGUEZ DOMINGUEZ, NATALIA;0.0;RODRIGUEZ DOMINGUEZ, NATALIA;0.0;RODRIGUEZ DOMINGUEZ, NATALIA;0.0;RODRIGUEZ DOMINGUEZ, NATALIA;0.0;RODRIGUEZ DOMINGUEZ, NATALIA;0.0;RODRIGUEZ DOMINGUEZ, NATALIA;0.0;RODRIGUEZ DOMINGUEZ, NATALIA;0.0;RODRIGUEZ DOMINGUEZ, NATALIA;0.0;RODRIGUEZ DOMINGUEZ, NATALIA;0.0;RODRIGUEZ DOMINGUEZ, NATALIA;0.0;RODRIGUEZ DOMINGUEZ, NATALIA;0.0;RODRIGUEZ DOMINGUEZ, NATALIA;0.0;RODRIGUEZ DOMINGUEZ, NATALIA;0.0;RODRIGUEZ DOMINGUEZ, NATALIA;0.0;RODRIGUEZ DOMINGUEZ, NATALIA;0.0;RODRIGUEZ DOMINGUEZ, NATALIA;0.0;RODRIGUEZ DOMINGUEZ, NATALIA;0.0;RODRIGUEZ DOMINGUEZ, NATALIA;0.0
STEJSKALOVA, MICHAELA;0.0;STEJSKALOVA, MICHAELA;0.0;STEJSKALOVA, MICHAELA;0.0;STEJSKALOVA, MICHAELA;0.0;STEJSKALOVA, MICHAELA;0.0;GIDDEN, VANESSA NICOLE;0.0;STEJSKALOVA, MICHAELA;0.0;GIDDEN, VANESSA NICOLE;0.0;STEJSKALOVA, MICHAELA;0.0;STEJSKALOVA, MICHAELA;0.0;STEJSKALOVA, MICHAELA;0.0;STEJSKALOVA, MICHAELA;0.0;STEJSKALOVA, MICHAELA;0.0;STEJSKALOVA, MICHAELA;0.0;STEJSKALOVA, MICHAELA;0.0;STEJSKALOVA, MICHAELA;0.0;STEJSKALOVA, MICHAELA;0.0;STEJSKALOVA, MICHAELA;0.0;STEJSKALOVA, MICHAELA;0.0;PEREZ ARAUJO, MARIA;0.0;STEJSKALOVA, MICHAELA;0.0;STEJSKALOVA, MICHAELA;0.0;STEJSKALOVA, MICHAELA;0.0;PEREZ ARAUJO, MARIA;0.0;PEREZ ARAUJO, MARIA;0.0;PEREZ ARAUJO, MARIA;0.0;PEREZ ARAUJO, MARIA;0.0;PEREZ ARAUJO, MARIA;0.0;PEREZ ARAUJO, MARIA;0.0;PEREZ ARAUJO, MARIA;0.0;PEREZ ARAUJO, MARIA;0.0;PEREZ ARAUJO, MARIA;0.0;PEREZ ARAUJO, MARIA;0.0;PEREZ ARAUJO, MARIA;0.0;PEREZ ARAUJO, MARIA;0.0;PEREZ ARAUJO, MARIA;0.0;PEREZ ARAUJO, MARIA;0.0;PEREZ ARAUJO, MARIA;0.0;PEREZ ARAUJO, MARIA;0.0;PEREZ ARAUJO, MARIA;0.0;PEREZ ARAUJO, MARIA;0.0;PEREZ ARAUJO, MARIA;0.0;PEREZ ARAUJO, MARIA;0.0
DE LA FUENTE MARTIN, PAULA;0.0;DE LA FUENTE MARTIN, PAULA;0.0;DE LA FUENTE MARTIN, PAULA;0.0;DE LA FUENTE MARTIN, PAULA;0.0;DE LA FUENTE MARTIN, PAULA;0.0;STEJSKALOVA, MICHAELA;0.0;DE LA FUENTE MARTIN, PAULA;0.0;STEJSKALOVA, MICHAELA;0.0;DE LA FUENTE MARTIN, PAULA;0.0;DE LA FUENTE MARTIN, PAULA;0.0;DE LA FUENTE MARTIN, PAULA;0.0;DE LA FUENTE MARTIN, PAULA;0.0;DE LA FUENTE MARTIN, PAULA;0.0;DE LA FUENTE MARTIN, PAULA;0.0;DE LA FUENTE MARTIN, PAULA;0.0;DE LA FUENTE MARTIN, PAULA;0.0;DE LA FUENTE MARTIN, PAULA;0.0;DE LA FUENTE MARTIN, PAULA;0.0;DE LA FUENTE MARTIN, PAULA;0.0;PRINCE, ALEXIS SADE;0.0;DE LA FUENTE MARTIN, PAULA;0.0;DE LA FUENTE MARTIN, PAULA;0.0;DE LA FUENTE MARTIN, PAULA;-0.0;PRINCE, ALEXIS SADE;0.0;PRINCE, ALEXIS SADE;0.0;PRINCE, ALEXIS SADE;0.0;PRINCE, ALEXIS SADE;0.0;PRINCE, ALEXIS SADE;0.0;PRINCE, ALEXIS SADE;0.0;PRINCE, ALEXIS SADE;0.0;PRINCE, ALEXIS SADE;0.0;PRINCE, ALEXIS SADE;0.0;PRINCE, ALEXIS SADE;0.0;PRINCE, ALEXIS SADE;0.0;PRINCE, ALEXIS SADE;0.0;PRINCE, ALEXIS SADE;0.0;PRINCE, ALEXIS SADE;0.0;PRINCE, ALEXIS SADE;0.0;PRINCE, ALEXIS SADE;0.0;PRINCE, ALEXIS SADE;0.0;PRINCE, ALEXIS SADE;0.0;PRINCE, ALEXIS SADE;0.0;PRINCE, ALEXIS SADE;0.0
HERMOSA LUELMO, SARA;0.0;HERMOSA LUELMO, SARA;0.0;HERMOSA LUELMO, SARA;0.0;HERMOSA LUELMO, SARA;0.0;HERMOSA LUELMO, SARA;0.0;KNEZEVIC, ADRIJANA;0.0;KNEZEVIC, ADRIJANA;0.0;KNEZEVIC, ADRIJANA;0.0;HERMOSA LUELMO, SARA;0.0;HERMOSA LUELMO, SARA;0.0;HERMOSA LUELMO, SARA;0.0;HERMOSA LUELMO, SARA;0.0;HERMOSA LUELMO, SARA;0.0;HERMOSA LUELMO, SARA;0.0;HERMOSA LUELMO, SARA;0.0;HERMOSA LUELMO, SARA;0.0;HERMOSA LUELMO, SARA;0.0;HERMOSA LUELMO, SARA;0.0;HERMOSA LUELMO, SARA;0.0;VANDERWAL, RACHAEL  ANN;0.0;HERMOSA LUELMO, SARA;0.0;HERMOSA LUELMO, SARA;0.0;HERMOSA LUELMO, SARA;0.0;VANDERWAL, RACHAEL  ANN;0.0;VANDERWAL, RACHAEL  ANN;0.0;VANDERWAL, RACHAEL  ANN;0.0;VANDERWAL, RACHAEL  ANN;0.0;VANDERWAL, RACHAEL  ANN;0.0;VANDERWAL, RACHAEL  ANN;0.0;VANDERWAL, RACHAEL  ANN;0.0;VANDERWAL, RACHAEL  ANN;0.0;VANDERWAL, RACHAEL  ANN;0.0;VANDERWAL, RACHAEL  ANN;0.0;VANDERWAL, RACHAEL  ANN;0.0;VANDERWAL, RACHAEL  ANN;0.0;VANDERWAL, RACHAEL  ANN;0.0;VANDERWAL, RACHAEL  ANN;0.0;VANDERWAL, RACHAEL  ANN;0.0;VANDERWAL, RACHAEL  ANN;0.0;VANDERWAL, RACHAEL  ANN;0.0;VANDERWAL, RACHAEL  ANN;0.0;VANDERWAL, RACHAEL  ANN;0.0;VANDERWAL, RACHAEL  ANN;0.0
MICHAEL, NICOLE C;0.0;MICHAEL, NICOLE C;0.0;MICHAEL, NICOLE C;0.0;MICHAEL, NICOLE C;0.0;MICHAEL, NICOLE C;0.0;MARTIN RODRIGUEZ, ESTER;0.0;HERMOSA LUELMO, SARA;0.0;MARTIN RODRIGUEZ, ESTER;0.0;MICHAEL, NICOLE C;0.0;MICHAEL, NICOLE C;0.0;MICHAEL, NICOLE C;0.0;MICHAEL, NICOLE C;0.0;MICHAEL, NICOLE C;0.0;MICHAEL, NICOLE C;0.0;MICHAEL, NICOLE C;0.0;MICHAEL, NICOLE C;0.0;MICHAEL, NICOLE C;0.0;MARTIN RODRIGUEZ, ESTER;0.0;MICHAEL, NICOLE C;0.0;SANCHEZ MARRUFO, BEATRIZ;0.0;MICHAEL, NICOLE C;0.0;MICHAEL, NICOLE C;0.0;MICHAEL, NICOLE C;0.0;SANCHEZ MARRUFO, BEATRIZ;0.0;SANCHEZ MARRUFO, BEATRIZ;0.0;SANCHEZ MARRUFO, BEATRIZ;0.0;SANCHEZ MARRUFO, BEATRIZ;0.0;SANCHEZ MARRUFO, BEATRIZ;0.0;SANCHEZ MARRUFO, BEATRIZ;0.0;SANCHEZ MARRUFO, BEATRIZ;0.0;SANCHEZ MARRUFO, BEATRIZ;0.0;SANCHEZ MARRUFO, BEATRIZ;0.0;SANCHEZ MARRUFO, BEATRIZ;0.0;SANCHEZ MARRUFO, BEATRIZ;0.0;SANCHEZ MARRUFO, BEATRIZ;0.0;SANCHEZ MARRUFO, BEATRIZ;0.0;SANCHEZ MARRUFO, BEATRIZ;0.0;SANCHEZ MARRUFO, BEATRIZ;0.0;SANCHEZ MARRUFO, BEATRIZ;0.0;SANCHEZ MARRUFO, BEATRIZ;0.0;SANCHEZ MARRUFO, BEATRIZ;0.0;SANCHEZ MARRUFO, BEATRIZ;0.0;SANCHEZ MARRUFO, BEATRIZ;0.0
STAMOLAMPROU, ANNA NIKI;0.0;STAMOLAMPROU, ANNA NIKI;0.0;STAMOLAMPROU, ANNA NIKI;0.0;STAMOLAMPROU, ANNA NIKI;0.0;STAMOLAMPROU, ANNA NIKI;0.0;FLORES GARCIA, CARLA;0.0;STAMOLAMPROU, ANNA NIKI;0.0;FLORES GARCIA, CARLA;0.0;STAMOLAMPROU, ANNA NIKI;0.0;STAMOLAMPROU, ANNA NIKI;0.0;STAMOLAMPROU, ANNA NIKI;0.0;STAMOLAMPROU, ANNA NIKI;0.0;STAMOLAMPROU, ANNA NIKI;0.0;STAMOLAMPROU, ANNA NIKI;0.0;STAMOLAMPROU, ANNA NIKI;0.0;STAMOLAMPROU, ANNA NIKI;0.0;STAMOLAMPROU, ANNA NIKI;0.0;STAMOLAMPROU, ANNA NIKI;0.0;STAMOLAMPROU, ANNA NIKI;0.0;CABRERA ARGUELLO, PATRICIA;0.0;STAMOLAMPROU, ANNA NIKI;0.0;STAMOLAMPROU, ANNA NIKI;0.0;STAMOLAMPROU, ANNA NIKI;-0.0;CABRERA ARGUELLO, PATRICIA;0.0;CABRERA ARGUELLO, PATRICIA;0.0;CABRERA ARGUELLO, PATRICIA;0.0;CABRERA ARGUELLO, PATRICIA;0.0;CABRERA ARGUELLO, PATRICIA;0.0;CABRERA ARGUELLO, PATRICIA;0.0;CABRERA ARGUELLO, PATRICIA;0.0;CABRERA ARGUELLO, PATRICIA;0.0;CABRERA ARGUELLO, PATRICIA;0.0;CABRERA ARGUELLO, PATRICIA;0.0;CABRERA ARGUELLO, PATRICIA;0.0;CABRERA ARGUELLO, PATRICIA;0.0;CABRERA ARGUELLO, PATRICIA;0.0;CABRERA ARGUELLO, PATRICIA;0.0;CABRERA ARGUELLO, PATRICIA;0.0;CABRERA ARGUELLO, PATRICIA;0.0;CABRERA ARGUELLO, PATRICIA;0.0;CABRERA ARGUELLO, PATRICIA;0.0;CABRERA ARGUELLO, PATRICIA;0.0;CABRERA ARGUELLO, PATRICIA;0.0
DONGUE, LEIA TANIA DO BASTIAO;0.0;DONGUE, LEIA TANIA DO BASTIAO;0.0;DONGUE, LEIA TANIA DO BASTIAO;0.0;DONGUE, LEIA TANIA DO BASTIAO;0.0;DONGUE, LEIA TANIA DO BASTIAO;0.0;DE LA FUENTE MARTIN, PAULA;0.0;DONGUE, LEIA TANIA DO BASTIAO;0.0;DE LA FUENTE MARTIN, PAULA;0.0;DONGUE, LEIA TANIA DO BASTIAO;0.0;DONGUE, LEIA TANIA DO BASTIAO;0.0;DONGUE, LEIA TANIA DO BASTIAO;0.0;DONGUE, LEIA TANIA DO BASTIAO;0.0;DONGUE, LEIA TANIA DO BASTIAO;0.0;DONGUE, LEIA TANIA DO BASTIAO;0.0;DONGUE, LEIA TANIA DO BASTIAO;0.0;DONGUE, LEIA TANIA DO BASTIAO;0.0;DONGUE, LEIA TANIA DO BASTIAO;0.0;DONGUE, LEIA TANIA DO BASTIAO;0.0;DONGUE, LEIA TANIA DO BASTIAO;0.0;CALVO DIAZ, ANA BEGOA;0.0;DONGUE, LEIA TANIA DO BASTIAO;0.0;DONGUE, LEIA TANIA DO BASTIAO;0.0;DONGUE, LEIA TANIA DO BASTIAO;0.0;CALVO DIAZ, ANA BEGOA;0.0;CALVO DIAZ, ANA BEGOA;0.0;CALVO DIAZ, ANA BEGOA;0.0;CALVO DIAZ, ANA BEGOA;0.0;CALVO DIAZ, ANA BEGOA;0.0;CALVO DIAZ, ANA BEGOA;0.0;CALVO DIAZ, ANA BEGOA;0.0;CALVO DIAZ, ANA BEGOA;0.0;CALVO DIAZ, ANA BEGOA;0.0;CALVO DIAZ, ANA BEGOA;0.0;CALVO DIAZ, ANA BEGOA;0.0;CALVO DIAZ, ANA BEGOA;0.0;CALVO DIAZ, ANA BEGOA;0.0;CALVO DIAZ, ANA BEGOA;0.0;CALVO DIAZ, ANA BEGOA;0.0;CALVO DIAZ, ANA BEGOA;0.0;CALVO DIAZ, ANA BEGOA;0.0;CALVO DIAZ, ANA BEGOA;0.0;CALVO DIAZ, ANA BEGOA;0.0;CALVO DIAZ, ANA BEGOA;0.0
GRANT-ALLEN, SAICHA PATRICA;0.0;GRANT-ALLEN, SAICHA PATRICA;0.0;GRANT-ALLEN, SAICHA PATRICA;0.0;GRANT-ALLEN, SAICHA PATRICA;0.0;GRANT-ALLEN, SAICHA PATRICA;0.0;HERMOSA LUELMO, SARA;0.0;GRANT-ALLEN, SAICHA PATRICA;0.0;HERMOSA LUELMO, SARA;0.0;GRANT-ALLEN, SAICHA PATRICA;0.0;GRANT-ALLEN, SAICHA PATRICA;0.0;GRANT-ALLEN, SAICHA PATRICA;0.0;GRANT-ALLEN, SAICHA PATRICA;0.0;GRANT-ALLEN, SAICHA PATRICA;0.0;GRANT-ALLEN, SAICHA PATRICA;0.0;GRANT-ALLEN, SAICHA PATRICA;0.0;GRANT-ALLEN, SAICHA PATRICA;0.0;GRANT-ALLEN, SAICHA PATRICA;0.0;ROMERO GARRIDO, MARA;0.0;GRANT-ALLEN, SAICHA PATRICA;0.0;DELGADO PONTES, MARINA;0.0;GRANT-ALLEN, SAICHA PATRICA;0.0;GRANT-ALLEN, SAICHA PATRICA;0.0;GRANT-ALLEN, SAICHA PATRICA;0.0;DELGADO PONTES, MARINA;0.0;DELGADO PONTES, MARINA;0.0;DELGADO PONTES, MARINA;0.0;DELGADO PONTES, MARINA;0.0;DELGADO PONTES, MARINA;0.0;DELGADO PONTES, MARINA;0.0;DELGADO PONTES, MARINA;0.0;DELGADO PONTES, MARINA;0.0;DELGADO PONTES, MARINA;0.0;DELGADO PONTES, MARINA;0.0;DELGADO PONTES, MARINA;0.0;DELGADO PONTES, MARINA;0.0;DELGADO PONTES, MARINA;0.0;DELGADO PONTES, MARINA;0.0;DELGADO PONTES, MARINA;0.0;DELGADO PONTES, MARINA;0.0;DELGADO PONTES, MARINA;0.0;DELGADO PONTES, MARINA;0.0;DELGADO PONTES, MARINA;0.0;DELGADO PONTES, MARINA;0.0
LUCAS, ITALEE MALINA;0.0;LUCAS, ITALEE MALINA;0.0;LUCAS, ITALEE MALINA;0.0;LUCAS, ITALEE MALINA;0.0;LUCAS, ITALEE MALINA;0.0;LUCAS, ITALEE MALINA;0.0;LUCAS, ITALEE MALINA;0.0;LUCAS, ITALEE MALINA;0.0;LUCAS, ITALEE MALINA;0.0;LUCAS, ITALEE MALINA;0.0;LUCAS, ITALEE MALINA;0.0;LUCAS, ITALEE MALINA;0.0;LUCAS, ITALEE MALINA;0.0;LUCAS, ITALEE MALINA;0.0;LUCAS, ITALEE MALINA;0.0;LUCAS, ITALEE MALINA;0.0;LUCAS, ITALEE MALINA;0.0;PEDRALS BARRIOS, CRISTINA;0.0;LUCAS, ITALEE MALINA;0.0;SCOTT, JAMIE GRACE;0.0;LUCAS, ITALEE MALINA;0.0;LUCAS, ITALEE MALINA;0.0;LUCAS, ITALEE MALINA;0.0;SCOTT, JAMIE GRACE;0.0;SCOTT, JAMIE GRACE;0.0;SCOTT, JAMIE GRACE;0.0;SCOTT, JAMIE GRACE;0.0;SCOTT, JAMIE GRACE;0.0;SCOTT, JAMIE GRACE;0.0;SCOTT, JAMIE GRACE;0.0;SCOTT, JAMIE GRACE;0.0;SCOTT, JAMIE GRACE;0.0;SCOTT, JAMIE GRACE;0.0;SCOTT, JAMIE GRACE;0.0;SCOTT, JAMIE GRACE;0.0;SCOTT, JAMIE GRACE;0.0;SCOTT, JAMIE GRACE;0.0;SCOTT, JAMIE GRACE;0.0;SCOTT, JAMIE GRACE;0.0;SCOTT, JAMIE GRACE;0.0;SCOTT, JAMIE GRACE;0.0;SCOTT, JAMIE GRACE;0.0;SCOTT, JAMIE GRACE;0.0
