Minutos (jugador);Minutos (valor);Puntos (jugador);Puntos (valor);T2 Anotados (jugador);T2 Anotados (valor);T2 Lanzados (jugador);T2 Lanzados (valor);% T2 (jugador);% T2 (valor);T3 Anotados (jugador);T3 Anotados (valor);T3 Lanzados (jugador);T3 Lanzados (valor);% T3 (jugador);% T3 (valor);T1 Anotados (jugador);T1 Anotados (valor);T1 Lanzados (jugador);T1 Lanzados (valor);% T1 (jugador);% T1 (valor);Reb. Ofensivos (jugador);Reb. Ofensivos (valor);Reb. Defensivos (jugador);Reb. Defensivos (valor);Rebotes (jugador);Rebotes (valor);Asistencias (jugador);Asistencias (valor);Robos (jugador);Robos (valor);Perdidas (jugador);Perdidas (valor);Tapones (jugador);Tapones (valor);Tapones Recibidos (jugador);Tapones Recibidos (valor);Mates (jugador);Mates (valor);Faltas Cometidas (jugador);Faltas Cometidas (valor);Faltas Recibidas (jugador);Faltas Recibidas (valor);Valoracion (jugador);Valoracion (valor);% Asist (jugador);% Asist (valor);% Tiro Efectivo (jugador);% Tiro Efectivo (valor);% Tiro Verdadero (jugador);% True Shooting (valor);GScore (jugador);GScore (valor);TLR% (jugador);TLR% (valor);Posesiones Anotadas (jugador);Posesiones Anotadas (valor);Posesiones No Anotadas (jugador);Posesiones No Anotadas (valor);Floor Percentage (jugador);Floor Percentage (valor);Puntos por Tiro (jugador);Puntos por Tiro (valor);% Rebotes (jugador);% Rebotes (valor);% Rebotes Def (jugador);% Rebotes Def (valor);% Rebotes Of (jugador);% Rebotes Of (valor);% Robos (jugador);% Robos (valor);Toques (jugador);Toques (valor);Uso (jugador);Uso (valor);Versatilidad (jugador);Versatilidad (valor);Win Scores (jugador);Win Scores (valor);Eficiencia Ofensiva (jugador);Eficiencia Ofensiva (valor);Eficiencia Defensiva (jugador);Eficiencia Defensiva (valor);Diferencia Eficiencia (jugador);Diferencia Eficiencia (valor)
RIBAS BOSCH, BERTA;0.0;RIBAS BOSCH, BERTA;0.0;RIBAS BOSCH, BERTA;0.0;RIBAS BOSCH, BERTA;0.0;RIBAS BOSCH, BERTA;0.0;RIBAS BOSCH, BERTA;0.0;RIBAS BOSCH, BERTA;0.0;RIBAS BOSCH, BERTA;0.0;RIBAS BOSCH, BERTA;0.0;RIBAS BOSCH, BERTA;0.0;RIBAS BOSCH, BERTA;0.0;RIBAS BOSCH, BERTA;0.0;RIBAS BOSCH, BERTA;0.0;RIBAS BOSCH, BERTA;0.0;RIBAS BOSCH, BERTA;0.0;RIBAS BOSCH, BERTA;0.0;RIBAS BOSCH, BERTA;0.0;RIBAS BOSCH, BERTA;0.0;POINTER, KHAYLA NICOLE;0.0;COULIBALY, MARIAM ALOU;0.0;RIBAS BOSCH, BERTA;0.0;RIBAS BOSCH, BERTA;0.0;RIBAS BOSCH, BERTA;0.0;ESNAL AGUIRRE, ANE;0.0;ESNAL AGUIRRE, ANE;0.0;ESNAL AGUIRRE, ANE;0.0;ESNAL AGUIRRE, ANE;0.0;ESNAL AGUIRRE, ANE;0.0;ESNAL AGUIRRE, ANE;0.0;ESNAL AGUIRRE, ANE;0.0;ESNAL AGUIRRE, ANE;0.0;ESNAL AGUIRRE, ANE;0.0;ESNAL AGUIRRE, ANE;0.0;ESNAL AGUIRRE, ANE;0.0;ESNAL AGUIRRE, ANE;0.0;ESNAL AGUIRRE, ANE;0.0;ESNAL AGUIRRE, ANE;0.0;ESNAL AGUIRRE, ANE;0.0;ESNAL AGUIRRE, ANE;0.0;ESNAL AGUIRRE, ANE;0.0;ESNAL AGUIRRE, ANE;0.0;ESNAL AGUIRRE, ANE;0.0;ESNAL AGUIRRE, ANE;0.0
ANGEL VILLEN, DAVINIA;0.0;ANGEL VILLEN, DAVINIA;0.0;ANGEL VILLEN, DAVINIA;0.0;ANGEL VILLEN, DAVINIA;0.0;ANGEL VILLEN, DAVINIA;0.0;ANGEL VILLEN, DAVINIA;0.0;ANGEL VILLEN, DAVINIA;0.0;ANGEL VILLEN, DAVINIA;0.0;ANGEL VILLEN, DAVINIA;0.0;ANGEL VILLEN, DAVINIA;0.0;ANGEL VILLEN, DAVINIA;0.0;ANGEL VILLEN, DAVINIA;0.0;ANGEL VILLEN, DAVINIA;0.0;ANGEL VILLEN, DAVINIA;0.0;ANGEL VILLEN, DAVINIA;0.0;ANGEL VILLEN, DAVINIA;0.0;ANGEL VILLEN, DAVINIA;0.0;GARCIA URLEZAGA, IZASKUN;0.0;ANGEL VILLEN, DAVINIA;0.0;RODRIGUEZ DOMINGUEZ, NATALIA;0.0;ANGEL VILLEN, DAVINIA;0.0;ANGEL VILLEN, DAVINIA;0.0;ANGEL VILLEN, DAVINIA;0.0;CARDAO HILLARY, NICOLE MARIE;0.0;CARDAO HILLARY, NICOLE MARIE;0.0;CARDAO HILLARY, NICOLE MARIE;0.0;CARDAO HILLARY, NICOLE MARIE;0.0;CARDAO HILLARY, NICOLE MARIE;0.0;CARDAO HILLARY, NICOLE MARIE;0.0;CARDAO HILLARY, NICOLE MARIE;0.0;CARDAO HILLARY, NICOLE MARIE;0.0;CARDAO HILLARY, NICOLE MARIE;0.0;CARDAO HILLARY, NICOLE MARIE;0.0;CARDAO HILLARY, NICOLE MARIE;0.0;CARDAO HILLARY, NICOLE MARIE;0.0;CARDAO HILLARY, NICOLE MARIE;0.0;CARDAO HILLARY, NICOLE MARIE;0.0;CARDAO HILLARY, NICOLE MARIE;0.0;CARDAO HILLARY, NICOLE MARIE;0.0;CARDAO HILLARY, NICOLE MARIE;0.0;CARDAO HILLARY, NICOLE MARIE;0.0;CARDAO HILLARY, NICOLE MARIE;0.0;CARDAO HILLARY, NICOLE MARIE;0.0
CASTELLANO ESCOLAR, MAIDER;0.0;CASTELLANO ESCOLAR, MAIDER;0.0;CASTELLANO ESCOLAR, MAIDER;0.0;CASTELLANO ESCOLAR, MAIDER;0.0;CASTELLANO ESCOLAR, MAIDER;0.0;CASTELLANO ESCOLAR, MAIDER;0.0;CASTELLANO ESCOLAR, MAIDER;0.0;CASTELLANO ESCOLAR, MAIDER;0.0;CASTELLANO ESCOLAR, MAIDER;0.0;CASTELLANO ESCOLAR, MAIDER;0.0;CASTELLANO ESCOLAR, MAIDER;0.0;CASTELLANO ESCOLAR, MAIDER;0.0;CASTELLANO ESCOLAR, MAIDER;0.0;CASTELLANO ESCOLAR, MAIDER;0.0;CASTELLANO ESCOLAR, MAIDER;0.0;CASTELLANO ESCOLAR, MAIDER;0.0;CASTELLANO ESCOLAR, MAIDER;0.0;RAKSANYI, KRISZTINA;0.0;CASTELLANO ESCOLAR, MAIDER;0.0;DIAZ CASTELLANO, YURENA;0.0;CASTELLANO ESCOLAR, MAIDER;0.0;CASTELLANO ESCOLAR, MAIDER;0.0;CASTELLANO ESCOLAR, MAIDER;-0.0;AUSTIN, VANESSA;0.0;AUSTIN, VANESSA;0.0;AUSTIN, VANESSA;0.0;AUSTIN, VANESSA;0.0;AUSTIN, VANESSA;0.0;AUSTIN, VANESSA;0.0;AUSTIN, VANESSA;0.0;AUSTIN, VANESSA;0.0;AUSTIN, VANESSA;0.0;AUSTIN, VANESSA;0.0;AUSTIN, VANESSA;0.0;AUSTIN, VANESSA;0.0;AUSTIN, VANESSA;0.0;AUSTIN, VANESSA;0.0;AUSTIN, VANESSA;0.0;AUSTIN, VANESSA;0.0;AUSTIN, VANESSA;0.0;AUSTIN, VANESSA;0.0;AUSTIN, VANESSA;0.0;AUSTIN, VANESSA;0.0
MADDEN, STEPHANIE ZENORA;0.0;MADDEN, STEPHANIE ZENORA;0.0;MADDEN, STEPHANIE ZENORA;0.0;MADDEN, STEPHANIE ZENORA;0.0;MADDEN, STEPHANIE ZENORA;0.0;MOKANGO, CHANEL MODIRI;0.0;MOKANGO, CHANEL MODIRI;0.0;MOKANGO, CHANEL MODIRI;0.0;MADDEN, STEPHANIE ZENORA;0.0;MADDEN, STEPHANIE ZENORA;0.0;MADDEN, STEPHANIE ZENORA;0.0;MADDEN, STEPHANIE ZENORA;0.0;MADDEN, STEPHANIE ZENORA;0.0;MADDEN, STEPHANIE ZENORA;0.0;MADDEN, STEPHANIE ZENORA;0.0;MADDEN, STEPHANIE ZENORA;0.0;MADDEN, STEPHANIE ZENORA;0.0;PADILLA CHINEA, NAYLI;0.0;RIBAS BOSCH, BERTA;0.0;AUSTIN, VANESSA;0.0;MADDEN, STEPHANIE ZENORA;0.0;MADDEN, STEPHANIE ZENORA;0.0;MOKANGO, CHANEL MODIRI;0.0;PIRTTINEN, VEERA ANNIKA;0.0;PIRTTINEN, VEERA ANNIKA;0.0;PIRTTINEN, VEERA ANNIKA;0.0;PIRTTINEN, VEERA ANNIKA;0.0;PIRTTINEN, VEERA ANNIKA;0.0;PIRTTINEN, VEERA ANNIKA;0.0;PIRTTINEN, VEERA ANNIKA;0.0;PIRTTINEN, VEERA ANNIKA;0.0;PIRTTINEN, VEERA ANNIKA;0.0;PIRTTINEN, VEERA ANNIKA;0.0;PIRTTINEN, VEERA ANNIKA;0.0;PIRTTINEN, VEERA ANNIKA;0.0;PIRTTINEN, VEERA ANNIKA;0.0;PIRTTINEN, VEERA ANNIKA;0.0;PIRTTINEN, VEERA ANNIKA;0.0;PIRTTINEN, VEERA ANNIKA;0.0;PIRTTINEN, VEERA ANNIKA;0.0;PIRTTINEN, VEERA ANNIKA;0.0;PIRTTINEN, VEERA ANNIKA;0.0;PIRTTINEN, VEERA ANNIKA;0.0
HOUSER, MICHAELA DURAN;0.0;HOUSER, MICHAELA DURAN;0.0;HOUSER, MICHAELA DURAN;0.0;HOUSER, MICHAELA DURAN;0.0;HOUSER, MICHAELA DURAN;0.0;PARDO HERVIAS, LAURA;0.0;PARDO HERVIAS, LAURA;0.0;PARDO HERVIAS, LAURA;0.0;HOUSER, MICHAELA DURAN;0.0;HOUSER, MICHAELA DURAN;0.0;HOUSER, MICHAELA DURAN;0.0;HOUSER, MICHAELA DURAN;0.0;HOUSER, MICHAELA DURAN;0.0;HOUSER, MICHAELA DURAN;0.0;HOUSER, MICHAELA DURAN;0.0;HOUSER, MICHAELA DURAN;0.0;HOUSER, MICHAELA DURAN;0.0;DOUMBIA, MAMA SIDIKI;0.0;MOKANGO, CHANEL MODIRI;0.0;PIRTTINEN, VEERA ANNIKA;0.0;HOUSER, MICHAELA DURAN;0.0;HOUSER, MICHAELA DURAN;0.0;HOUSER, MICHAELA DURAN;0.0;AIJANEN, MARIA ANNIINA;0.0;AIJANEN, MARIA ANNIINA;0.0;AIJANEN, MARIA ANNIINA;0.0;AIJANEN, MARIA ANNIINA;0.0;AIJANEN, MARIA ANNIINA;0.0;AIJANEN, MARIA ANNIINA;0.0;AIJANEN, MARIA ANNIINA;0.0;AIJANEN, MARIA ANNIINA;0.0;AIJANEN, MARIA ANNIINA;0.0;AIJANEN, MARIA ANNIINA;0.0;AIJANEN, MARIA ANNIINA;0.0;AIJANEN, MARIA ANNIINA;0.0;AIJANEN, MARIA ANNIINA;0.0;AIJANEN, MARIA ANNIINA;0.0;AIJANEN, MARIA ANNIINA;0.0;AIJANEN, MARIA ANNIINA;0.0;AIJANEN, MARIA ANNIINA;0.0;AIJANEN, MARIA ANNIINA;0.0;AIJANEN, MARIA ANNIINA;0.0;AIJANEN, MARIA ANNIINA;0.0
RAMOS VILLAVERDE, VALERIA;0.0;RAMOS VILLAVERDE, VALERIA;0.0;RAMOS VILLAVERDE, VALERIA;0.0;RAMOS VILLAVERDE, VALERIA;0.0;RAMOS VILLAVERDE, VALERIA;0.0;ORTIZ DE ZARATE BRAVO, MARINA;0.0;MILLER, CHERIN BRITANY;0.0;ORTIZ DE ZARATE BRAVO, MARINA;0.0;RAMOS VILLAVERDE, VALERIA;0.0;RAMOS VILLAVERDE, VALERIA;0.0;RAMOS VILLAVERDE, VALERIA;0.0;RAMOS VILLAVERDE, VALERIA;0.0;RAMOS VILLAVERDE, VALERIA;0.0;RAMOS VILLAVERDE, VALERIA;0.0;RAMOS VILLAVERDE, VALERIA;0.0;RAMOS VILLAVERDE, VALERIA;0.0;RAMOS VILLAVERDE, VALERIA;0.0;PALENIKOVA, TEREZIA;0.0;NAVARRO GARCIA, LUCIA;0.0;CARDAO HILLARY, NICOLE MARIE;0.0;RAMOS VILLAVERDE, VALERIA;0.0;RAMOS VILLAVERDE, VALERIA;0.0;RAMOS VILLAVERDE, VALERIA;-0.0;WESTERIK, LAURA;0.0;WESTERIK, LAURA;0.0;WESTERIK, LAURA;0.0;WESTERIK, LAURA;0.0;WESTERIK, LAURA;0.0;WESTERIK, LAURA;0.0;WESTERIK, LAURA;0.0;WESTERIK, LAURA;0.0;WESTERIK, LAURA;0.0;WESTERIK, LAURA;0.0;WESTERIK, LAURA;0.0;WESTERIK, LAURA;0.0;WESTERIK, LAURA;0.0;WESTERIK, LAURA;0.0;WESTERIK, LAURA;0.0;WESTERIK, LAURA;0.0;WESTERIK, LAURA;0.0;WESTERIK, LAURA;0.0;WESTERIK, LAURA;0.0;WESTERIK, LAURA;0.0
GARCIA PERDOMO, CAROLINA;0.0;GARCIA PERDOMO, CAROLINA;0.0;GARCIA PERDOMO, CAROLINA;0.0;GARCIA PERDOMO, CAROLINA;0.0;GARCIA PERDOMO, CAROLINA;0.0;MARTIN MESA, ALBA;0.0;GARCIA PERDOMO, CAROLINA;0.0;MARTIN MESA, ALBA;0.0;GARCIA PERDOMO, CAROLINA;0.0;GARCIA PERDOMO, CAROLINA;0.0;GARCIA PERDOMO, CAROLINA;0.0;GARCIA PERDOMO, CAROLINA;0.0;GARCIA PERDOMO, CAROLINA;0.0;GARCIA PERDOMO, CAROLINA;0.0;GARCIA PERDOMO, CAROLINA;0.0;GARCIA PERDOMO, CAROLINA;0.0;GARCIA PERDOMO, CAROLINA;0.0;DAVIS, GMRICE LOUISE;0.0;CHRISTINAKI, ELEANNA;0.0;ESNAL AGUIRRE, ANE;0.0;GARCIA PERDOMO, CAROLINA;0.0;GARCIA PERDOMO, CAROLINA;0.0;GARCIA PERDOMO, CAROLINA;0.0;WHALEN, ERIN PATRICIA;0.0;WHALEN, ERIN PATRICIA;0.0;WHALEN, ERIN PATRICIA;0.0;WHALEN, ERIN PATRICIA;0.0;WHALEN, ERIN PATRICIA;0.0;WHALEN, ERIN PATRICIA;0.0;WHALEN, ERIN PATRICIA;0.0;WHALEN, ERIN PATRICIA;0.0;WHALEN, ERIN PATRICIA;0.0;WHALEN, ERIN PATRICIA;0.0;WHALEN, ERIN PATRICIA;0.0;WHALEN, ERIN PATRICIA;0.0;WHALEN, ERIN PATRICIA;0.0;WHALEN, ERIN PATRICIA;0.0;WHALEN, ERIN PATRICIA;0.0;WHALEN, ERIN PATRICIA;0.0;WHALEN, ERIN PATRICIA;0.0;WHALEN, ERIN PATRICIA;0.0;WHALEN, ERIN PATRICIA;0.0;WHALEN, ERIN PATRICIA;0.0
DIAZ TORRES, MARIA ARRIETA;0.0;DIAZ TORRES, MARIA ARRIETA;0.0;DIAZ TORRES, MARIA ARRIETA;0.0;DIAZ TORRES, MARIA ARRIETA;0.0;DIAZ TORRES, MARIA ARRIETA;0.0;FAM THIAM, AWA;0.0;DIAZ TORRES, MARIA ARRIETA;0.0;FAM THIAM, AWA;0.0;DIAZ TORRES, MARIA ARRIETA;0.0;DIAZ TORRES, MARIA ARRIETA;0.0;DIAZ TORRES, MARIA ARRIETA;0.0;DIAZ TORRES, MARIA ARRIETA;0.0;DIAZ TORRES, MARIA ARRIETA;0.0;DIAZ TORRES, MARIA ARRIETA;0.0;DIAZ TORRES, MARIA ARRIETA;0.0;DIAZ TORRES, MARIA ARRIETA;0.0;DIAZ TORRES, MARIA ARRIETA;0.0;MORRA, CHRISTINA ANNE;0.0;DIAZ TORRES, MARIA ARRIETA;0.0;BROTONS PASCUAL, MONTSERRAT;0.0;DIAZ TORRES, MARIA ARRIETA;0.0;DIAZ TORRES, MARIA ARRIETA;0.0;DIAZ TORRES, MARIA ARRIETA;-0.0;PALMA JORGE, ANA MARIA;0.0;PALMA JORGE, ANA MARIA;0.0;PALMA JORGE, ANA MARIA;0.0;PALMA JORGE, ANA MARIA;0.0;PALMA JORGE, ANA MARIA;0.0;PALMA JORGE, ANA MARIA;0.0;PALMA JORGE, ANA MARIA;0.0;PALMA JORGE, ANA MARIA;0.0;PALMA JORGE, ANA MARIA;0.0;PALMA JORGE, ANA MARIA;0.0;PALMA JORGE, ANA MARIA;0.0;PALMA JORGE, ANA MARIA;0.0;PALMA JORGE, ANA MARIA;0.0;PALMA JORGE, ANA MARIA;0.0;PALMA JORGE, ANA MARIA;0.0;PALMA JORGE, ANA MARIA;0.0;PALMA JORGE, ANA MARIA;0.0;PALMA JORGE, ANA MARIA;0.0;PALMA JORGE, ANA MARIA;0.0;PALMA JORGE, ANA MARIA;0.0
BELLIDO SABINA, LUCA;0.0;BELLIDO SABINA, LUCA;0.0;BELLIDO SABINA, LUCA;0.0;BELLIDO SABINA, LUCA;0.0;BELLIDO SABINA, LUCA;0.0;OJEDA BERNAL, CARLA;0.0;BURA, PATRICIA;0.0;OJEDA BERNAL, CARLA;0.0;BELLIDO SABINA, LUCA;0.0;BELLIDO SABINA, LUCA;0.0;BELLIDO SABINA, LUCA;0.0;BELLIDO SABINA, LUCA;0.0;BELLIDO SABINA, LUCA;0.0;BELLIDO SABINA, LUCA;0.0;BELLIDO SABINA, LUCA;0.0;BELLIDO SABINA, LUCA;0.0;BELLIDO SABINA, LUCA;0.0;BLASIGH, VITTORIA;0.0;CARLETON, BRIDGET ELIZABETH;0.0;RAVENTOS ROIG, LAIA;0.0;BELLIDO SABINA, LUCA;0.0;BELLIDO SABINA, LUCA;0.0;BELLIDO SABINA, LUCA;0.0;LOPEZ VIVES, HELENA;0.0;LOPEZ VIVES, HELENA;0.0;LOPEZ VIVES, HELENA;0.0;LOPEZ VIVES, HELENA;0.0;LOPEZ VIVES, HELENA;0.0;LOPEZ VIVES, HELENA;0.0;LOPEZ VIVES, HELENA;0.0;LOPEZ VIVES, HELENA;0.0;LOPEZ VIVES, HELENA;0.0;LOPEZ VIVES, HELENA;0.0;LOPEZ VIVES, HELENA;0.0;LOPEZ VIVES, HELENA;0.0;LOPEZ VIVES, HELENA;0.0;LOPEZ VIVES, HELENA;0.0;LOPEZ VIVES, HELENA;0.0;LOPEZ VIVES, HELENA;0.0;LOPEZ VIVES, HELENA;0.0;LOPEZ VIVES, HELENA;0.0;LOPEZ VIVES, HELENA;0.0;LOPEZ VIVES, HELENA;0.0
VILA CONCEPCION, CARMEN;0.0;VILA CONCEPCION, CARMEN;0.0;VILA CONCEPCION, CARMEN;0.0;VILA CONCEPCION, CARMEN;0.0;VILA CONCEPCION, CARMEN;0.0;REDMON, JULIUNN;0.0;VILA CONCEPCION, CARMEN;0.0;REDMON, JULIUNN;0.0;VILA CONCEPCION, CARMEN;0.0;VILA CONCEPCION, CARMEN;0.0;VILA CONCEPCION, CARMEN;0.0;VILA CONCEPCION, CARMEN;0.0;VILA CONCEPCION, CARMEN;0.0;VILA CONCEPCION, CARMEN;0.0;VILA CONCEPCION, CARMEN;0.0;VILA CONCEPCION, CARMEN;0.0;VILA CONCEPCION, CARMEN;0.0;HRYMALIUK, VIRA;0.0;VILA CONCEPCION, CARMEN;0.0;KOENEN, TAYLOR SUE;0.0;VILA CONCEPCION, CARMEN;0.0;VILA CONCEPCION, CARMEN;0.0;VILA CONCEPCION, CARMEN;0.0;SILVA SERRANO, ROSELIS CAROLINA;0.0;SILVA SERRANO, ROSELIS CAROLINA;0.0;SILVA SERRANO, ROSELIS CAROLINA;0.0;SILVA SERRANO, ROSELIS CAROLINA;0.0;SILVA SERRANO, ROSELIS CAROLINA;0.0;SILVA SERRANO, ROSELIS CAROLINA;0.0;SILVA SERRANO, ROSELIS CAROLINA;0.0;SILVA SERRANO, ROSELIS CAROLINA;0.0;SILVA SERRANO, ROSELIS CAROLINA;0.0;SILVA SERRANO, ROSELIS CAROLINA;0.0;SILVA SERRANO, ROSELIS CAROLINA;0.0;SILVA SERRANO, ROSELIS CAROLINA;0.0;SILVA SERRANO, ROSELIS CAROLINA;0.0;SILVA SERRANO, ROSELIS CAROLINA;0.0;SILVA SERRANO, ROSELIS CAROLINA;0.0;SILVA SERRANO, ROSELIS CAROLINA;0.0;SILVA SERRANO, ROSELIS CAROLINA;0.0;SILVA SERRANO, ROSELIS CAROLINA;0.0;SILVA SERRANO, ROSELIS CAROLINA;0.0;SILVA SERRANO, ROSELIS CAROLINA;0.0
LOROO LEJARZA, PAULE;0.0;LOROO LEJARZA, PAULE;0.0;LOROO LEJARZA, PAULE;0.0;LOROO LEJARZA, PAULE;0.0;LOROO LEJARZA, PAULE;0.0;DOUMBIA, MAMA SIDIKI;0.0;LOROO LEJARZA, PAULE;0.0;DOUMBIA, MAMA SIDIKI;0.0;LOROO LEJARZA, PAULE;0.0;LOROO LEJARZA, PAULE;0.0;LOROO LEJARZA, PAULE;0.0;LOROO LEJARZA, PAULE;0.0;LOROO LEJARZA, PAULE;0.0;LOROO LEJARZA, PAULE;0.0;LOROO LEJARZA, PAULE;0.0;LOROO LEJARZA, PAULE;0.0;LOROO LEJARZA, PAULE;0.0;RODRIGUEZ MANSO, LEONOR DEL PILAR;0.0;LOROO LEJARZA, PAULE;0.0;LASS, KADRI ANN;0.0;LOROO LEJARZA, PAULE;0.0;LOROO LEJARZA, PAULE;0.0;LOROO LEJARZA, PAULE;-0.0;GERVASINI LACORZANA, AINHOA;0.0;GERVASINI LACORZANA, AINHOA;0.0;GERVASINI LACORZANA, AINHOA;0.0;GERVASINI LACORZANA, AINHOA;0.0;GERVASINI LACORZANA, AINHOA;0.0;GERVASINI LACORZANA, AINHOA;0.0;GERVASINI LACORZANA, AINHOA;0.0;GERVASINI LACORZANA, AINHOA;0.0;GERVASINI LACORZANA, AINHOA;0.0;GERVASINI LACORZANA, AINHOA;0.0;GERVASINI LACORZANA, AINHOA;0.0;GERVASINI LACORZANA, AINHOA;0.0;GERVASINI LACORZANA, AINHOA;0.0;GERVASINI LACORZANA, AINHOA;0.0;GERVASINI LACORZANA, AINHOA;0.0;GERVASINI LACORZANA, AINHOA;0.0;GERVASINI LACORZANA, AINHOA;0.0;GERVASINI LACORZANA, AINHOA;0.0;GERVASINI LACORZANA, AINHOA;0.0;GERVASINI LACORZANA, AINHOA;0.0
ARENAS DE LA HOZ, OLAIA;0.0;ARENAS DE LA HOZ, OLAIA;0.0;ARENAS DE LA HOZ, OLAIA;0.0;ARENAS DE LA HOZ, OLAIA;0.0;ARENAS DE LA HOZ, OLAIA;0.0;OCETE CASTILLO, GABRIELA;0.0;PORTALEZ MUR, ARANTXA;0.0;OCETE CASTILLO, GABRIELA;0.0;ARENAS DE LA HOZ, OLAIA;0.0;ARENAS DE LA HOZ, OLAIA;0.0;ARENAS DE LA HOZ, OLAIA;0.0;ARENAS DE LA HOZ, OLAIA;0.0;ARENAS DE LA HOZ, OLAIA;0.0;ARENAS DE LA HOZ, OLAIA;0.0;ARENAS DE LA HOZ, OLAIA;0.0;ARENAS DE LA HOZ, OLAIA;0.0;ARENAS DE LA HOZ, OLAIA;0.0;OCETE CASTILLO, GABRIELA;0.0;PORTALEZ MUR, ARANTXA;0.0;BROWN, JOY ALEXIS;0.0;ARENAS DE LA HOZ, OLAIA;0.0;ARENAS DE LA HOZ, OLAIA;0.0;ARENAS DE LA HOZ, OLAIA;0.0;GULICH, MARIE ISABELLE;0.0;GULICH, MARIE ISABELLE;0.0;GULICH, MARIE ISABELLE;0.0;GULICH, MARIE ISABELLE;0.0;GULICH, MARIE ISABELLE;0.0;GULICH, MARIE ISABELLE;0.0;GULICH, MARIE ISABELLE;0.0;GULICH, MARIE ISABELLE;0.0;GULICH, MARIE ISABELLE;0.0;GULICH, MARIE ISABELLE;0.0;GULICH, MARIE ISABELLE;0.0;GULICH, MARIE ISABELLE;0.0;GULICH, MARIE ISABELLE;0.0;GULICH, MARIE ISABELLE;0.0;GULICH, MARIE ISABELLE;0.0;GULICH, MARIE ISABELLE;0.0;GULICH, MARIE ISABELLE;0.0;GULICH, MARIE ISABELLE;0.0;GULICH, MARIE ISABELLE;0.0;GULICH, MARIE ISABELLE;0.0
PORTALEZ MUR, ARANTXA;0.0;PORTALEZ MUR, ARANTXA;0.0;PORTALEZ MUR, ARANTXA;0.0;PORTALEZ MUR, ARANTXA;0.0;PORTALEZ MUR, ARANTXA;0.0;PULLIAM, LINDSEY DENISE;0.0;ALBERDI LARRUCEA, MARTA;0.0;PULLIAM, LINDSEY DENISE;0.0;PORTALEZ MUR, ARANTXA;0.0;PORTALEZ MUR, ARANTXA;0.0;PORTALEZ MUR, ARANTXA;0.0;PORTALEZ MUR, ARANTXA;0.0;PORTALEZ MUR, ARANTXA;0.0;PORTALEZ MUR, ARANTXA;0.0;PORTALEZ MUR, ARANTXA;0.0;PORTALEZ MUR, ARANTXA;0.0;PORTALEZ MUR, ARANTXA;0.0;KRIVACEVIC, TIJANA;0.0;ALBERDI LARRUCEA, MARTA;0.0;PEA JUBANY, LAURA;0.0;PORTALEZ MUR, ARANTXA;0.0;PORTALEZ MUR, ARANTXA;0.0;PORTALEZ MUR, ARANTXA;0.0;COX, LAUREN ELIZABETH;0.0;COX, LAUREN ELIZABETH;0.0;COX, LAUREN ELIZABETH;0.0;COX, LAUREN ELIZABETH;0.0;COX, LAUREN ELIZABETH;0.0;COX, LAUREN ELIZABETH;0.0;COX, LAUREN ELIZABETH;0.0;COX, LAUREN ELIZABETH;0.0;COX, LAUREN ELIZABETH;0.0;COX, LAUREN ELIZABETH;0.0;COX, LAUREN ELIZABETH;0.0;COX, LAUREN ELIZABETH;0.0;COX, LAUREN ELIZABETH;0.0;COX, LAUREN ELIZABETH;0.0;COX, LAUREN ELIZABETH;0.0;COX, LAUREN ELIZABETH;0.0;COX, LAUREN ELIZABETH;0.0;COX, LAUREN ELIZABETH;0.0;COX, LAUREN ELIZABETH;0.0;COX, LAUREN ELIZABETH;0.0
